Time,Pressure,PPGSignal,rawPPGSignal,BL_W60_T2.50_D5_C2,BL_W65_T3.00_D5_C2,BL_W70_T2.50_D5_C2,BL_W75_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W80_T2.50_D5_C2,BL_W75_T3.00_D5_C2
30343,-0.16,753,4095,0,0,0,0,0,0,0,0,0
30379,-0.16,845,3799,0,0,0,0,0,0,0,0,0
30415,-0.17,778,3356,0,0,0,0,0,0,0,0,0
30451,-0.19,567,3158,0,0,0,0,0,0,0,0,0
30487,-0.15,296,3148,0,0,0,0,0,0,0,0,0
30523,-0.19,66,3212,0,0,0,0,0,0,0,0,0
30559,-0.13,-71,3284,0,0,0,0,0,0,0,0,0
30595,-0.16,-122,3222,0,0,0,0,0,0,0,0,0
30631,-0.15,-134,3095,0,0,0,0,0,0,0,0,0
30667,-0.11,-152,2979,0,0,0,0,0,0,0,0,0
30703,-0.18,-191,2937,0,0,0,0,0,0,0,0,0
30739,-0.20,-238,2928,0,0,0,0,0,0,0,0,0
30775,-0.15,-277,2905,0,0,0,0,0,0,0,0,0
30811,-0.04,-299,2908,0,0,0,0,0,0,0,0,0
30847,-0.14,-305,2928,0,0,0,0,0,0,0,0,0
30883,-0.19,-295,2918,0,0,0,0,0,0,0,0,0
30919,-0.22,-275,2946,0,0,0,0,0,0,0,0,0
30955,-0.16,-252,2907,0,0,0,0,0,0,0,0,0
30991,-0.14,-237,2843,0,0,0,0,0,0,0,0,0
31027,-0.18,-238,2822,0,0,0,0,0,0,0,0,0
31063,-0.12,-251,2798,0,0,0,0,0,0,0,0,0
31099,-0.13,-264,2800,0,0,0,0,0,0,0,0,0
31135,-0.18,-268,2833,0,0,0,0,0,0,0,0,0
31171,-0.10,-258,2845,0,0,0,0,0,0,0,0,0
31207,-0.17,-238,2843,0,0,0,0,0,0,0,0,0
31243,-0.17,-209,2926,0,0,0,0,0,0,0,0,0
31279,-0.20,-130,3557,0,0,0,0,0,0,0,0,0
31315,-0.17,69,4095,0,0,0,0,0,0,0,0,0
31351,-0.20,370,4095,0,0,0,0,0,0,0,0,0
31387,-0.13,651,4095,0,0,0,0,0,0,0,0,0
31423,-0.18,824,3965,0,0,0,0,0,0,0,0,0
31459,-0.16,834,3342,0,0,0,0,0,0,0,0,0
31495,-0.07,660,3115,0,0,0,0,0,0,0,0,0
31531,-0.17,383,3110,0,0,0,0,0,0,0,0,0
31567,-0.15,131,3226,0,0,0,0,0,0,0,0,0
31603,-0.11,-15,3373,0,0,0,0,0,0,0,0,0
31639,-0.16,-55,3328,0,0,0,0,0,0,0,0,0
31675,-0.21,-48,3146,0,0,0,0,0,0,0,0,0
31711,-0.11,-62,2970,0,0,0,0,0,0,0,0,0
31747,-0.18,-118,2902,0,0,0,0,0,0,0,0,0
31783,-0.26,-195,2891,0,0,0,0,0,0,0,0,0
31819,-0.12,-259,2889,0,0,0,0,0,0,0,0,0
31855,-0.21,-298,2891,0,0,0,0,0,0,0,0,0
31891,-0.14,-311,2865,0,0,0,0,0,0,0,0,0
31927,-0.17,-309,2865,0,0,0,0,0,0,0,0,0
31963,-0.07,-296,2885,0,0,0,0,0,0,0,0,0
31999,-0.16,-277,2864,0,0,0,0,0,0,0,0,0
32035,-0.07,-260,2847,0,0,0,0,0,0,0,0,0
32071,-0.24,-250,2803,0,0,0,0,0,0,0,0,0
32107,-0.15,-248,2822,0,0,0,0,0,0,0,0,0
32143,-0.16,-246,2806,0,0,0,0,0,0,0,0,0
32179,-0.13,-242,2798,0,0,0,0,0,0,0,0,0
32215,-0.16,-238,2774,0,0,0,0,0,0,0,0,0
32251,-0.17,-228,2911,0,0,0,0,0,0,0,0,0
32287,-0.18,-141,3763,0,0,0,0,0,0,0,0,0
32323,-0.17,93,4095,0,0,0,0,0,0,0,0,0
32359,-0.19,416,4095,0,0,0,0,0,0,0,0,0
32395,-0.13,694,4095,0,0,0,0,0,0,0,0,0
32431,-0.11,863,4095,0,0,0,0,0,0,0,0,0
32467,-0.11,885,3445,0,0,0,0,0,0,0,0,0
32503,-0.20,727,3186,0,0,0,0,0,0,0,0,0
32539,-0.14,452,3118,0,0,0,0,0,0,0,0,0
32575,-0.17,180,3159,0,0,0,0,0,0,0,0,0
32611,-0.17,-7,3247,0,0,0,0,0,0,0,0,0
32647,-0.17,-96,3205,0,0,0,0,0,0,0,0,0
32683,-0.11,-129,3043,0,0,0,0,0,0,0,0,0
32719,-0.14,-164,2876,0,0,0,0,0,0,0,0,0
32755,-0.19,-224,2801,0,0,0,0,0,0,0,0,0
32791,-0.07,-292,2825,0,0,0,0,0,0,0,0,0
32827,-0.15,-341,2835,0,0,0,0,0,0,0,0,0
32863,-0.14,-356,2895,0,0,0,0,0,0,0,0,0
32899,-0.12,-340,2882,0,0,0,0,0,0,0,0,0
32935,-0.22,-309,2855,0,0,0,0,0,0,0,0,0
32971,-0.19,-282,2838,0,0,0,0,0,0,0,0,0
33007,-0.14,-265,2815,0,0,0,0,0,0,0,0,0
33043,-0.08,-256,2821,0,0,0,0,0,0,0,0,0
33079,-0.11,-253,2793,0,0,0,0,0,0,0,0,0
33115,-0.15,-251,2773,0,0,0,0,0,0,0,0,0
33151,-0.08,-255,2718,0,0,0,0,0,0,0,0,0
33187,-0.18,-264,2711,0,0,0,0,0,0,0,0,0
33223,-0.14,-270,2766,0,0,0,0,0,0,0,0,0
33259,-0.09,-260,2788,0,0,0,0,0,0,0,0,0
33295,-0.10,-237,2789,0,0,0,0,0,0,0,0,0
33331,-0.14,-189,3087,0,0,0,0,0,0,0,0,0
33367,-0.13,-40,4095,0,0,0,0,0,0,0,0,0
33403,-0.08,257,4095,0,0,0,0,0,0,0,0,0
33439,-0.10,589,4095,0,0,0,0,0,0,0,0,0
33475,-0.10,827,4095,0,0,0,0,0,0,0,0,0
33511,-0.22,935,3887,0,0,0,0,0,0,0,0,0
33547,-0.11,887,3404,0,0,0,0,0,0,0,0,0
33583,-0.14,686,3162,0,0,0,0,0,0,0,0,0
33619,-0.08,402,3047,0,0,0,0,0,0,0,0,0
33655,-0.13,134,3105,0,0,0,0,0,0,0,0,0
33691,-0.11,-46,3199,0,0,0,0,0,0,0,0,0
33727,-0.17,-126,3167,0,0,0,0,0,0,0,0,0
33763,-0.14,-152,2998,0,0,0,0,0,0,0,0,0
33799,-0.12,-182,2835,0,0,0,0,0,0,0,0,0
33835,-0.08,-239,2759,0,0,0,0,0,0,0,0,0
33871,-0.13,-306,2759,0,0,0,0,0,0,0,0,0
33907,-0.11,-352,2832,0,0,0,0,0,0,0,0,0
33943,-0.17,-363,2839,0,0,0,0,0,0,0,0,0
33979,-0.13,-347,2817,0,0,0,0,0,0,0,0,0
34015,-0.08,-322,2803,0,0,0,0,0,0,0,0,0
34051,-0.14,-299,2809,0,0,0,0,0,0,0,0,0
34087,-0.23,-279,2795,0,0,0,0,0,0,0,0,0
34123,-0.14,-265,2757,0,0,0,0,0,0,0,0,0
34159,-0.14,-261,2717,0,0,0,0,0,0,0,0,0
34195,-0.19,-264,2759,0,0,0,0,0,0,0,0,0
34231,-0.14,-259,2766,0,0,0,0,0,0,0,0,0
34267,-0.13,-246,2768,0,0,0,0,0,0,0,0,0
34303,-0.18,-229,2761,0,0,0,0,0,0,0,0,0
34339,-0.20,-213,2768,0,0,0,0,0,0,0,0,0
34375,-0.12,-198,2748,0,0,0,0,0,0,0,0,0
34411,-0.11,-187,2762,0,0,0,0,0,0,0,0,0
34447,-0.16,-154,3121,0,0,0,0,0,0,0,0,0
34483,-0.11,-6,4095,0,0,0,0,0,0,0,0,0
34519,-0.20,292,4095,0,0,0,0,0,0,0,0,0
34555,-0.13,623,4095,0,0,0,0,0,0,0,0,0
34591,-0.15,860,4095,0,0,0,0,0,0,0,0,0
34627,-0.17,954,3712,0,0,0,0,0,0,0,0,0
34663,-0.11,868,3254,0,0,0,0,0,0,0,0,0
34699,-0.14,626,3051,0,0,0,0,0,0,0,0,0
34735,-0.12,327,3071,0,0,0,0,0,0,0,0,0
34771,-0.11,85,3184,0,0,0,0,0,0,0,0,0
34807,-0.12,-47,3237,0,0,0,0,0,0,0,0,0
34843,-0.17,-89,3139,0,0,0,0,0,0,0,0,0
34879,-0.21,-105,2955,0,0,0,0,0,0,0,0,0
34915,-0.16,-142,2830,0,0,0,0,0,0,0,0,0
34951,-0.17,-205,2791,0,0,0,0,0,0,0,0,0
34987,-0.18,-272,2779,0,0,0,0,0,0,0,0,0
35023,-0.20,-319,2799,0,0,0,0,0,0,0,0,0
35059,-0.11,-339,2775,0,0,0,0,0,0,0,0,0
35095,-0.15,-338,2786,0,0,0,0,0,0,0,0,0
35131,-0.14,-325,2765,0,0,0,0,0,0,0,0,0
35167,-0.28,-310,2742,0,0,0,0,0,0,0,0,0
35203,-0.17,-297,2761,0,0,0,0,0,0,0,0,0
35239,-0.17,-282,2757,0,0,0,0,0,0,0,0,0
35275,-0.11,-266,2730,0,0,0,0,0,0,0,0,0
35311,-0.19,-253,2725,0,0,0,0,0,0,0,0,0
35347,-0.15,-241,2785,0,0,0,0,0,0,0,0,0
35383,-0.19,-221,2781,0,0,0,0,0,0,0,0,0
35419,-0.24,-200,2727,0,0,0,0,0,0,0,0,0
35455,-0.10,-189,2737,0,0,0,0,0,0,0,0,0
35491,-0.20,-170,2959,0,0,0,0,0,0,0,0,0
35527,-0.12,-60,3901,0,0,0,0,0,0,0,0,0
35563,-0.10,203,4095,0,0,0,0,0,0,0,0,0
35599,-0.18,535,4095,0,0,0,0,0,0,0,0,0
35635,-0.16,802,4095,0,0,0,0,0,0,0,0,0
35671,-0.08,920,3583,0,0,0,0,0,0,0,0,0
35707,-0.08,831,3041,0,0,0,0,0,0,0,0,0
35743,-0.19,558,2867,0,0,0,0,0,0,0,0,0
35779,-0.10,231,2976,0,0,0,0,0,0,0,0,0
35815,-0.17,-7,3206,0,0,0,0,0,0,0,0,0
35851,-0.17,-102,3280,0,0,0,0,0,0,0,0,0
35887,-0.09,-95,3136,0,0,0,0,0,0,0,0,0
35923,-0.14,-79,2918,0,0,0,0,0,0,0,0,0
35959,-0.17,-108,2787,0,0,0,0,0,0,0,0,0
35995,-0.11,-179,2751,0,0,0,0,0,0,0,0,0
36031,-0.11,-255,2759,0,0,0,0,0,0,0,0,0
36067,-0.06,-307,2769,0,0,0,0,0,0,0,0,0
36103,-0.21,-328,2769,0,0,0,0,0,0,0,0,0
36139,-0.07,-326,2768,0,0,0,0,0,0,0,0,0
36175,-0.11,-311,2768,0,0,0,0,0,0,0,0,0
36211,-0.08,-290,2751,0,0,0,0,0,0,0,0,0
36247,-0.11,-271,2753,0,0,0,0,0,0,0,0,0
36283,-0.07,-255,2736,0,0,0,0,0,0,0,0,0
36319,-0.09,-245,2705,0,0,0,0,0,0,0,0,0
36355,-0.23,-243,2688,0,0,0,0,0,0,0,0,0
36391,-0.14,-244,2694,0,0,0,0,0,0,0,0,0
36427,-0.11,-244,2676,0,0,0,0,0,0,0,0,0
36463,-0.12,-241,2674,0,0,0,0,0,0,0,0,0
36499,-0.20,-234,2694,0,0,0,0,0,0,0,0,0
36535,-0.14,-201,3001,0,0,0,0,0,0,0,0,0
36571,-0.16,-52,4095,0,0,0,0,0,0,0,0,0
36607,-0.11,263,4095,0,0,0,0,0,0,0,0,0
36643,-0.20,619,4095,0,0,0,0,0,0,0,0,0
36679,-0.20,877,4095,0,0,0,0,0,0,0,0,0
36715,-0.11,985,3734,0,0,0,0,0,0,0,0,0
36751,-0.16,905,3167,0,0,0,0,0,0,0,0,0
36787,-0.07,651,2991,0,0,0,0,0,0,0,0,0
36823,-0.04,332,3021,0,0,0,0,0,0,0,0,0
36859,-0.06,75,3140,0,0,0,0,0,0,0,0,0
36895,-0.16,-59,3228,0,0,0,0,0,0,0,0,0
36931,-0.03,-92,3170,0,0,0,0,0,0,0,0,0
36967,-0.17,-88,2994,0,0,0,0,0,0,0,0,0
37003,-0.10,-106,2839,0,0,0,0,0,0,0,0,0
37039,-0.25,-165,2726,0,0,0,0,0,0,0,0,0
37075,-0.11,-246,2701,0,0,0,0,0,0,0,0,0
37111,-0.14,-319,2706,0,0,0,0,0,0,0,0,0
37147,-0.14,-361,2747,0,0,0,0,0,0,0,0,0
37183,-0.12,-367,2768,0,0,0,0,0,0,0,0,0
37219,-0.12,-342,2800,0,0,0,0,0,0,0,0,0
37255,-0.18,-304,2775,0,0,0,0,0,0,0,0,0
37291,-0.20,-271,2730,0,0,0,0,0,0,0,0,0
37327,-0.15,-255,2686,0,0,0,0,0,0,0,0,0
37363,-0.17,-254,2709,0,0,0,0,0,0,0,0,0
37399,-0.18,-257,2672,0,0,0,0,0,0,0,0,0
37435,-0.13,-262,2643,0,0,0,0,0,0,0,0,0
37471,-0.20,-267,2655,0,0,0,0,0,0,0,0,0
37507,-0.12,-264,2682,0,0,0,0,0,0,0,0,0
37543,-0.15,-249,2691,0,0,0,0,0,0,0,0,0
37579,-0.07,-219,2805,0,0,0,0,0,0,0,0,0
37615,-0.14,-127,3519,0,0,0,0,0,0,0,0,0
37651,-0.16,102,4095,0,0,0,0,0,0,0,0,0
37687,-0.19,440,4095,0,0,0,0,0,0,0,0,0
37723,-0.07,751,4095,0,0,0,0,0,0,0,0,0
37759,-0.19,942,3963,0,0,0,0,0,0,0,0,0
37795,-0.20,951,3236,0,0,0,0,0,0,0,0,0
37831,-0.19,751,2977,0,0,0,0,0,0,0,0,0
37867,-0.16,430,2923,0,0,0,0,0,0,0,0,0
37903,-0.17,128,3005,0,0,0,0,0,0,0,0,0
37939,-0.17,-61,3175,0,0,0,0,0,0,0,0,0
37975,-0.19,-124,3153,0,0,0,0,0,0,0,0,0
38011,-0.14,-119,3011,0,0,0,0,0,0,0,0,0
38047,-0.14,-116,2863,0,0,0,0,0,0,0,0,0
38083,-0.12,-149,2771,0,0,0,0,0,0,0,0,0
38119,-0.12,-210,2718,0,0,0,0,0,0,0,0,0
38155,-0.16,-274,2701,0,0,0,0,0,0,0,0,0
38191,-0.09,-322,2702,0,0,0,0,0,0,0,0,0
38227,-0.11,-345,2704,0,0,0,0,0,0,0,0,0
38263,-0.12,-343,2758,0,0,0,0,0,0,0,0,0
38299,-0.09,-318,2773,0,0,0,0,0,0,0,0,0
38335,-0.17,-281,2747,0,0,0,0,0,0,0,0,0
38371,-0.11,-249,2752,0,0,0,0,0,0,0,0,0
38407,-0.23,-226,2720,0,0,0,0,0,0,0,0,0
38443,-0.09,-213,2726,0,0,0,0,0,0,0,0,0
38479,-0.18,-208,2687,0,0,0,0,0,0,0,0,0
38515,-0.09,-213,2640,0,0,0,0,0,0,0,0,0
38551,-0.13,-222,2683,0,0,0,0,0,0,0,0,0
38587,-0.11,-211,2896,0,0,0,0,0,0,0,0,0
38623,-0.12,-108,3709,0,0,0,0,0,0,0,0,0
38659,-0.11,147,4095,0,0,0,0,0,0,0,0,0
38695,-0.06,491,4095,0,0,0,0,0,0,0,0,0
38731,-0.16,785,4095,0,0,0,0,0,0,0,0,0
38767,-0.10,922,3469,0,0,0,0,0,0,0,0,0
38803,-0.14,827,2948,0,0,0,0,0,0,0,0,0
38839,-0.14,537,2800,0,0,0,0,0,0,0,0,0
38875,-0.08,198,2868,0,0,0,0,0,0,0,0,0
38911,-0.18,-54,3033,0,0,0,0,0,0,0,0,0
38947,-0.22,-167,3153,0,0,0,0,0,0,0,0,0
38983,-0.21,-169,3069,0,0,0,0,0,0,0,0,0
39019,-0.16,-139,2894,0,0,0,0,0,0,0,0,0
39055,-0.07,-141,2739,0,0,0,0,0,0,0,0,0
39091,-0.17,-188,2682,0,0,0,0,0,0,0,0,0
39127,-0.14,-254,2670,0,0,0,0,0,0,0,0,0
39163,-0.16,-308,2688,0,0,0,0,0,0,0,0,0
39199,-0.16,-333,2734,0,0,0,0,0,0,0,0,0
39235,-0.17,-325,2757,0,0,0,0,0,0,0,0,0
39271,-0.13,-293,2784,0,0,0,0,0,0,0,0,0
39307,-0.10,-254,2757,0,0,0,0,0,0,0,0,0
39343,-0.15,-225,2691,0,0,0,0,0,0,0,0,0
39379,-0.15,-216,2645,0,0,0,0,0,0,0,0,0
39415,-0.16,-225,2654,0,0,0,0,0,0,0,0,0
39451,-0.11,-236,2673,0,0,0,0,0,0,0,0,0
39487,-0.12,-234,2706,0,0,0,0,0,0,0,0,0
39523,-0.07,-216,2737,0,0,0,0,0,0,0,0,0
39559,-0.15,-180,2857,0,0,0,0,0,0,0,0,0
39595,-0.14,-86,3485,0,0,0,0,0,0,0,0,0
39631,-0.06,133,4095,0,0,0,0,0,0,0,0,0
39667,-0.12,457,4095,0,0,0,0,0,0,0,0,0
39703,-0.21,760,4095,0,0,0,0,0,0,0,0,0
39739,-0.11,932,3741,0,0,0,0,0,0,0,0,0
39775,-0.13,909,3216,0,0,0,0,0,0,0,0,0
39811,-0.11,694,2983,0,0,0,0,0,0,0,0,0
39847,-0.13,388,2941,0,0,0,0,0,0,0,0,0
39883,-0.11,111,3007,0,0,0,0,0,0,0,0,0
39919,-0.15,-63,3098,0,0,0,0,0,0,0,0,0
39955,-0.05,-129,3114,0,0,0,0,0,0,0,0,0
39991,-0.17,-133,2967,0,0,0,0,0,0,0,0,0
40027,-0.06,-138,2835,0,0,0,0,0,0,0,0,0
40063,-0.03,-173,2731,0,0,0,0,0,0,0,0,0
40099,-0.06,-230,2704,0,0,0,0,0,0,0,0,0
40135,-0.11,-285,2704,0,0,0,0,0,0,0,0,0
40171,-0.17,-320,2722,0,0,0,0,0,0,0,0,0
40207,-0.09,-328,2745,0,0,0,0,0,0,0,0,0
40243,-0.04,-314,2751,0,0,0,0,0,0,0,0,0
40279,-0.12,-287,2736,0,0,0,0,0,0,0,0,0
40315,-0.04,-260,2735,0,0,0,0,0,0,0,0,0
40351,-0.13,-238,2730,0,0,0,0,0,0,0,0,0
40387,-0.14,-221,2733,0,0,0,0,0,0,0,0,0
40423,-0.13,-210,2693,0,0,0,0,0,0,0,0,0
40459,0.70,-207,2673,0,0,0,0,0,0,0,0,0
40495,2.78,-211,2672,0,0,0,0,0,0,0,0,0
40531,3.35,-212,2704,0,0,0,0,0,0,0,0,0
40567,4.67,-186,2992,0,0,0,0,0,0,0,0,0
40603,4.70,-42,4095,0,0,0,0,0,0,0,0,0
40639,8.26,269,4095,0,0,0,0,0,0,0,0,0
40675,12.93,624,4095,0,0,0,0,0,0,0,0,0
40711,14.45,883,4095,0,0,0,0,0,0,0,0,0
40747,16.05,976,3509,0,0,0,0,0,0,0,0,0
40783,16.48,860,3120,0,0,0,0,0,0,0,0,0
40819,16.63,583,2960,0,0,0,0,0,0,0,0,0
40855,16.21,273,3029,0,0,0,0,0,0,0,0,0
40891,19.52,42,3158,0,0,0,0,0,0,0,0,0
40927,23.00,-65,3218,0,0,0,0,0,0,0,0,0
40963,22.30,-84,3110,0,0,0,0,0,0,0,0,0
40999,20.51,-82,2938,0,0,0,0,0,0,0,0,0
41035,22.08,-112,2784,0,0,0,0,0,0,0,0,0
41071,24.74,-177,2761,0,0,0,0,0,0,0,0,0
41107,22.76,-248,2751,0,0,0,0,0,0,0,0,0
41143,20.73,-300,2738,0,0,0,0,0,0,0,0,0
41179,26.37,-327,2741,0,0,0,0,0,0,0,0,0
41215,25.67,-333,2714,0,0,0,0,0,0,0,0,0
41251,23.42,-325,2740,0,0,0,0,0,0,0,0,0
41287,25.75,-305,2753,0,0,0,0,0,0,0,0,0
41323,28.93,-279,2751,0,0,0,0,0,0,0,0,0
41359,26.76,-253,2739,0,0,0,0,0,0,0,0,0
41395,24.95,-234,2731,0,0,0,0,0,0,0,0,0
41431,30.14,-223,2707,0,0,0,0,0,0,0,0,0
41467,30.69,-220,2675,0,0,0,0,0,0,0,0,0
41503,28.61,-207,2933,0,0,0,0,0,0,0,0,0
41539,27.68,-82,4095,0,0,0,0,0,0,0,0,0
41575,33.29,218,4095,0,0,0,0,0,0,0,0,0
41611,32.66,574,4095,0,0,0,0,0,0,0,0,0
41647,32.88,838,4095,0,0,0,0,0,0,0,0,0
41683,31.46,935,3449,0,0,0,0,0,0,0,0,0
41719,30.01,808,2952,0,0,0,0,0,0,0,0,0
41755,28.98,504,2848,0,0,0,0,0,0,0,0,0
41791,28.99,173,2992,0,0,0,0,0,0,0,0,0
41827,29.54,-52,3148,0,0,0,0,0,0,0,0,0
41863,30.71,-138,3216,0,0,0,0,0,0,0,0,0
41899,32.14,-131,3083,0,0,0,0,0,0,0,0,0
41935,33.49,-115,2869,0,0,0,0,0,0,0,0,0
41971,34.49,-141,2774,0,0,0,0,0,0,0,0,0
42007,34.80,-204,2718,0,0,0,0,0,0,0,0,0
42043,35.45,-274,2729,0,0,0,0,0,0,0,0,0
42079,36.34,-320,2770,0,0,0,0,0,0,0,0,0
42115,37.11,-332,2785,0,0,0,0,0,0,0,0,0
42151,34.45,-318,2763,0,0,0,0,0,0,0,0,0
42187,33.11,-295,2751,0,0,0,0,0,0,0,0,0
42223,35.41,-277,2704,0,0,0,0,0,0,0,0,0
42259,37.15,-265,2738,0,0,0,0,0,0,0,0,0
42295,37.67,-255,2723,0,0,0,0,0,0,0,0,0
42331,38.36,-248,2674,0,0,0,0,0,0,0,0,0
42367,40.16,-244,2704,0,0,0,0,0,0,0,0,0
42403,39.50,-238,2716,0,0,0,0,0,0,0,0,0
42439,36.16,-216,2860,0,0,0,0,0,0,0,0,0
42475,38.11,-114,3734,0,0,0,0,0,0,0,0,0
42511,40.15,136,4095,0,0,0,0,0,0,0,0,0
42547,40.77,475,4095,0,0,0,0,0,0,0,0,0
42583,41.56,767,4095,0,0,0,0,0,0,0,0,0
42619,43.26,943,4095,0,0,0,0,0,0,0,0,0
42655,40.06,962,3382,0,0,0,0,0,0,0,0,0
42691,39.40,784,3056,0,0,0,0,0,0,0,0,0
42727,42.26,471,2947,0,0,0,0,0,0,0,0,0
42763,43.25,161,3049,0,0,0,0,0,0,0,0,0
42799,44.11,-47,3167,0,0,0,0,0,0,0,0,0
42835,45.52,-135,3141,0,0,0,0,0,0,0,0,0
42871,41.88,-152,3007,0,0,0,0,0,0,0,0,0
42907,42.49,-164,2851,0,0,0,0,0,0,0,0,0
42943,45.10,-203,2746,0,0,0,0,0,0,0,0,0
42979,45.68,-264,2705,0,0,0,0,0,0,0,0,0
43015,47.23,-324,2721,0,0,0,0,0,0,0,0,0
43051,46.27,-361,2726,0,0,0,0,0,0,0,0,0
43087,43.52,-369,2752,0,0,0,0,0,0,0,0,0
43123,46.99,-357,2736,0,0,0,0,0,0,0,0,0
43159,48.05,-334,2716,0,0,0,0,0,0,0,0,0
43195,49.56,-314,2704,0,0,0,0,0,0,0,0,0
43231,48.60,-298,2689,0,0,0,0,0,0,0,0,0
43267,46.43,-289,2659,0,0,0,0,0,0,0,0,0
43303,49.70,-287,2653,0,0,0,0,0,0,0,0,0
43339,50.47,-283,2681,0,0,0,0,0,0,0,0,0
43375,52.58,-270,2700,0,0,0,0,0,0,0,0,0
43411,48.43,-251,2691,0,0,0,0,0,0,0,0,0
43447,51.06,-228,2718,0,0,0,0,0,0,0,0,0
43483,52.92,-168,3254,0,0,0,0,0,0,0,0,0
43519,54.14,17,4095,0,0,0,0,0,0,0,0,0
43555,52.81,342,4095,0,0,0,0,0,0,0,0,0
43591,51.67,678,4095,0,0,0,0,0,0,0,0,0
43627,54.74,909,4095,0,0,0,0,0,0,0,0,0
43663,55.30,975,3427,0,0,0,0,0,0,0,0,0
43699,57.80,832,3088,0,0,0,0,0,0,0,0,0
43735,52.54,538,2947,0,0,0,0,0,0,0,0,0
43771,55.77,226,3009,0,0,0,0,0,0,0,0,0
43807,57.52,-1,3109,0,0,0,0,0,0,0,0,0
43843,59.24,-113,3109,0,0,0,0,0,0,0,0,0
43879,57.03,-146,3001,0,0,0,0,0,0,0,0,0
43915,56.90,-160,2864,0,0,0,0,0,0,0,0,0
43951,59.76,-189,2792,0,0,0,0,0,0,0,0,0
43987,60.89,-233,2759,0,0,0,0,0,0,0,0,0
44023,59.85,-275,2763,0,0,0,0,0,0,0,0,0
44059,58.86,-301,2759,0,0,0,0,0,0,0,0,0
44095,61.63,-307,2786,0,0,0,0,0,0,0,0,0
44131,62.91,-294,2795,0,0,0,0,0,0,0,0,0
44167,61.11,-270,2781,0,0,0,0,0,0,0,0,0
44203,61.15,-248,2745,0,0,0,0,0,0,0,0,0
44239,63.62,-239,2698,0,0,0,0,0,0,0,0,0
44275,65.50,-242,2679,0,0,0,0,0,0,0,0,0
44311,60.90,-252,2683,0,0,0,0,0,0,0,0,0
44347,64.23,-257,2693,0,0,0,0,0,0,0,0,0
44383,65.89,-250,2742,0,0,0,0,0,0,0,0,0
44419,68.81,-227,2763,0,0,0,0,0,0,0,0,0
44455,64.10,-196,2752,0,0,0,0,0,0,0,0,0
44491,68.14,-146,3083,0,0,0,0,0,0,0,0,0
44527,69.39,7,4095,0,0,0,0,0,0,0,0,0
44563,66.06,310,4095,0,0,0,0,0,0,0,0,0
44599,68.56,644,4095,0,0,0,0,0,0,0,0,0
44635,70.05,883,4095,0,0,0,0,0,0,0,0,0
44671,71.29,947,3249,0,0,0,0,0,0,0,0,0
44707,69.03,777,2902,0,0,0,0,0,0,0,0,0
44743,72.12,445,2799,0,0,0,0,0,0,0,0,0
44779,74.95,107,2891,0,0,0,0,0,0,0,0,0
44815,69.45,-119,3059,0,0,0,0,0,0,0,0,0
44851,73.76,-202,3149,0,0,0,0,0,0,0,0,0
44887,75.94,-187,3036,0,0,0,0,0,0,0,0,0
44923,70.44,-156,2858,0,0,0,0,0,0,0,0,0
44959,75.02,-161,2763,0,0,0,0,0,0,0,0,0
44995,76.22,-202,2725,0,0,0,0,0,0,0,0,0
45031,73.88,-254,2726,0,0,0,0,0,0,0,0,0
45067,75.73,-293,2739,0,0,0,0,0,0,0,0,0
45103,77.40,-309,2743,0,0,0,0,0,0,0,0,0
45139,78.71,-303,2763,0,0,0,0,0,0,0,0,0
45175,75.71,-282,2774,0,0,0,0,0,0,0,0,0
45211,78.82,-253,2773,0,0,0,0,0,0,0,0,0
45247,81.61,-227,2725,0,0,0,0,0,0,0,0,0
45297,76.13,-212,2729,0,0,0,0,0,0,0,0,0
45346,77.11,-203,2781,0,0,0,0,0,0,0,0,0
45395,79.51,-189,2771,0,0,0,0,0,0,0,0,0
45444,80.86,-170,2800,0,0,0,0,0,0,0,0,0
45493,82.04,-113,3347,0,0,0,0,0,0,0,0,0
45542,83.20,66,4095,0,0,0,0,0,0,0,0,0
45591,84.17,373,4095,0,0,0,0,0,0,0,0,0
45640,85.48,674,3921,0,0,0,0,0,0,0,0,0
45689,86.69,796,3067,0,0,0,0,0,0,0,0,0
45738,87.65,659,2791,0,0,0,0,0,0,0,0,0
45787,88.69,360,2829,0,0,0,0,0,0,0,0,0
45836,89.71,74,2965,0,0,0,0,0,0,0,0,0
45885,90.35,-108,2915,0,0,0,0,0,0,0,0,0
45934,91.12,-196,2875,0,0,0,0,0,0,0,0,0
45983,91.68,-230,2832,0,0,0,0,0,0,0,0,0
46032,92.54,-235,2864,0,0,0,0,0,0,0,0,0
46081,94.04,-221,2883,0,0,0,0,0,0,0,0,0
46130,95.57,-195,2896,0,0,0,0,0,0,0,0,0
46179,97.04,-164,2914,0,0,0,0,0,0,0,0,0
46228,95.40,-135,2911,0,0,0,0,0,0,0,0,0
46277,93.34,-110,2929,0,0,0,0,0,0,0,0,0
46326,93.37,-90,2943,0,0,0,0,0,0,0,0,0
46375,96.88,-72,2960,0,0,0,0,0,0,0,0,0
46424,100.52,-57,2929,0,0,0,0,0,0,0,0,0
46474,101.65,-52,2902,0,0,0,0,0,0,0,0,0
46524,102.93,-44,3109,0,0,0,0,0,0,0,0,0
