Time,Pressure,PPGSignal,BL_W20_T2.50_D5_C2,BL_W40_T2.50_D5_C2,BL_W60_T2.50_D5_C2,BL_W65_T2.50_D5_C2,BL_W70_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W75_T2.50_D5_C2
32230,0.55,4,0,0,0,0,0,0,0,0
32278,0.45,0,0,0,0,0,0,0,0,0
32326,0.49,-7,0,0,0,0,0,0,0,0
32374,0.37,-19,0,0,0,0,0,0,0,0
32422,0.30,-30,0,0,0,0,0,0,0,0
32470,0.38,-36,0,0,0,0,0,0,0,0
32518,0.24,-37,0,0,0,0,0,0,0,0
32566,0.22,-37,0,0,0,0,0,0,0,0
32614,0.17,-40,0,0,0,0,0,0,0,0
32662,0.16,-44,0,0,0,0,0,0,0,0
32710,0.08,-43,0,0,0,0,0,0,0,0
32758,0.10,-27,0,0,0,0,0,0,0,0
32806,0.11,4,0,0,0,0,0,0,0,0
32854,0.04,30,0,0,0,0,0,0,0,0
32902,0.06,34,0,0,0,0,0,0,0,0
32950,-0.01,19,0,0,0,0,0,0,0,0
32998,-0.08,0,0,0,0,0,0,0,0,0
33046,-0.03,-9,0,0,0,0,0,0,0,0
33094,-0.09,-5,0,0,0,0,0,0,0,0
33142,-0.00,-2,0,0,0,0,0,0,0,0
33190,-0.07,-6,0,0,0,0,0,0,0,0
33238,-0.01,-16,0,0,0,0,0,0,0,0
33286,-0.12,-28,0,0,0,0,0,0,0,0
33334,0.04,-37,0,0,0,0,0,0,0,0
33382,-0.08,-42,0,0,0,0,0,0,0,0
33430,-0.02,-43,0,0,0,0,0,0,0,0
33478,-0.04,-43,0,0,0,0,0,0,0,0
33526,0.05,-42,0,0,0,0,0,0,0,0
33574,-0.10,-34,0,0,0,0,0,0,0,0
33622,0.04,-10,0,0,0,0,0,0,0,0
33670,-0.12,23,0,0,0,0,0,0,0,0
33718,0.03,46,0,0,0,0,0,0,0,0
33766,0.03,49,0,0,0,0,0,0,0,0
33814,-0.01,40,0,0,0,0,0,0,0,0
33862,-0.08,29,0,0,0,0,0,0,0,0
33910,-0.10,23,0,0,0,0,0,0,0,0
33958,-0.07,20,0,0,0,0,0,0,0,0
34006,-0.04,8,0,0,0,0,0,0,0,0
34054,-0.06,-21,0,0,0,0,0,0,0,0
34102,-0.00,-66,0,0,0,0,0,0,0,0
34150,-0.08,-110,0,0,0,0,0,0,0,0
34198,-0.04,-140,0,0,0,0,0,0,0,0
34246,-0.01,-160,0,0,0,0,0,0,0,0
34294,-0.03,-173,0,0,0,0,0,0,0,0
34342,-0.19,-182,0,0,0,0,0,0,0,0
34390,-0.03,-187,0,0,0,0,0,0,0,0
34438,-0.15,-197,0,0,0,0,0,0,0,0
34486,-0.05,-289,0,0,0,0,0,0,0,0
34534,-0.10,-640,0,0,0,0,0,0,0,0
34582,-0.02,-1265,0,0,0,0,0,0,0,0
34630,-0.10,-1837,0,0,0,0,0,0,0,0
34678,-0.10,-1992,0,0,0,0,0,0,0,0
34726,-0.17,-1565,0,0,0,0,0,0,0,0
34774,-0.07,-675,0,0,0,0,0,0,0,0
34822,-0.19,230,0,0,0,0,0,0,0,0
34870,-0.04,752,0,0,0,0,0,0,0,0
34918,-0.15,865,0,0,0,0,0,0,0,0
34966,-0.06,780,0,0,0,0,0,0,0,0
35014,-0.12,677,0,0,0,0,0,0,0,0
35062,-0.18,611,0,0,0,0,0,0,0,0
35110,-0.16,557,0,0,0,0,0,0,0,0
35158,-0.07,489,0,0,0,0,0,0,0,0
35206,-0.11,400,0,0,0,0,0,0,0,0
35254,-0.08,306,0,0,0,0,0,0,0,0
35302,-0.16,230,0,0,0,0,0,0,0,0
35350,-0.16,180,0,0,0,0,0,0,0,0
35398,-0.00,155,0,0,0,0,0,0,0,0
35446,-0.07,147,0,0,0,0,0,0,0,0
35494,-0.16,155,0,0,0,0,0,0,0,0
35542,-0.08,172,0,0,0,0,0,0,0,0
35590,-0.18,185,0,0,0,0,0,0,0,0
35638,-0.09,185,0,0,0,0,0,0,0,0
35686,-0.15,172,0,0,0,0,0,0,0,0
35734,-0.09,155,0,0,0,0,0,0,0,0
35782,-0.20,140,0,0,0,0,0,0,0,0
35830,-0.16,127,0,0,0,0,0,0,0,0
35878,-0.20,117,0,0,0,0,0,0,0,0
35926,-0.17,112,0,0,0,0,0,0,0,0
35974,-0.13,108,0,0,0,0,0,0,0,0
36022,-0.13,100,0,0,0,0,0,0,0,0
36070,-0.14,88,0,0,0,0,0,0,0,0
36118,-0.05,74,0,0,0,0,0,0,0,0
36166,-0.24,61,0,0,0,0,0,0,0,0
36214,-0.04,53,0,0,0,0,0,0,0,0
36262,-0.11,52,0,0,0,0,0,0,0,0
36310,-0.10,55,0,0,0,0,0,0,0,0
36358,-0.07,58,0,0,0,0,0,0,0,0
36406,-0.10,56,0,0,0,0,0,0,0,0
36454,-0.22,49,0,0,0,0,0,0,0,0
36502,-0.13,41,0,0,0,0,0,0,0,0
36550,-0.08,33,0,0,0,0,0,0,0,0
36598,-0.08,29,0,0,0,0,0,0,0,0
36646,-0.17,36,0,0,0,0,0,0,0,0
36694,-0.16,52,0,0,0,0,0,0,0,0
36742,-0.17,64,0,0,0,0,0,0,0,0
36790,-0.03,64,0,0,0,0,0,0,0,0
36838,-0.18,55,0,0,0,0,0,0,0,0
36886,-0.07,46,0,0,0,0,0,0,0,0
