Time,Pressure,PPGSignal,BL_W20_T2.5_D10_C2,BL_W40_T2.5_D10_C2,BL_W60_T2.5_D10_C2,BL_W80_T2.5_D10_C2
46359,128.07,3010,0,129,129,129
46408,127.61,2974,0,129,129,129
46457,127.18,2974,0,129,129,129
46507,126.97,2965,0,129,129,129
46556,126.66,2953,0,129,129,129
46606,126.43,2963,0,129,129,129
46655,126.15,2962,0,129,129,129
46705,125.85,2952,0,129,129,129
46754,125.56,2944,0,129,129,129
46804,125.25,2953,0,129,129,129
46853,125.09,2928,0,129,129,129
46902,124.65,2961,0,129,129,129
46951,124.43,2985,0,129,129,129
47001,124.21,2939,0,129,129,129
47050,124.68,2932,0,129,129,129
47100,124.71,2939,0,129,129,129
47149,124.43,2980,0,129,129,129
47199,124.30,3071,0,129,129,129
47248,124.25,3052,0,129,129,129
47298,123.91,2999,0,129,129,129
47347,123.69,3051,0,129,129,129
47397,123.39,3006,0,129,129,129
47446,123.05,3014,0,129,129,129
47495,122.59,2987,0,129,129,129
47544,122.27,2949,0,129,129,129
47594,121.99,2955,0,129,129,129
47643,121.68,3008,0,129,129,129
47693,121.39,3002,0,129,129,129
47742,121.03,2943,0,129,129,129
47791,120.70,2945,0,129,129,129
47840,120.44,2942,0,129,129,129
47890,120.10,2919,0,129,129,129
47939,119.78,2928,0,129,129,129
47989,119.55,3031,0,129,129,129
48038,119.55,3005,0,129,129,129
48088,120.17,2981,0,129,129,129
48137,120.22,2949,0,129,129,129
48187,119.99,3060,0,129,129,129
48236,119.90,3088,0,129,129,129
48285,119.56,3030,0,129,129,129
48334,119.09,3029,0,129,129,129
48383,118.83,3019,0,129,129,129
48432,118.56,2994,0,129,129,129
48482,118.14,2983,0,129,129,129
48531,117.62,2982,0,129,129,129
48581,117.21,2973,0,129,129,129
48630,116.93,2992,0,129,129,129
48680,116.61,2954,0,129,129,129
48729,116.38,2958,0,129,129,129
48779,116.12,2959,0,129,129,129
48828,115.83,2934,0,129,129,129
48878,115.54,2953,0,129,129,129
48927,115.30,2965,0,129,129,129
48976,115.06,3001,0,129,129,129
49025,114.81,2974,0,129,129,129
49075,115.34,2945,0,129,129,129
49124,115.74,2970,0,129,129,129
49174,115.88,3048,0,129,129,129
49223,115.60,3154,0,129,129,129
49272,115.35,3116,0,129,129,129
49321,114.80,3035,0,129,129,129
49370,114.54,3024,0,129,129,129
49419,114.38,3001,0,129,129,129
49469,113.99,3007,0,129,129,129
49518,113.54,3006,0,129,129,129
49568,113.02,2977,0,129,129,129
49617,112.73,2975,0,129,129,129
49667,112.40,2963,0,129,129,129
49716,112.06,2987,0,129,129,129
49765,111.82,2988,0,129,129,129
49814,111.51,3001,0,129,129,129
49864,111.32,2981,0,129,129,129
49913,111.03,2986,0,129,129,129
49962,110.84,3007,0,129,129,129
50011,110.39,2985,0,129,129,129
50061,110.11,2976,0,129,129,129
50110,110.06,2945,0,129,129,129
50159,110.84,2969,0,129,129,129
50208,111.16,2993,0,129,129,129
50258,110.75,3158,0,129,129,129
50307,110.59,3182,110,129,129,129
50357,110.28,3045,110,129,129,129
50406,109.90,3028,110,129,129,129
50455,109.77,3022,110,129,129,129
50504,109.51,3007,110,129,129,129
50553,109.13,2993,110,129,129,129
50602,108.63,3017,110,129,129,129
50651,108.30,3009,110,129,129,129
50700,107.97,2976,110,129,129,129
50749,107.79,2961,110,129,129,129
50798,107.52,2951,110,129,129,129
50847,107.22,2979,110,129,129,129
50896,107.00,3007,110,129,129,129
50945,106.71,2975,110,129,129,129
50994,106.50,2969,110,129,129,129
51043,106.21,2968,110,129,129,129
51092,106.07,2997,110,129,129,129
51141,106.41,2945,110,129,129,129
51190,107.07,2950,110,129,129,129
51239,106.97,3137,110,129,129,129
51288,106.64,3221,110,129,129,129
51337,106.30,3067,110,129,129,129
51386,105.95,3004,110,129,129,129
51435,105.69,2989,110,129,129,129
51484,105.65,2991,110,129,129,129
51533,105.32,3024,110,129,129,129
51582,104.82,3023,110,129,129,129
51631,104.47,3002,110,129,129,129
51680,104.11,2960,110,129,129,129
51729,103.72,2959,110,129,129,129
51778,103.63,3087,110,129,129,129
51827,103.43,2974,110,129,129,129
51876,103.13,2960,110,129,129,129
51925,102.84,2957,110,129,129,129
51974,102.63,2987,110,129,129,129
52023,102.24,2982,110,129,129,129
52072,102.09,2989,110,129,129,129
52121,101.96,2961,110,129,129,129
52170,102.70,2973,110,129,129,129
52219,103.28,2999,110,129,129,129
52268,102.91,3184,110,129,129,129
52317,102.58,3146,110,129,129,129
52366,102.40,2992,110,129,129,129
52415,102.04,2914,110,129,129,129
52464,101.90,2960,110,129,129,129
52513,101.68,2957,110,129,129,129
52562,101.40,2997,110,129,129,129
52611,100.92,3009,110,129,129,129
52660,100.64,2959,110,129,129,129
52709,100.23,2959,110,129,129,129
52758,100.05,2961,110,129,129,129
52807,99.84,2975,110,129,129,129
52856,99.65,2986,110,129,129,129
52905,99.35,2986,110,129,129,129
52954,99.19,2989,110,129,129,129
53003,99.22,2982,110,129,129,129
53052,99.08,2989,110,129,129,129
53101,99.11,2953,110,129,129,129
53150,99.11,2945,110,129,129,129
53199,99.17,2987,110,129,129,129
53248,100.17,2997,110,129,129,129
53297,100.97,2977,110,129,129,129
53346,101.00,3151,110,129,129,129
53395,100.94,3125,110,129,129,129
53444,100.85,2973,110,129,129,129
53493,100.84,2934,110,129,129,129
53542,100.84,2963,110,129,129,129
53591,100.96,2994,110,129,129,129
53640,100.83,3003,110,129,129,129
53689,100.69,3019,110,129,129,129
53738,100.62,2930,110,129,129,129
53787,100.40,2928,110,129,129,129
53836,100.30,2960,110,129,129,129
53885,100.29,2959,110,129,129,129
53934,100.34,2986,110,129,129,129
53983,100.21,2955,110,129,129,129
54032,100.09,3003,110,129,129,129
54081,98.16,2981,110,129,129,129
54130,93.63,2943,110,129,129,129
54179,88.98,2924,110,129,129,129
54228,84.78,2933,110,129,129,129
54277,81.07,2960,110,129,129,129
54326,78.28,2968,110,129,129,129
54375,74.98,3087,110,129,129,129
54424,71.61,3216,110,129,129,129
54473,68.56,3063,110,129,129,129
54522,65.73,2943,110,129,129,129
54571,61.80,2950,110,129,129,129
54620,57.30,2963,110,129,129,129
54669,53.16,2971,110,129,129,129
54718,49.33,2978,110,129,129,129
54767,46.05,2986,110,129,129,129
54816,43.06,2955,110,129,129,129
54865,40.42,2938,110,129,129,129
54914,38.02,2950,110,129,129,129
54963,35.87,2980,110,129,129,129
55012,33.53,2991,110,129,129,129
55061,31.33,2982,110,129,129,129
55110,29.11,2943,110,129,129,129
55159,27.34,2942,110,129,129,129
55208,25.54,2960,110,129,129,129
55257,23.93,2960,110,129,129,129
55306,22.51,2970,110,129,129,129
55355,21.29,2960,110,129,129,129
55404,20.34,2955,110,129,129,129
55453,19.25,3089,110,129,129,129
55502,18.18,3183,110,129,129,129
55551,17.25,3003,110,129,129,129
55600,16.34,2912,110,129,129,129
55649,15.49,2990,110,129,129,129
55698,14.69,2988,110,129,129,129
55747,13.99,2961,110,129,129,129
55796,13.24,2970,110,129,129,129
55845,12.77,2960,110,129,129,129
55894,12.31,2941,110,129,129,129
55943,11.82,2989,110,129,129,129
55992,11.32,2981,110,129,129,129
56041,10.94,2963,110,129,129,129
56090,10.45,2958,110,129,129,129
56138,9.99,3041,110,129,129,129
56179,9.52,2960,110,129,129,129
56220,9.20,2945,110,129,129,129
56261,9.00,2937,110,129,129,129
56302,8.74,2908,110,129,129,129
56343,8.52,2927,110,129,129,129
56384,8.22,2953,110,129,129,129
56425,8.10,2982,110,129,129,129
56466,7.85,3006,110,129,129,129
56507,7.64,3145,110,129,129,129
56548,7.35,3134,110,129,129,129
56589,7.02,3041,110,129,129,129
56630,6.78,2928,110,129,129,129
56671,6.63,2928,110,129,129,129
56712,6.48,2977,110,129,129,129
56753,6.37,2997,110,129,129,129
56794,6.21,2978,110,129,129,129
56835,6.15,2980,110,129,129,129
56876,6.00,2964,110,129,129,129
56917,5.91,2975,110,129,129,129
56958,5.73,2955,110,129,129,129
56999,5.69,2937,110,129,129,129
57040,5.59,2928,110,129,129,129
57081,5.61,2934,110,129,129,129
57122,5.47,2951,110,129,129,129
57163,5.35,2972,110,129,129,129
57204,5.26,2961,110,129,129,129
57245,5.19,2923,110,129,129,129
57286,5.04,2925,110,129,129,129
57327,5.00,2939,110,129,129,129
57368,4.78,2959,110,129,129,129
57409,4.72,3081,110,129,129,129
57450,4.54,3152,110,129,129,129
57491,4.41,3087,110,129,129,129
57532,4.22,2958,110,129,129,129
57573,4.17,2911,110,129,129,129
57614,3.97,2953,110,129,129,129
57655,3.96,2981,110,129,129,129
57696,3.86,2994,110,129,129,129
57737,3.83,2990,110,129,129,129
57778,3.78,2999,110,129,129,129
57819,3.63,2981,110,129,129,129
57860,3.38,2907,110,129,129,129
57901,3.41,2896,110,129,129,129
57942,3.25,2943,110,129,129,129
57983,3.21,2950,110,129,129,129
58024,3.24,2933,110,129,129,129
58065,3.20,2994,110,129,129,129
58106,3.20,3002,110,129,129,129
58147,3.28,2986,110,129,129,129
58188,3.29,3024,110,129,129,129
58229,3.19,3091,110,129,129,129
58270,2.90,3057,110,129,129,129
58311,2.78,2954,110,129,129,129
58352,2.71,2895,110,129,129,129
58393,2.60,2930,110,129,129,129
58434,2.42,2966,110,129,129,129
58475,2.52,3000,110,129,129,129
58516,2.38,3005,110,129,129,129
58557,2.25,2954,110,129,129,129
58598,2.17,2933,110,129,129,129
58639,2.10,2928,110,129,129,129
58680,2.11,2951,110,129,129,129
58721,2.06,2950,110,129,129,129
58762,2.01,2980,110,129,129,129
58803,1.90,2946,110,129,129,129
58844,1.81,2949,110,129,129,129
58885,1.91,2950,110,129,129,129
58926,1.87,2935,110,129,129,129
58967,1.87,2979,110,129,129,129
59008,1.86,3149,110,129,129,129
59049,1.70,3189,110,129,129,129
59090,1.66,3050,110,129,129,129
59131,1.68,2958,110,129,129,129
59172,1.66,2935,110,129,129,129
59213,1.58,2986,110,129,129,129
59254,1.58,2951,110,129,129,129
59295,1.49,2935,110,129,129,129
59336,1.51,2992,110,129,129,129
59377,1.43,3006,110,129,129,129
59418,1.40,2967,110,129,129,129
59459,1.36,2931,110,129,129,129
59500,1.35,2902,110,129,129,129
59541,1.28,2954,110,129,129,129
59582,1.20,2966,110,129,129,129
59623,1.17,2970,110,129,129,129
59664,1.21,2967,110,129,129,129
59705,1.16,2956,110,129,129,129
59746,1.07,2961,110,129,129,129
59787,0.98,3127,110,129,129,129
59828,0.94,3251,110,129,129,129
59869,0.92,3133,110,129,129,129
59910,0.96,2975,110,129,129,129
59951,0.91,2941,110,129,129,129
59992,0.86,2987,110,129,129,129
60033,0.86,3007,110,129,129,129
60074,0.81,2985,110,129,129,129
60115,0.87,2947,110,129,129,129
60156,0.88,2941,110,129,129,129
60197,0.82,2961,110,129,129,129
60238,0.68,2965,110,129,129,129
60279,0.65,2966,110,129,129,129
60320,0.69,2960,110,129,129,129
60361,0.71,2951,110,129,129,129
60402,0.70,2943,110,129,129,129
60443,0.64,2988,110,129,129,129
60484,0.56,2992,110,129,129,129
60525,0.64,2966,110,129,129,129
60566,0.64,2922,110,129,129,129
60607,0.58,2927,110,129,129,129
60648,0.50,2944,110,129,129,129
60689,0.52,3011,110,129,129,129
60730,0.49,3201,110,129,129,129
60771,0.58,3167,110,129,129,129
60812,0.57,3008,110,129,129,129
60853,0.57,2938,110,129,129,129
60894,0.52,2974,110,129,129,129
60935,0.48,2981,110,129,129,129
60976,0.47,2946,110,129,129,129
61017,0.51,2968,110,129,129,129
61058,0.42,2982,110,129,129,129
61099,0.40,2979,110,129,129,129
61140,0.41,2949,110,129,129,129
61181,0.38,2931,110,129,129,129
61222,0.49,2925,110,129,129,129
61263,0.48,2934,110,129,129,129
61304,0.41,2960,110,129,129,129
61345,0.39,2957,110,129,129,129
61386,0.45,2909,110,129,129,129
61427,0.39,2739,110,129,129,129
61468,0.50,2643,110,129,129,129
61509,0.57,2559,110,129,129,129
61550,0.59,2420,110,129,129,129
61591,0.55,2345,110,129,129,129
61632,0.70,2445,110,129,129,129
61673,0.66,2543,110,129,129,129
61714,0.64,2427,110,129,129,129
61755,0.63,2141,110,129,129,129
61796,0.59,2125,110,129,129,129
61837,0.49,2422,110,129,129,129
61878,0.53,2826,110,129,129,129
61919,0.52,3025,110,129,129,129
61960,0.54,3039,110,129,129,129
62001,0.52,2981,110,129,129,129
62042,0.56,2954,110,129,129,129
62083,0.43,2849,110,129,129,129
62124,0.48,2832,110,129,129,129
62165,0.50,2832,110,129,129,129
62206,0.48,2726,110,129,129,129
62247,0.47,2703,110,129,129,129
62288,0.54,2863,110,129,129,129
62329,0.42,2781,110,129,129,129
62370,0.51,2621,110,129,129,129
62411,0.40,2640,110,129,129,129
62452,0.40,2624,110,129,129,129
62493,0.46,2938,110,129,129,129
62534,0.41,2979,110,129,129,129
62575,0.41,3169,110,129,129,129
62616,0.45,3169,110,129,129,129
62657,0.33,2783,110,129,129,129
62698,0.38,2634,110,129,129,129
62739,0.35,3170,110,129,129,129
62780,0.34,4095,110,129,129,129
62821,0.37,4095,110,129,129,129
62862,0.35,4095,110,129,129,129
62903,0.27,4095,110,129,129,129
62944,0.34,4095,110,129,129,129
62985,0.20,4095,110,129,129,129
63026,0.23,4095,110,129,129,129
63067,0.22,4095,110,129,129,129
63108,0.14,0,110,129,129,129
63149,0.16,0,110,129,129,129
63190,0.15,0,110,129,129,129
63231,0.12,0,110,129,129,129
63272,0.13,0,110,129,129,129
63313,0.11,0,110,129,129,129
63354,0.11,0,110,129,129,129
63395,0.11,0,110,129,129,129
63436,0.18,0,110,129,129,129
63477,0.07,0,110,129,129,129
63518,0.09,0,110,129,129,129
63559,0.12,0,110,129,129,129
63600,0.04,2339,110,129,129,129
63641,0.00,4071,110,129,129,129
63682,0.08,3978,110,129,129,129
63723,0.02,3261,110,129,129,129
63764,0.05,2901,110,129,129,129
63805,0.05,2767,110,129,129,129
63846,0.03,2754,110,129,129,129
63887,0.07,2701,110,129,129,129
63928,0.06,2634,110,129,129,129
63969,0.07,2702,110,129,129,129
64010,0.11,2794,110,129,129,129
64051,0.11,2944,110,129,129,129
64092,0.04,3044,110,129,129,129
64133,-0.04,3062,110,129,129,129
64174,0.03,3083,110,129,129,129
64215,0.01,3101,110,129,129,129
64256,-0.01,3063,110,129,129,129
64297,-0.01,3134,110,129,129,129
64338,-0.01,3371,110,129,129,129
64379,-0.05,3381,110,129,129,129
64420,-0.11,3190,110,129,129,129
64461,-0.14,3036,110,129,129,129
64502,-0.06,3007,110,129,129,129
64543,-0.01,2982,110,129,129,129
64584,-0.00,2973,110,129,129,129
64625,-0.03,2959,110,129,129,129
64666,0.04,2927,110,129,129,129
64707,-0.06,2889,110,129,129,129
64748,0.02,2847,110,129,129,129
64789,-0.06,2895,110,129,129,129
64830,-0.06,2960,110,129,129,129
64871,0.01,2987,110,129,129,129
64912,-0.09,2979,110,129,129,129
64953,-0.08,2992,110,129,129,129
64994,-0.01,3008,110,129,129,129
65035,-0.06,3024,110,129,129,129
65076,-0.17,2995,110,129,129,129
65117,-0.13,2995,110,129,129,129
65158,-0.08,2977,110,129,129,129
65199,-0.13,2991,110,129,129,129
65240,-0.06,2966,110,129,129,129
65281,-0.08,3068,110,129,129,129
65322,-0.08,3266,110,129,129,129
65363,-0.07,3223,110,129,129,129
65404,-0.06,3050,110,129,129,129
65445,0.00,2948,110,129,129,129
65486,0.01,2907,110,129,129,129
65527,-0.12,2928,110,129,129,129
65568,-0.14,2942,110,129,129,129
65609,-0.08,2992,110,129,129,129
65650,0.02,2965,110,129,129,129
65691,-0.07,2916,110,129,129,129
65732,-0.07,2896,110,129,129,129
65773,-0.05,2897,110,129,129,129
65814,-0.10,2862,110,129,129,129
65855,-0.08,2853,110,129,129,129
65896,-0.04,2747,110,129,129,129
65937,-0.07,2786,110,129,129,129
65978,-0.11,2832,110,129,129,129
66019,-0.06,2883,110,129,129,129
66060,-0.13,2876,110,129,129,129
66101,-0.13,2885,110,129,129,129
66142,-0.07,2867,110,129,129,129
66183,-0.15,2873,110,129,129,129
66224,-0.14,2859,110,129,129,129
66265,-0.09,2834,110,129,129,129
66306,-0.11,2875,110,129,129,129
66347,-0.13,2887,110,129,129,129
66388,-0.11,2864,110,129,129,129
66429,-0.11,2863,110,129,129,129
66470,-0.09,2832,110,129,129,129
66511,-0.14,2799,110,129,129,129
66552,-0.07,2708,110,129,129,129
66593,-0.14,2635,110,129,129,129
66634,-0.02,2609,110,129,129,129
66675,0.03,2688,110,129,129,129
66716,-0.03,2768,110,129,129,129
66757,-0.09,2835,110,129,129,129
66798,-0.03,2747,110,129,129,129
66839,-0.07,2882,110,129,129,129
66880,-0.10,3025,110,129,129,129
66921,-0.14,3008,110,129,129,129
66962,-0.16,2930,110,129,129,129
67003,-0.16,2830,110,129,129,129
67044,-0.02,2907,110,129,129,129
67085,-0.10,3184,110,129,129,129
67126,-0.09,3547,110,129,129,129
67167,-0.13,4095,110,129,129,129
67208,-0.02,4095,110,129,129,129
67249,-0.12,4095,110,129,129,129
67290,-0.13,4095,110,129,129,129
67331,-0.06,4095,110,129,129,129
67372,-0.10,0,110,129,129,129
67413,-0.12,4095,110,129,129,129
67454,-0.04,4095,110,129,129,129
67495,-0.11,4095,110,129,129,129
67536,-0.08,4095,110,129,129,129
67577,0.03,4095,110,129,129,129
67618,-0.05,4095,110,129,129,129
67659,0.00,4095,110,129,129,129
67700,0.13,4095,110,129,129,129
67741,0.07,4095,110,129,129,129
67782,0.11,4095,110,129,129,129
67823,0.06,4095,110,129,129,129
67864,0.02,4095,110,129,129,129
67905,0.01,4095,110,129,129,129
67946,0.01,4095,110,129,129,129
67987,0.02,4095,110,129,129,129
68028,-0.00,4095,110,129,129,129
68069,-0.05,4095,110,129,129,129
68110,-0.05,4095,110,129,129,129
68151,-0.01,4095,110,129,129,129
68192,-0.00,4095,110,129,129,129
68233,0.04,4095,110,129,129,129
68274,-0.11,4095,110,129,129,129
68315,-0.04,4095,110,129,129,129
68356,-0.08,4095,110,129,129,129
68397,-0.11,4095,110,129,129,129
68438,-0.10,0,110,129,129,129
68479,0.03,0,110,129,129,129
68520,-0.13,0,110,129,129,129
68561,-0.08,0,110,129,129,129
68602,-0.23,0,110,129,129,129
68643,-0.11,0,110,129,129,129
68684,-0.18,0,110,129,129,129
68725,-0.14,0,110,129,129,129
68766,-0.21,0,110,129,129,129
68807,-0.17,0,110,129,129,129
68848,-0.22,0,110,129,129,129
68889,-0.15,0,110,129,129,129
68930,-0.23,0,110,129,129,129
68971,-0.17,0,110,129,129,129
69012,-0.22,0,110,129,129,129
69053,-0.28,0,110,129,129,129
69094,-0.13,0,110,129,129,129
69135,-0.24,0,110,129,129,129
69176,-0.24,0,110,129,129,129
69217,-0.18,0,110,129,129,129
69258,-0.25,0,110,129,129,129
69299,-0.22,0,110,129,129,129
69340,-0.14,0,110,129,129,129
69381,-0.18,0,110,129,129,129
69422,-0.27,0,110,129,129,129
69463,-0.21,561,110,129,129,129
69504,-0.21,3728,110,129,129,129
69545,-0.18,4095,110,129,129,129
69586,-0.20,4095,110,129,129,129
69627,-0.15,4095,110,129,129,129
69668,-0.14,4095,110,129,129,129
69709,-0.15,4095,110,129,129,129
69750,-0.19,0,110,129,129,129
69791,-0.14,0,110,129,129,129
69832,-0.20,1677,110,129,129,129
69873,-0.18,4095,110,129,129,129
69914,-0.13,4095,110,129,129,129
69955,-0.22,4095,110,129,129,129
69996,-0.24,4095,110,129,129,129
70037,-0.15,4095,110,129,129,129
70078,-0.20,4095,110,129,129,129
70119,-0.18,4095,110,129,129,129
70160,-0.18,4095,110,129,129,129
70201,-0.13,4095,110,129,129,129
70242,-0.16,4095,110,129,129,129
70283,-0.16,1088,110,129,129,129
70324,-0.18,2523,110,129,129,129
70365,-0.17,4095,110,129,129,129
70406,-0.15,4095,110,129,129,129
70447,-0.09,4095,110,129,129,129
70488,-0.17,4095,110,129,129,129
70529,-0.14,4095,110,129,129,129
70570,-0.12,4095,110,129,129,129
70611,-0.14,4095,110,129,129,129
70652,-0.19,4095,110,129,129,129
70693,-0.21,4095,110,129,129,129
70734,-0.17,4095,110,129,129,129
70775,-0.16,4095,110,129,129,129
70816,-0.13,4095,110,129,129,129
70857,-0.17,4095,110,129,129,129
70898,-0.16,4095,110,129,129,129
70939,-0.22,4095,110,129,129,129
70980,-0.20,4095,110,129,129,129
71021,-0.26,4095,110,129,129,129
71062,-0.17,4095,110,129,129,129
71103,-0.15,4095,110,129,129,129
71144,-0.23,4095,110,129,129,129
71185,-0.19,4095,110,129,129,129
71226,-0.16,4095,110,129,129,129
71267,-0.15,4095,110,129,129,129
71308,-0.16,4095,110,129,129,129
71349,-0.18,4095,110,129,129,129
71390,-0.16,4095,110,129,129,129
71431,-0.19,2437,110,129,129,129
71472,-0.19,2262,110,129,129,129
71513,-0.10,2583,110,129,129,129
71554,-0.24,3087,110,129,129,129
71595,-0.27,3952,110,129,129,129
71636,-0.27,4095,110,129,129,129
71677,-0.25,4095,110,129,129,129
71718,-0.28,4095,110,129,129,129
71759,-0.27,3955,110,129,129,129
71800,-0.22,3605,110,129,129,129
71841,-0.22,3442,110,129,129,129
71882,-0.23,3302,110,129,129,129
71923,-0.28,3180,110,129,129,129
71964,-0.19,3238,110,129,129,129
72005,-0.23,3329,110,129,129,129
72046,-0.25,3343,110,129,129,129
72087,-0.21,3280,110,129,129,129
72128,-0.31,3253,110,129,129,129
72169,-0.16,3241,110,129,129,129
72210,-0.27,3234,110,129,129,129
72251,-0.23,3233,110,129,129,129
72292,-0.18,3307,110,129,129,129
72333,-0.22,3371,110,129,129,129
72374,-0.24,3370,110,129,129,129
72415,-0.24,3423,110,129,129,129
72456,-0.17,3845,110,129,129,129
72497,-0.17,4095,110,129,129,129
72538,-0.10,4029,110,129,129,129
72579,-0.24,3150,110,129,129,129
72620,-0.18,2656,110,129,129,129
72661,-0.20,2609,110,129,129,129
72702,-0.21,2835,110,129,129,129
72743,-0.14,3130,110,129,129,129
72784,-0.11,3334,110,129,129,129
72825,-0.26,3447,110,129,129,129
72866,-0.14,3394,110,129,129,129
72907,-0.12,3278,110,129,129,129
72948,-0.17,3225,110,129,129,129
72989,-0.22,3198,110,129,129,129
73030,-0.27,3247,110,129,129,129
73071,-0.11,3255,110,129,129,129
73112,-0.12,3249,110,129,129,129
73153,-0.19,3245,110,129,129,129
73194,-0.22,3249,110,129,129,129
73235,-0.29,3247,110,129,129,129
73276,-0.16,3139,110,129,129,129
73317,-0.15,3085,110,129,129,129
73358,-0.16,3280,110,129,129,129
73399,-0.09,3522,110,129,129,129
73440,-0.07,3841,110,129,129,129
73481,-0.06,4095,110,129,129,129
73522,-0.10,4095,110,129,129,129
73563,-0.09,4095,110,129,129,129
73604,-0.06,4095,110,129,129,129
73645,-0.04,3759,110,129,129,129
73686,-0.21,3570,110,129,129,129
73727,-0.21,3621,110,129,129,129
73768,-0.22,3534,110,129,129,129
73809,-0.19,3514,110,129,129,129
73850,-0.17,3519,110,129,129,129
73891,-0.16,3466,110,129,129,129
73932,-0.18,3307,110,129,129,129
73973,-0.20,3177,110,129,129,129
74014,-0.11,3188,110,129,129,129
74055,-0.09,3183,110,129,129,129
74096,-0.19,3109,110,129,129,129
74137,-0.21,3143,110,129,129,129
74178,-0.21,3198,110,129,129,129
74219,-0.21,3201,110,129,129,129
74260,-0.21,3229,110,129,129,129
74301,-0.16,3187,110,129,129,129
74342,-0.21,3152,110,129,129,129
74383,-0.18,3155,110,129,129,129
74424,-0.26,3126,110,129,129,129
74465,-0.18,3088,110,129,129,129
74506,-0.19,3115,110,129,129,129
74547,-0.16,3159,110,129,129,129
74588,-0.16,3312,110,129,129,129
74629,-0.28,3769,110,129,129,129
74670,-0.15,3730,110,129,129,129
74711,-0.23,3386,110,129,129,129
74752,-0.19,3162,110,129,129,129
74793,-0.17,3135,110,129,129,129
74834,-0.13,3142,110,129,129,129
74875,-0.21,3171,110,129,129,129
74916,-0.18,3199,110,129,129,129
74957,-0.17,3152,110,129,129,129
74998,-0.19,3138,110,129,129,129
75039,-0.12,3103,110,129,129,129
75080,-0.23,3106,110,129,129,129
75121,-0.17,3020,110,129,129,129
75162,-0.21,3049,110,129,129,129
75203,-0.21,3096,110,129,129,129
75244,-0.16,3106,110,129,129,129
75285,-0.23,3088,110,129,129,129
75326,-0.26,3041,110,129,129,129
75367,-0.22,3071,110,129,129,129
75408,-0.24,3047,110,129,129,129
75449,-0.27,3063,110,129,129,129
75490,-0.21,3069,110,129,129,129
75531,-0.19,3030,110,129,129,129
75572,-0.18,3058,110,129,129,129
75613,-0.13,3088,110,129,129,129
75654,-0.17,3173,110,129,129,129
75695,-0.19,3498,110,129,129,129
75736,-0.21,3505,110,129,129,129
75777,-0.15,3236,110,129,129,129
75818,-0.21,3071,110,129,129,129
75859,-0.17,3025,110,129,129,129
75900,-0.17,3089,110,129,129,129
75941,-0.13,3152,110,129,129,129
75982,-0.22,3165,110,129,129,129
76023,-0.23,3105,110,129,129,129
76064,-0.20,3065,110,129,129,129
76105,-0.21,3020,110,129,129,129
76146,-0.23,3011,110,129,129,129
76187,-0.25,3013,110,129,129,129
76228,-0.23,3025,110,129,129,129
76269,-0.22,3085,110,129,129,129
76310,-0.22,3046,110,129,129,129
76351,-0.24,3037,110,129,129,129
76392,-0.26,3070,110,129,129,129
76433,-0.23,3043,110,129,129,129
76474,-0.27,3007,110,129,129,129
76515,-0.23,2992,110,129,129,129
76556,-0.24,2906,110,129,129,129
76597,-0.19,2959,110,129,129,129
76638,-0.24,2989,110,129,129,129
76679,-0.25,3152,110,129,129,129
76720,-0.28,3546,110,129,129,129
76761,-0.20,3511,110,129,129,129
76802,-0.17,3206,110,129,129,129
76843,-0.20,3031,110,129,129,129
76884,-0.16,3046,110,129,129,129
76925,-0.27,3058,110,129,129,129
76966,-0.17,3122,110,129,129,129
77007,-0.20,3211,110,129,129,129
77048,-0.27,3065,110,129,129,129
77089,-0.26,3014,110,129,129,129
77130,-0.20,3011,110,129,129,129
77171,-0.18,2994,110,129,129,129
77212,-0.17,2971,110,129,129,129
77253,-0.21,2985,110,129,129,129
77294,-0.23,2972,110,129,129,129
77335,-0.22,3008,110,129,129,129
77376,-0.18,2949,110,129,129,129
77417,-0.23,2960,110,129,129,129
77458,-0.20,2982,110,129,129,129
77499,-0.19,2990,110,129,129,129
77540,-0.20,2975,110,129,129,129
77581,-0.23,2991,110,129,129,129
77622,-0.17,3031,110,129,129,129
77663,-0.24,3009,110,129,129,129
77704,-0.24,2982,110,129,129,129
77745,-0.20,3012,110,129,129,129
77786,-0.24,3170,110,129,129,129
77827,-0.24,3487,110,129,129,129
77868,-0.29,3504,110,129,129,129
77909,-0.25,3307,110,129,129,129
77950,-0.26,3134,110,129,129,129
77991,-0.28,3152,110,129,129,129
78032,-0.17,3121,110,129,129,129
78073,-0.23,3009,110,129,129,129
78114,-0.24,3071,110,129,129,129
78155,-0.20,3061,110,129,129,129
78196,-0.23,2960,110,129,129,129
78237,-0.22,2866,110,129,129,129
78278,-0.22,2731,110,129,129,129
78319,-0.21,2710,110,129,129,129
78360,-0.16,2797,110,129,129,129
78401,-0.18,2851,110,129,129,129
78442,-0.21,2842,110,129,129,129
78483,-0.22,2849,110,129,129,129
78524,-0.20,2900,110,129,129,129
78565,-0.21,2995,110,129,129,129
78606,-0.19,3067,110,129,129,129
78647,-0.21,2910,110,129,129,129
78688,-0.20,2871,110,129,129,129
78729,-0.23,2945,110,129,129,129
78770,-0.19,3086,110,129,129,129
78811,-0.19,3121,110,129,129,129
78852,-0.20,2313,110,129,129,129
78893,-0.17,387,110,129,129,129
78934,-0.22,0,110,129,129,129
