Time,Pressure,PPGSignal,rawPPGSignal,BL_W20_T2.5_D5_C2,BL_W40_T2.5_D5_C2,BL_W60_T2.5_D5_C2,BL_W10_T2.5_D5_C2,BL_W20_T1.0_D5_C2,BL_W20_T1.5_D5_C1,BL_W10_T1.0_D5_C1,BL_W20_T2.5_D5_C1,DRV_W5_T20,DRV_W10_T20,DRV_W5_T30,DRV_W5_T1
46259,94.18,26,3024,111,94,0,111,111,111,111,111,167,167,94,170
46308,93.94,18,3018,111,94,0,111,111,111,111,111,167,167,94,170
46357,93.78,10,3005,111,94,0,111,111,111,111,111,167,167,94,170
46406,93.61,2,3006,111,94,0,111,111,111,111,111,167,167,94,170
46455,93.38,-4,2999,111,94,0,111,111,111,111,111,167,167,94,170
46504,93.61,-7,3007,111,94,0,111,111,111,111,111,167,167,94,170
46553,94.25,-8,2993,111,94,0,111,111,111,111,111,167,167,94,170
46602,94.20,-9,3002,111,94,0,111,111,111,111,111,167,167,94,170
46651,93.96,-7,3024,111,94,0,111,111,111,111,111,167,167,94,170
46700,93.71,-1,3057,111,94,0,111,111,111,111,111,167,167,94,170
46749,93.25,12,3088,111,94,0,111,111,111,111,111,167,167,94,170
46798,92.98,34,3120,111,94,0,111,111,111,111,111,167,167,94,170
46847,92.60,57,3111,111,94,92,111,111,111,111,111,167,167,94,170
46896,92.32,71,3058,111,94,92,111,111,111,111,111,167,167,94,170
46945,91.78,67,3037,111,94,92,111,111,111,111,111,167,167,94,170
46994,91.41,49,3033,111,94,92,111,111,111,111,111,167,167,94,170
47043,91.13,29,3014,111,94,92,111,111,111,111,111,167,167,94,170
47092,90.86,9,3003,111,94,92,111,111,111,111,111,167,167,94,170
47141,90.66,-5,3009,111,94,92,111,111,111,111,111,167,167,94,170
47190,90.44,-16,3006,111,94,92,111,111,111,111,111,167,167,94,170
47239,90.25,-22,3004,111,94,92,111,111,111,111,111,167,167,94,170
47288,90.51,-24,3002,111,94,92,111,111,111,111,111,167,167,94,170
47337,91.40,-25,2977,111,94,92,111,111,111,111,111,167,167,94,170
47386,91.30,-28,2995,111,94,92,111,111,111,111,111,167,167,94,170
47435,91.21,-25,3067,111,94,92,111,111,111,111,111,167,167,94,170
47484,90.99,-2,3167,111,94,92,111,111,111,111,111,167,167,94,170
47533,90.78,37,3166,111,94,92,111,111,111,111,111,167,167,94,170
47582,90.59,76,3133,111,94,92,111,111,111,111,111,167,167,94,170
47631,90.27,98,3121,111,94,92,111,111,111,111,111,167,167,94,170
47680,90.02,100,3105,111,94,92,111,111,111,111,111,167,167,94,170
47729,89.50,87,3085,111,94,92,111,111,111,111,111,167,167,94,170
47778,88.99,65,3071,111,94,92,111,111,111,111,111,167,167,94,170
47827,88.58,42,3067,111,94,92,111,111,111,111,111,167,167,94,170
47876,88.23,23,3054,111,94,92,111,111,111,111,111,167,167,94,170
47925,88.11,8,3030,111,94,92,111,111,111,111,111,167,167,94,170
47974,87.98,-6,3013,111,94,92,111,111,111,111,111,167,167,94,170
48023,87.72,-20,3021,111,94,92,111,111,111,111,111,167,167,94,170
48072,87.45,-29,3026,111,94,92,111,111,111,111,111,167,167,94,170
48121,87.56,-31,3039,111,94,92,111,111,111,111,111,167,167,94,170
48170,88.40,-25,3054,111,94,92,111,111,111,111,111,167,167,94,170
48219,88.73,-18,3019,111,94,92,111,111,111,111,111,167,167,94,170
48268,88.60,-14,3037,111,94,92,111,111,111,111,111,167,167,94,170
48317,88.64,-5,3152,111,94,92,111,111,111,111,111,167,167,94,170
48366,88.50,21,3184,111,94,92,111,111,111,111,111,167,167,94,170
48415,88.18,56,3142,111,94,92,111,111,111,111,111,167,167,94,170
48464,87.91,79,3121,111,94,92,111,111,111,111,111,167,167,94,170
48513,87.56,80,3071,111,94,92,111,111,111,111,111,167,167,94,170
48562,87.26,64,3071,111,94,92,111,111,111,111,111,167,167,94,170
48611,86.71,41,3067,111,94,92,111,111,111,111,111,167,167,94,170
48660,86.26,20,3067,111,94,92,111,111,111,111,111,167,167,94,170
48709,85.90,6,3101,111,94,92,111,111,111,111,111,167,167,94,170
48758,85.54,5,3114,111,94,92,111,111,111,111,111,167,167,94,170
48807,85.22,12,3088,111,94,92,111,111,111,111,111,167,167,94,170
48856,84.96,16,3071,111,94,92,111,111,111,111,111,167,167,94,170
48905,85.14,13,3069,111,94,92,111,111,111,111,111,167,167,94,170
48954,85.98,5,3050,111,94,92,111,111,111,111,111,167,167,94,170
49003,86.08,-6,3024,111,94,92,111,111,111,111,111,167,167,94,170
49052,86.13,-13,3121,111,94,92,111,111,111,111,111,167,167,94,170
49101,86.04,0,3216,111,94,92,111,111,111,111,111,167,167,94,170
49150,85.64,34,3219,111,94,92,111,111,111,111,111,167,167,94,170
49199,85.39,73,3189,111,94,92,111,111,111,111,111,167,167,94,170
49248,84.95,93,3126,111,94,92,111,111,111,111,111,167,167,94,170
49297,84.74,88,3109,111,94,92,111,111,111,111,111,167,167,94,170
49346,84.30,67,3121,111,94,92,111,111,111,111,111,167,167,94,170
49395,83.81,45,3125,111,94,92,111,111,111,111,111,167,167,94,170
49444,83.26,28,3111,111,94,92,111,111,111,111,111,167,167,94,170
49493,83.06,15,3071,111,94,92,111,111,111,111,111,167,167,94,170
49542,82.77,4,3093,111,94,92,111,111,111,111,111,167,167,94,170
49591,82.48,-4,3095,111,94,92,111,111,111,111,111,167,167,94,170
49640,82.35,-9,3071,111,94,92,111,111,111,111,111,167,167,94,170
49689,82.92,-13,3088,111,94,92,111,111,111,111,111,167,167,94,170
49738,83.40,-14,3090,111,94,92,111,111,111,111,111,167,167,94,170
49787,83.71,-12,3109,111,94,92,111,111,111,111,111,167,167,94,170
49836,83.61,5,3279,111,94,92,111,111,111,111,111,167,167,94,170
49885,83.38,51,3357,111,94,92,111,111,111,111,111,167,167,94,170
49934,82.90,110,3280,111,94,92,111,111,111,111,111,167,167,94,170
49983,82.51,146,3212,111,94,92,111,111,111,111,111,167,167,94,170
50032,82.38,144,3152,111,94,92,111,111,111,111,111,167,167,94,170
50081,82.08,111,3142,111,94,92,111,111,111,111,111,167,167,94,170
50130,81.54,70,3136,111,94,92,111,111,111,111,111,167,167,94,170
50179,81.12,33,3119,111,94,92,111,111,111,111,111,167,167,94,170
50228,80.84,6,3141,111,94,92,111,111,111,111,111,167,167,94,170
50277,80.51,-7,3116,111,94,92,111,111,111,111,111,167,167,94,170
50326,80.21,-17,3094,111,94,92,111,111,111,111,111,167,167,94,170
50375,80.02,-24,3117,111,94,92,111,111,111,111,111,167,167,94,170
50424,79.61,-26,3120,111,94,92,111,111,111,111,111,167,167,94,170
50473,79.66,-26,3081,111,94,92,111,111,111,111,111,167,167,94,170
50522,80.48,-32,3071,111,94,92,111,111,111,111,111,167,167,94,170
50571,81.13,-38,3105,111,94,92,111,111,111,111,111,167,167,94,170
50620,81.09,-29,3251,111,94,92,111,111,111,111,111,167,167,94,170
50669,81.01,18,3459,111,94,92,111,111,111,111,111,167,167,94,170
50718,80.63,103,3442,111,94,92,111,111,111,111,111,167,167,94,170
50767,80.35,179,3299,111,94,92,111,111,111,111,111,167,167,94,170
50816,80.01,199,3200,111,94,92,111,111,111,111,111,167,167,94,170
50865,79.72,163,3154,111,94,92,111,111,111,111,111,167,167,94,170
50914,79.51,102,3177,111,94,92,111,111,111,111,111,167,167,94,170
50963,79.07,48,3195,111,94,92,111,111,111,111,111,167,167,94,170
51012,78.71,14,3185,111,94,92,111,111,111,111,111,167,167,94,170
51061,78.31,-2,3152,111,94,92,111,111,111,111,111,167,167,94,170
51110,78.05,-16,3123,111,94,92,111,111,111,111,111,167,167,94,170
51159,77.74,-29,3120,111,94,92,111,111,111,111,111,167,167,94,170
51208,77.52,-41,3103,111,94,92,111,111,111,111,111,167,167,94,170
51257,77.28,-51,3118,111,94,92,111,111,111,111,111,167,167,94,170
51306,77.25,-55,3130,111,94,92,111,111,111,111,111,167,167,94,170
51355,78.12,-53,3109,111,94,92,111,111,111,111,111,167,167,94,170
51404,78.69,-50,3102,111,94,92,111,111,111,111,111,167,167,94,170
51453,78.85,-38,3271,111,94,92,111,111,111,111,111,167,167,94,170
51502,78.70,13,3536,111,94,92,111,111,111,111,111,167,167,94,170
51551,78.36,107,3463,111,94,92,111,111,111,111,111,167,167,94,170
51600,78.00,184,3275,111,94,92,111,111,111,111,111,167,167,94,170
51649,77.69,192,3179,111,94,92,111,111,111,111,111,167,167,94,170
51698,77.52,140,3152,111,94,92,111,111,111,111,111,167,167,94,170
51747,77.31,70,3159,111,94,92,111,111,111,111,111,167,167,94,170
51796,77.00,12,3184,111,94,92,111,111,111,111,111,167,167,94,170
51845,76.52,-20,3177,111,94,92,111,111,111,111,111,167,167,94,170
51894,76.28,-37,3135,111,94,92,111,111,111,111,111,167,167,94,170
51943,75.93,-48,3131,111,94,92,111,111,111,111,111,167,167,94,170
51992,75.60,-55,3131,111,94,92,111,111,111,111,111,167,167,94,170
52041,75.32,-60,3093,111,94,92,111,111,111,111,111,167,167,94,170
52090,75.52,-67,3091,111,94,92,111,111,111,111,111,167,167,94,170
52139,76.43,-72,3115,111,94,92,111,111,111,111,111,167,167,94,170
52188,76.71,-71,3120,111,94,92,111,111,111,111,111,167,167,94,170
52237,76.60,-47,3398,111,94,92,111,111,111,111,111,167,167,94,170
52286,76.33,26,3557,111,94,92,111,111,111,111,111,167,167,94,170
52335,75.86,124,3376,111,94,92,111,111,111,111,111,167,167,94,170
52384,75.51,178,3211,111,94,92,111,111,111,111,111,167,167,94,170
52433,75.30,159,3169,111,94,92,111,111,111,111,111,167,167,94,170
52482,75.18,99,3172,111,94,92,111,111,111,111,111,167,167,94,170
52531,74.88,37,3158,111,94,92,111,111,111,111,111,167,167,94,170
52580,74.48,-11,3152,111,94,92,111,111,111,111,111,167,167,94,170
52629,74.13,-40,3170,111,94,92,111,111,111,111,111,167,167,94,170
52678,73.78,-52,3146,111,94,92,111,111,111,111,111,167,167,94,170
52727,73.45,-56,3139,111,94,92,111,111,111,111,111,167,167,94,170
52776,73.16,-61,3105,111,94,92,111,111,111,111,111,167,167,94,170
52825,73.09,-67,3110,111,94,92,111,111,111,111,111,167,167,94,170
52874,73.85,-73,3099,111,94,92,111,111,111,111,111,167,167,94,170
52923,74.45,-77,3088,111,94,92,111,111,111,111,111,167,167,94,170
52972,74.35,-65,3317,111,94,92,111,111,111,111,111,167,167,94,170
53021,74.17,-3,3600,111,94,92,111,111,111,111,111,167,167,94,170
53070,73.83,103,3457,111,94,92,111,111,111,111,111,167,167,94,170
53119,73.44,179,3216,111,94,92,111,111,111,111,111,167,167,94,170
53168,73.19,170,3119,111,94,92,111,111,111,111,111,167,167,94,170
53217,73.10,100,3103,111,94,92,111,111,111,111,111,167,167,94,170
53266,72.84,21,3175,111,94,92,111,111,111,111,111,167,167,94,170
53315,72.62,-27,3216,111,94,92,111,111,111,111,111,167,167,94,170
53364,72.15,-42,3184,111,94,92,111,111,111,111,111,167,167,94,170
53413,71.95,-44,3135,111,94,92,111,111,111,111,111,167,167,94,170
53462,71.57,-51,3102,111,94,92,111,111,111,111,111,167,167,94,170
53511,71.36,-67,3053,111,94,92,111,111,111,111,111,167,167,94,170
53560,71.09,-89,3063,111,94,92,111,111,111,111,111,167,167,94,170
53609,70.97,-105,3103,111,94,92,111,111,111,111,111,167,167,94,170
53658,71.87,-105,3102,111,94,92,111,111,111,111,111,167,167,94,170
53707,72.23,-97,3089,111,94,92,111,111,111,111,111,167,167,94,170
53756,72.31,-68,3379,111,94,92,111,111,111,111,111,167,167,94,170
53805,72.04,13,3635,111,94,92,111,111,111,111,111,167,167,94,170
53854,71.75,132,3447,111,94,92,111,111,111,111,111,167,167,94,170
53903,71.43,208,3234,111,94,92,111,111,111,111,111,167,167,94,170
53952,71.18,195,3127,111,94,92,111,111,111,111,111,167,167,94,170
54001,70.72,119,3120,111,94,92,111,111,111,111,111,167,167,94,170
54050,70.34,32,3137,111,94,92,111,111,111,111,111,167,167,94,170
54099,69.80,-29,3167,111,94,92,111,111,111,111,111,167,167,94,170
54148,69.31,-61,3143,111,94,92,111,111,111,111,111,167,167,94,170
54197,68.86,-76,3090,111,94,92,111,111,111,111,111,167,167,94,170
54246,68.54,-87,3071,111,94,92,111,111,111,111,111,167,167,94,170
54295,68.17,-97,3069,111,94,92,111,111,111,111,111,167,167,94,170
54344,67.78,-104,3063,111,94,92,111,111,111,111,111,167,167,94,170
54393,67.45,-108,3059,111,94,92,111,111,111,111,111,167,167,94,170
54442,67.44,-112,3039,111,94,92,111,111,111,111,111,167,167,94,170
54491,68.12,-115,3056,111,94,92,111,111,111,111,111,167,167,94,170
54540,68.13,-108,3158,111,94,92,111,111,111,111,111,167,167,94,170
54589,67.80,-59,3489,111,94,92,111,111,111,111,111,167,167,94,170
54638,67.40,41,3485,111,94,92,111,111,111,111,111,167,167,94,170
54687,67.05,137,3222,111,94,92,111,111,111,111,111,167,167,94,170
54736,66.62,158,3094,111,94,92,111,111,111,111,111,167,167,94,170
54785,66.40,108,3071,111,94,92,111,111,111,111,111,167,167,94,170
54834,66.17,32,3094,111,94,92,111,111,111,111,111,167,167,94,170
54883,65.77,-29,3109,111,94,92,111,111,111,111,111,167,167,94,170
54932,65.39,-64,3120,111,94,92,111,111,111,111,111,167,167,94,170
54981,65.03,-76,3106,111,94,92,111,111,111,111,111,167,167,94,170
55030,64.64,-80,3062,111,94,92,111,111,111,111,111,167,167,94,170
55079,64.21,-86,3036,111,94,92,111,111,111,111,111,167,167,94,170
55128,63.76,-95,3039,111,94,92,111,111,111,111,111,167,167,94,170
55177,63.04,-102,3045,111,94,92,111,111,111,111,111,167,167,94,170
55226,62.39,-105,3036,111,94,92,111,111,111,111,111,167,167,94,170
55275,61.65,-104,3034,111,94,92,111,111,111,111,111,167,167,94,170
55324,60.01,-85,3289,111,94,92,111,111,111,111,111,167,167,94,170
55373,57.39,-14,3536,111,94,92,111,111,111,111,111,167,167,94,170
55422,53.61,92,3333,111,94,92,111,111,111,111,111,167,167,94,170
55471,49.73,156,3118,111,94,92,111,111,111,111,111,167,167,94,170
55520,45.89,136,3037,111,94,92,111,111,111,111,111,167,167,94,170
55569,42.72,62,3033,111,94,92,111,111,111,111,111,167,167,94,170
55618,39.56,-12,3118,111,94,92,111,111,111,111,111,167,167,94,170
55667,36.47,-54,3141,111,94,92,111,111,111,111,111,167,167,94,170
55716,33.46,-63,3105,111,94,92,111,111,111,111,111,167,167,94,170
55765,30.84,-60,3071,111,94,92,111,111,111,111,111,167,167,94,170
55814,28.42,-61,3031,111,94,92,111,111,111,111,111,167,167,94,170
55863,26.12,-71,3029,111,94,92,111,111,111,111,111,167,167,94,170
55912,24.18,-83,3030,111,94,92,111,111,111,111,111,167,167,94,170
55961,22.53,-92,3013,111,94,92,111,111,111,111,111,167,167,94,170
56010,20.85,-93,3091,111,94,92,111,111,111,111,111,167,167,94,170
56059,19.43,-60,3399,111,94,92,111,111,111,111,111,167,167,94,170
56108,18.07,27,3474,111,94,92,111,111,111,111,111,167,167,94,170
56157,16.68,125,3217,111,94,92,111,111,111,111,111,167,167,94,170
56206,15.48,156,3060,111,94,92,111,111,111,111,111,167,167,94,170
56255,14.24,110,3018,111,94,92,111,111,111,111,111,167,167,94,170
56304,13.30,31,3067,111,94,92,111,111,111,111,111,167,167,94,170
56353,12.41,-29,3120,111,94,92,111,111,111,111,111,167,167,94,170
56402,11.43,-57,3095,111,94,92,111,111,111,111,111,167,167,94,170
56451,10.60,-68,3024,111,94,92,111,111,111,111,111,167,167,94,170
56499,9.95,-81,2991,111,94,92,111,111,111,111,111,167,167,94,170
56541,9.33,-96,3007,111,94,92,111,111,111,111,111,167,167,94,170
56582,8.67,-106,3023,111,94,92,111,111,111,111,111,167,167,94,170
56623,7.96,-107,3015,111,94,92,111,111,111,111,111,167,167,94,170
56664,7.49,-102,3014,111,94,92,111,111,111,111,111,167,167,94,170
56705,7.04,-91,3084,111,94,92,111,111,111,111,111,167,167,94,170
56746,6.58,-71,3054,111,94,92,111,111,111,111,111,167,167,94,170
56787,6.20,-44,3171,111,94,92,111,111,111,111,111,167,167,94,170
56828,5.69,8,3442,111,94,92,111,111,111,111,111,167,167,94,170
56869,4.96,103,3505,111,94,92,111,111,111,111,111,167,167,94,170
56910,4.27,198,3297,111,94,92,111,111,111,111,111,167,167,94,170
56951,3.59,228,3124,111,94,92,111,111,111,111,111,167,167,94,170
56992,2.95,181,3062,111,94,92,111,111,111,111,111,167,167,94,170
57033,2.40,93,3053,111,94,92,111,111,111,111,111,167,167,94,170
57074,1.79,9,3058,111,94,92,111,111,111,111,111,167,167,94,170
57115,1.23,-45,3120,111,94,92,111,111,111,111,111,167,167,94,170
57156,0.88,-63,3143,111,94,92,111,111,111,111,111,167,167,94,170
57197,0.28,-53,3123,111,94,92,111,111,111,111,111,167,167,94,170
57238,-0.05,-42,3037,111,94,92,111,111,111,111,111,167,167,94,170
57279,-0.46,-48,2995,111,94,92,111,111,111,111,111,167,167,94,170
57320,-0.88,-69,2997,111,94,92,111,111,111,111,111,167,167,94,170
57361,-1.33,-90,3017,111,94,92,111,111,111,111,111,167,167,94,170
57402,-1.73,-101,3024,111,94,92,111,111,111,111,111,167,167,94,170
57443,-2.01,-99,3046,111,94,92,111,111,111,111,111,167,167,94,170
57484,-2.38,-88,3022,111,94,92,111,111,111,111,111,167,167,94,170
57525,-2.68,-80,2997,111,94,92,111,111,111,111,111,167,167,94,170
57566,-3.03,-70,3121,111,94,92,111,111,111,111,111,167,167,94,170
57607,-3.33,-24,3472,111,94,92,111,111,111,111,111,167,167,94,170
57648,-3.59,85,3606,111,94,92,111,111,111,111,111,167,167,94,170
57689,-3.88,215,3432,111,94,92,111,111,111,111,111,167,167,94,170
57730,-4.18,286,3234,111,94,92,111,111,111,111,111,167,167,94,170
57771,-4.58,268,3165,111,94,92,111,111,111,111,111,167,167,94,170
57812,-4.74,194,3162,111,94,92,111,111,111,111,111,167,167,94,170
57853,-4.93,110,3133,111,94,92,111,111,111,111,111,167,167,94,170
57894,-5.19,38,3107,111,94,92,111,111,111,111,111,167,167,94,170
57935,-5.43,-14,3107,111,94,92,111,111,111,111,111,167,167,94,170
57976,-5.58,-45,3120,111,94,92,111,111,111,111,111,167,167,94,170
58017,-5.77,-59,3071,111,94,92,111,111,111,111,111,167,167,94,170
58058,-6.03,-68,3038,111,94,92,111,111,111,111,111,167,167,94,170
58099,-6.15,-82,3006,111,94,92,111,111,111,111,111,167,167,94,170
58140,-6.34,-101,2981,111,94,92,111,111,111,111,111,167,167,94,170
58181,-6.38,-118,3002,111,94,92,111,111,111,111,111,167,167,94,170
58222,-6.59,-127,2995,111,94,92,111,111,111,111,111,167,167,94,170
58263,-6.78,-127,3024,111,94,92,111,111,111,111,111,167,167,94,170
58304,-6.87,-117,3023,111,94,92,111,111,111,111,111,167,167,94,170
58345,-6.99,-105,2992,111,94,92,111,111,111,111,111,167,167,94,170
58386,-6.98,-92,3082,111,94,92,111,111,111,111,111,167,167,94,170
58427,-7.12,-50,3395,111,94,92,111,111,111,111,111,167,167,94,170
58468,-7.16,44,3504,111,94,92,111,111,111,111,111,167,167,94,170
58509,-7.24,155,3329,111,94,92,111,111,111,111,111,167,167,94,170
58550,-7.31,208,3131,111,94,92,111,111,111,111,111,167,167,94,170
58591,-7.37,179,3063,111,94,92,111,111,111,111,111,167,167,94,170
58632,-7.52,101,3048,111,94,92,111,111,111,111,111,167,167,94,170
58673,-7.46,19,3063,111,94,92,111,111,111,111,111,167,167,94,170
58714,-7.62,-39,3071,111,94,92,111,111,111,111,111,167,167,94,170
58755,-7.68,-66,3101,111,94,92,111,111,111,111,111,167,167,94,170
58796,-7.86,-67,3099,111,94,92,111,111,111,111,111,167,167,94,170
58837,-7.87,-61,3024,111,94,92,111,111,111,111,111,167,167,94,170
58878,-7.86,-65,2987,111,94,92,111,111,111,111,111,167,167,94,170
58919,-8.00,-82,2969,111,94,92,111,111,111,111,111,167,167,94,170
58960,-7.90,-101,2987,111,94,92,111,111,111,111,111,167,167,94,170
59001,-7.99,-112,2989,111,94,92,111,111,111,111,111,167,167,94,170
59042,-8.05,-114,2977,111,94,92,111,111,111,111,111,167,167,94,170
59083,-8.14,-114,2963,111,94,92,111,111,111,111,111,167,167,94,170
59124,-8.13,-114,2960,111,94,92,111,111,111,111,111,167,167,94,170
59165,-8.11,-112,2966,111,94,92,111,111,111,111,111,167,167,94,170
59206,-8.21,-102,3047,111,94,92,111,111,111,111,111,167,167,94,170
59247,-8.24,-59,3353,111,94,92,111,111,111,111,111,167,167,94,170
59288,-8.30,39,3487,111,94,92,111,111,111,111,111,167,167,94,170
59329,-8.22,154,3294,111,94,92,111,111,111,111,111,167,167,94,170
59370,-8.32,211,3104,111,94,92,111,111,111,111,111,167,167,94,170
59411,-8.39,182,3014,111,94,92,111,111,111,111,111,167,167,94,170
59452,-8.34,99,2989,111,94,92,111,111,111,111,111,167,167,94,170
59493,-8.37,10,3027,111,94,92,111,111,111,111,111,167,167,94,170
59534,-8.41,-48,3066,111,94,92,111,111,111,111,111,167,167,94,170
59575,-8.42,-71,3057,111,94,92,111,111,111,111,111,167,167,94,170
59616,-8.42,-74,3022,111,94,92,111,111,111,111,111,167,167,94,170
59657,-8.40,-74,2983,111,94,92,111,111,111,111,111,167,167,94,170
59698,-8.45,-81,2961,111,94,92,111,111,111,111,111,167,167,94,170
59739,-8.40,-92,2959,111,94,92,111,111,111,111,111,167,167,94,170
59780,-8.35,-101,2973,111,94,92,111,111,111,111,111,167,167,94,170
59821,-8.45,-102,2977,111,94,92,111,111,111,111,111,167,167,94,170
59862,-8.45,-98,2981,111,94,92,111,111,111,111,111,167,167,94,170
59903,-8.48,-88,3008,111,94,92,111,111,111,111,111,167,167,94,170
59944,-8.47,-62,3190,111,94,92,111,111,111,111,111,167,167,94,170
59985,-8.49,7,3474,111,94,92,111,111,111,111,111,167,167,94,170
60026,-8.48,124,3472,111,94,92,111,111,111,111,111,167,167,94,170
60067,-8.51,225,3231,111,94,92,111,111,111,111,111,167,167,94,170
60108,-8.52,241,3030,111,94,92,111,111,111,111,111,167,167,94,170
60149,-8.39,172,2998,111,94,92,111,111,111,111,111,167,167,94,170
60190,-8.40,71,3013,111,94,92,111,111,111,111,111,167,167,94,170
60231,-8.42,-8,3091,111,94,92,111,111,111,111,111,167,167,94,170
60272,-8.32,-43,3120,111,94,92,111,111,111,111,111,167,167,94,170
60313,-8.35,-41,3129,111,94,92,111,111,111,111,111,167,167,94,170
60354,-8.38,-22,3136,111,94,92,111,111,111,111,111,167,167,94,170
60395,-8.50,1,3159,111,94,92,111,111,111,111,111,167,167,94,170
