Time,Pressure,PPGSignal,BL_W20_T2.5_D10_C2,BL_W40_T2.5_D10_C2,BL_W60_T2.5_D10_C2,BL_W80_T2.5_D10_C2
41739,1.46,-2409,0,0,0,0
41775,1.56,-2298,0,0,0,0
41811,1.30,-2093,0,0,0,0
41847,1.42,-1816,0,0,0,0
41883,1.67,-1384,0,0,0,0
41919,1.82,-820,0,0,0,0
41955,2.08,-419,0,0,0,0
41991,2.27,-340,0,0,0,0
42027,2.26,-336,0,0,0,0
42063,2.31,-103,0,0,0,0
42099,2.17,414,0,0,0,0
42135,2.34,1049,0,0,0,0
42171,2.36,1570,0,0,0,0
42207,2.44,1800,0,0,0,0
42243,2.36,1735,0,0,0,0
42279,2.39,1633,0,0,0,0
42315,2.44,1736,0,0,0,0
42351,2.56,1954,0,0,0,0
42387,2.60,2109,0,0,0,0
42423,2.53,2146,0,0,0,0
42459,2.37,2076,0,0,0,0
42495,2.19,1935,0,0,0,0
42531,2.35,1676,0,0,0,0
42567,1.98,1300,0,0,0,0
42603,1.77,1014,0,0,0,0
42639,1.58,919,0,0,0,0
42675,1.55,914,0,0,0,0
42711,1.57,912,0,0,0,0
42747,1.42,879,0,0,0,0
42783,1.39,810,0,0,0,0
42819,1.37,715,0,0,0,0
42855,1.43,606,0,0,0,0
42891,1.50,232,0,0,0,0
42927,1.41,-680,0,0,0,0
42963,1.57,-1787,0,0,0,0
42999,1.63,-2606,0,0,0,0
43035,1.46,-3019,0,0,0,0
43071,1.39,-3090,0,0,0,0
43107,1.42,-2939,0,0,0,0
43143,1.32,-2678,0,0,0,0
43179,1.23,-2388,0,0,0,0
43215,1.36,-2110,0,0,0,0
43251,1.33,-1861,0,0,0,0
43287,1.19,-1644,0,0,0,0
43323,1.13,-1454,0,0,0,0
43359,1.09,-1282,0,0,0,0
43395,1.14,-1125,0,0,0,0
43431,1.11,-977,0,0,0,0
43467,1.32,-839,0,0,0,0
43503,1.38,-707,0,0,0,0
43539,1.18,-584,0,0,0,0
43575,1.28,-468,0,0,0,0
43611,1.27,-359,0,0,0,0
43647,1.14,-258,0,0,0,0
43683,1.18,-165,0,0,0,0
43719,1.19,-79,0,0,0,0
43755,1.21,0,0,0,0,0
43791,1.01,216,0,0,0,0
43827,0.88,843,0,0,0,0
43863,0.77,1820,0,0,0,0
43899,0.92,2729,0,0,0,0
43935,1.01,3289,0,0,0,0
43971,1.21,3479,0,0,0,0
44007,1.48,3395,0,0,0,0
44043,2.04,3153,0,0,0,0
44079,2.76,2846,0,0,0,0
44115,3.41,2533,0,0,0,0
44151,4.21,2242,0,0,0,0
44187,4.56,1983,0,0,0,0
44223,4.84,1754,0,0,0,0
44259,5.21,1548,0,0,0,0
44295,5.01,1360,0,0,0,0
44331,4.99,1184,0,0,0,0
44367,4.81,1019,0,0,0,0
44403,3.94,862,0,0,0,0
44439,3.51,715,0,0,0,0
44475,3.41,576,0,0,0,0
44511,3.03,446,0,0,0,0
44547,2.79,324,0,0,0,0
44583,2.63,211,0,0,0,0
44619,2.44,106,0,0,0,0
44655,2.04,9,0,0,0,0
44691,1.74,-78,0,0,0,0
44727,1.28,-160,0,0,0,0
44763,1.04,-234,0,0,0,0
44799,0.66,-301,0,0,0,0
44835,0.62,-362,0,0,0,0
44871,0.57,-417,0,0,0,0
44907,0.52,-526,0,0,0,0
44943,0.65,-759,0,0,0,0
44979,0.76,-1035,0,0,0,0
45015,0.79,-1249,0,0,0,0
45051,0.84,-1389,0,0,0,0
45087,0.96,-1464,0,0,0,0
45123,1.02,-1478,0,0,0,0
45159,0.99,-1464,0,0,0,0
45195,0.89,-1567,0,0,0,0
45231,0.69,-1957,0,0,0,0
45267,0.61,-2531,0,0,0,0
45303,0.67,-2854,0,0,0,0
45339,0.67,-2503,0,0,0,0
45375,0.60,-1568,0,0,0,0
45411,0.65,-769,0,0,0,0
45447,0.84,-731,0,0,0,0
45483,1.05,-1275,0,0,0,0
45519,1.09,-1882,0,0,0,0
45555,1.11,-2282,0,0,0,0
45591,1.24,-2423,0,0,0,0
45627,1.26,-2355,0,0,0,0
45663,1.29,-2160,0,0,0,0
45699,1.12,-1909,0,0,0,0
45735,1.16,-1649,0,0,0,0
45771,1.10,-1406,0,0,0,0
45807,1.02,-1188,0,0,0,0
45843,1.06,-995,0,0,0,0
45879,0.84,-824,0,0,0,0
45915,0.81,-669,0,0,0,0
45951,0.86,-527,0,0,0,0
45987,0.82,-396,0,0,0,0
46023,0.86,-274,0,0,0,0
46059,0.76,-161,0,0,0,0
46095,0.81,-57,0,0,0,0
46131,0.77,39,0,0,0,0
46167,0.78,127,0,0,0,0
46203,0.72,208,0,0,0,0
46239,0.79,280,0,0,0,0
46275,0.73,346,0,0,0,0
46311,0.69,404,0,0,0,0
46347,0.74,456,0,0,0,0
46383,0.74,502,0,0,0,0
46419,0.73,542,0,0,0,0
46455,0.68,576,0,0,0,0
46491,0.75,605,0,0,0,0
46527,0.70,630,0,0,0,0
46563,0.79,649,0,0,0,0
46599,0.76,665,0,0,0,0
46635,0.69,677,0,0,0,0
46671,0.71,685,0,0,0,0
46707,0.74,689,0,0,0,0
46743,0.68,691,0,0,0,0
46779,0.64,690,0,0,0,0
46815,0.70,686,0,0,0,0
46851,0.70,680,0,0,0,0
46887,0.75,672,0,0,0,0
46923,0.71,661,0,0,0,0
46959,0.74,649,0,0,0,0
46995,0.68,636,0,0,0,0
47031,0.66,621,0,0,0,0
47067,0.71,605,0,0,0,0
47103,0.80,588,0,0,0,0
47139,0.66,570,0,0,0,0
47175,0.63,552,0,0,0,0
47211,0.68,533,0,0,0,0
47247,0.63,513,0,0,0,0
47283,0.53,493,0,0,0,0
47319,0.60,473,0,0,0,0
47355,0.46,453,0,0,0,0
47391,0.47,433,0,0,0,0
47427,0.48,412,0,0,0,0
47463,0.42,392,0,0,0,0
47499,0.35,372,0,0,0,0
47535,0.35,352,0,0,0,0
47571,0.37,333,0,0,0,0
47607,0.39,314,0,0,0,0
47643,0.39,295,0,0,0,0
47679,0.31,277,0,0,0,0
47715,0.31,259,0,0,0,0
47751,0.26,242,0,0,0,0
47787,0.33,225,0,0,0,0
47823,0.34,209,0,0,0,0
47859,0.30,193,0,0,0,0
47895,0.40,178,0,0,0,0
47931,0.34,164,0,0,0,0
47967,0.41,150,0,0,0,0
48003,0.50,136,0,0,0,0
48039,0.54,124,0,0,0,0
48075,0.55,112,0,0,0,0
48111,0.61,100,0,0,0,0
48147,0.55,89,0,0,0,0
48183,0.61,79,0,0,0,0
48219,0.63,69,0,0,0,0
48255,0.56,60,0,0,0,0
48291,0.54,51,0,0,0,0
48327,0.33,43,0,0,0,0
48363,0.32,35,0,0,0,0
48399,0.23,28,0,0,0,0
48435,0.28,22,0,0,0,0
48471,0.16,16,0,0,0,0
48507,0.08,10,0,0,0,0
48543,0.11,5,0,0,0,0
48579,0.11,0,0,0,0,0
48615,0.12,-4,0,0,0,0
48651,0.21,-8,0,0,0,0
48687,0.34,-11,0,0,0,0
48723,0.31,-15,0,0,0,0
48759,0.36,-18,0,0,0,0
48795,0.30,-20,0,0,0,0
48831,0.35,-22,0,0,0,0
48867,0.37,-25,0,0,0,0
48903,0.43,-26,0,0,0,0
48939,0.44,-28,0,0,0,0
48975,0.41,-29,0,0,0,0
49011,0.37,-30,0,0,0,0
49047,0.23,-31,0,0,0,0
49083,0.34,-32,0,0,0,0
49119,0.28,-32,0,0,0,0
49155,0.18,-32,0,0,0,0
49191,0.01,-33,0,0,0,0
49227,-0.01,-33,0,0,0,0
49263,-0.05,-32,0,0,0,0
49299,-0.06,-32,0,0,0,0
49335,-0.04,-32,0,0,0,0
49371,-0.10,-31,0,0,0,0
49407,-0.05,-31,0,0,0,0
49443,-0.11,-30,0,0,0,0
49479,-0.10,-30,0,0,0,0
49515,-0.07,-29,0,0,0,0
49551,-0.13,-28,0,0,0,0
49587,-0.12,-27,0,0,0,0
49623,-0.12,-26,0,0,0,0
49659,-0.09,-25,0,0,0,0
49695,-0.21,-24,0,0,0,0
49731,-0.11,-24,0,0,0,0
49767,-0.15,-23,0,0,0,0
49803,-0.03,-22,0,0,0,0
49839,-0.05,-21,0,0,0,0
49875,-0.07,-20,0,0,0,0
49911,-0.11,-19,0,0,0,0
49947,-0.08,-18,0,0,0,0
49983,-0.10,-17,0,0,0,0
50019,-0.11,-16,0,0,0,0
50055,-0.19,-15,0,0,0,0
50091,-0.19,-14,0,0,0,0
50127,-0.20,-13,0,0,0,0
50163,-0.23,-12,0,0,0,0
50199,-0.19,-11,0,0,0,0
50235,-0.17,-11,0,0,0,0
50271,-0.12,-10,0,0,0,0
50307,-0.13,-9,0,0,0,0
50343,-0.18,-8,0,0,0,0
50379,-0.24,-8,0,0,0,0
50415,-0.13,-7,0,0,0,0
50451,-0.20,-6,0,0,0,0
50487,-0.11,-6,0,0,0,0
50523,-0.07,-5,0,0,0,0
50559,-0.14,-5,0,0,0,0
50595,-0.12,-4,0,0,0,0
50631,-0.12,-4,0,0,0,0
50667,-0.12,-3,0,0,0,0
50703,-0.17,0,0,0,0,0
50739,-0.08,7,0,0,0,0
50775,-0.11,11,0,0,0,0
50811,-0.09,7,0,0,0,0
50847,-0.06,2,0,0,0,0
50883,-0.13,-1,0,0,0,0
50919,-0.11,-3,0,0,0,0
50955,-0.16,-4,0,0,0,0
50991,-0.13,-4,0,0,0,0
51027,-0.10,-4,0,0,0,0
51063,-0.02,-3,0,0,0,0
51099,-0.05,-3,0,0,0,0
51135,-0.05,-2,0,0,0,0
51171,-0.05,-2,0,0,0,0
51207,-0.12,-1,0,0,0,0
51243,-0.01,-1,0,0,0,0
51279,-0.07,-1,0,0,0,0
51315,-0.06,0,0,0,0,0
51351,-0.09,0,0,0,0,0
51387,-0.10,0,0,0,0,0
51423,-0.08,0,0,0,0,0
51459,-0.06,0,0,0,0,0
51495,-0.05,0,0,0,0,0
51531,-0.13,0,0,0,0,0
51567,-0.12,0,0,0,0,0
51603,-0.08,0,0,0,0,0
51639,-0.10,0,0,0,0,0
51675,-0.10,0,0,0,0,0
51711,-0.07,80,0,0,0,0
51747,-0.12,417,0,0,0,0
51783,-0.06,1048,0,0,0,0
51819,-0.08,1731,0,0,0,0
51855,-0.09,2171,0,0,0,0
51891,-0.14,2257,0,0,0,0
51927,-0.09,2065,0,0,0,0
51963,-0.09,1733,0,0,0,0
51999,-0.09,1391,0,0,0,0
52035,-0.07,1116,0,0,0,0
52071,-0.11,922,0,0,0,0
52107,0.01,786,0,0,0,0
52143,-0.15,672,0,0,0,0
52179,-0.07,561,0,0,0,0
52215,-0.13,453,0,0,0,0
52251,-0.13,355,0,0,0,0
52287,-0.15,267,0,0,0,0
52323,-0.15,187,0,0,0,0
52359,-0.21,120,0,0,0,0
52395,-0.07,45,0,0,0,0
52431,-0.20,-47,0,0,0,0
52467,-0.08,-135,0,0,0,0
52503,-0.24,-198,0,0,0,0
52539,-0.18,-225,0,0,0,0
52575,-0.18,-226,0,0,0,0
52611,-0.22,-230,0,0,0,0
52647,-0.11,-253,0,0,0,0
52683,-0.19,-302,0,0,0,0
52719,-0.16,-377,0,0,0,0
52755,-0.15,-464,0,0,0,0
52791,-0.21,-535,0,0,0,0
52827,-0.19,-578,0,0,0,0
52863,-0.18,-598,0,0,0,0
52899,-0.12,-602,0,0,0,0
52935,-0.20,-591,0,0,0,0
52971,-0.09,-580,0,0,0,0
53007,-0.21,-585,0,0,0,0
53043,-0.11,-599,0,0,0,0
53079,-0.18,-603,0,0,0,0
53115,-0.22,-598,0,0,0,0
53151,-0.15,-597,0,0,0,0
53187,-0.15,-599,0,0,0,0
53223,-0.24,-596,0,0,0,0
53259,-0.07,-590,0,0,0,0
53295,-0.16,-576,0,0,0,0
53331,-0.08,-548,0,0,0,0
53367,-0.08,-515,0,0,0,0
53403,-0.14,-478,0,0,0,0
53439,-0.06,-431,0,0,0,0
53475,-0.06,-385,0,0,0,0
53511,-0.13,-367,0,0,0,0
53547,-0.11,-379,0,0,0,0
53583,-0.17,-401,0,0,0,0
53619,-0.14,-417,0,0,0,0
53655,-0.09,-419,0,0,0,0
53691,-0.10,-411,0,0,0,0
53727,-0.12,-404,0,0,0,0
53763,-0.10,-399,0,0,0,0
53799,-0.18,-399,0,0,0,0
53835,-0.05,-395,0,0,0,0
53871,-0.07,-380,0,0,0,0
53907,-0.15,-357,0,0,0,0
53943,-0.11,-335,0,0,0,0
53979,-0.11,-316,0,0,0,0
54015,-0.09,-302,0,0,0,0
54051,-0.15,-293,0,0,0,0
54087,-0.13,-288,0,0,0,0
54123,-0.12,-284,0,0,0,0
54159,-0.01,-272,0,0,0,0
54195,-0.09,-251,0,0,0,0
54231,-0.19,-231,0,0,0,0
54267,-0.16,-213,0,0,0,0
54303,-0.17,-182,0,0,0,0
54339,-0.11,-135,0,0,0,0
54375,-0.13,-91,0,0,0,0
54411,-0.10,-74,0,0,0,0
54447,-0.23,-83,0,0,0,0
54483,-0.17,-103,0,0,0,0
54519,-0.13,-117,0,0,0,0
54555,-0.13,-121,0,0,0,0
54591,-0.21,-118,0,0,0,0
54627,-0.13,-116,0,0,0,0
54663,-0.12,-117,0,0,0,0
54699,-0.15,-122,0,0,0,0
54735,-0.20,-128,0,0,0,0
54771,-0.13,-129,0,0,0,0
54807,-0.16,-121,0,0,0,0
54843,-0.08,-102,0,0,0,0
54879,-0.17,-78,0,0,0,0
54915,-0.09,-58,0,0,0,0
54951,-0.15,-45,0,0,0,0
54987,-0.07,-42,0,0,0,0
55023,-0.06,-55,0,0,0,0
55059,-0.12,-72,0,0,0,0
55095,-0.13,-85,0,0,0,0
55131,-0.03,-88,0,0,0,0
55167,-0.13,-75,0,0,0,0
55203,-0.11,-41,0,0,0,0
55239,-0.10,-3,0,0,0,0
55275,-0.18,11,0,0,0,0
55311,-0.16,-2,0,0,0,0
55347,-0.07,-31,0,0,0,0
55383,-0.16,-58,0,0,0,0
55419,-0.10,-74,0,0,0,0
55455,-0.14,-81,0,0,0,0
55491,-0.17,-80,0,0,0,0
55527,-0.22,-79,0,0,0,0
55563,-0.18,-82,0,0,0,0
55599,-0.13,-88,0,0,0,0
55635,-0.15,-94,0,0,0,0
55671,-0.12,-94,0,0,0,0
55707,-0.17,-89,0,0,0,0
55743,-0.08,-80,0,0,0,0
55779,-0.07,-72,0,0,0,0
55815,-0.10,-68,0,0,0,0
55851,-0.15,-70,0,0,0,0
55887,-0.07,-74,0,0,0,0
55923,-0.10,-74,0,0,0,0
55959,-0.16,-69,0,0,0,0
55995,-0.09,-65,0,0,0,0
56031,-0.14,-68,0,0,0,0
56067,-0.12,-76,0,0,0,0
56103,-0.25,-74,0,0,0,0
56139,-0.18,-48,0,0,0,0
56175,-0.05,-4,0,0,0,0
56211,-0.17,28,0,0,0,0
56247,-0.15,28,0,0,0,0
56283,-0.11,-1,0,0,0,0
56319,-0.21,-38,0,0,0,0
56355,-0.12,-62,0,0,0,0
56391,-0.17,-69,0,0,0,0
56427,-0.08,-68,0,0,0,0
56463,-0.21,-71,0,0,0,0
56499,-0.09,-82,0,0,0,0
56535,-0.17,-96,0,0,0,0
56571,-0.16,-105,0,0,0,0
56607,-0.17,-107,0,0,0,0
56643,-0.15,-105,0,0,0,0
56679,-0.17,-102,0,0,0,0
56715,-0.16,-99,0,0,0,0
56751,-0.16,-95,0,0,0,0
56787,-0.13,-89,0,0,0,0
56823,-0.19,-82,0,0,0,0
56859,-0.13,-80,0,0,0,0
56895,-0.15,-79,0,0,0,0
56931,-0.02,-78,0,0,0,0
56967,-0.18,-76,0,0,0,0
57003,-0.17,-75,0,0,0,0
57039,-0.16,-74,0,0,0,0
57075,-0.10,-70,0,0,0,0
57111,-0.16,-58,0,0,0,0
57147,-0.13,-35,0,0,0,0
57183,-0.14,-6,0,0,0,0
57219,-0.04,9,0,0,0,0
57255,-0.13,-2,0,0,0,0
57291,-0.05,-36,0,0,0,0
57327,-0.13,-73,0,0,0,0
57363,-0.18,-94,0,0,0,0
57399,-0.09,-99,0,0,0,0
57435,-0.12,-94,0,0,0,0
57471,-0.17,-83,0,0,0,0
57507,-0.07,-74,0,0,0,0
57543,-0.18,-74,0,0,0,0
57579,-0.17,-83,0,0,0,0
57615,-0.18,-95,0,0,0,0
57651,-0.15,-101,0,0,0,0
57687,-0.17,-101,0,0,0,0
57723,-0.14,-95,0,0,0,0
57759,-0.15,-89,0,0,0,0
57795,-0.14,-85,0,0,0,0
57831,-0.13,-80,0,0,0,0
57867,-0.16,-73,0,0,0,0
57903,-0.14,-67,0,0,0,0
57939,-0.16,-67,0,0,0,0
57975,-0.15,-75,0,0,0,0
58011,-0.08,-85,0,0,0,0
58047,-0.16,-90,0,0,0,0
58083,-0.14,-84,0,0,0,0
58119,-0.17,-61,0,0,0,0
58155,-0.12,-28,0,0,0,0
58191,-0.17,-2,0,0,0,0
58227,-0.17,0,0,0,0,0
58263,-0.16,-19,0,0,0,0
58299,-0.18,-44,0,0,0,0
58335,-0.17,-64,0,0,0,0
58371,-0.14,-72,0,0,0,0
58407,-0.16,-70,0,0,0,0
58443,-0.10,-69,0,0,0,0
58479,-0.13,-74,0,0,0,0
58515,-0.07,-78,0,0,0,0
58551,-0.08,-81,0,0,0,0
58587,-0.11,-85,0,0,0,0
58623,-0.19,-89,0,0,0,0
58659,-0.04,-88,0,0,0,0
58695,-0.18,-82,0,0,0,0
58731,-0.12,-74,0,0,0,0
58767,-0.13,-71,0,0,0,0
58803,-0.10,-75,0,0,0,0
58839,-0.15,-82,0,0,0,0
58875,-0.15,-89,0,0,0,0
58911,-0.10,-92,0,0,0,0
58947,-0.12,-91,0,0,0,0
58983,-0.09,-89,0,0,0,0
59019,-0.15,-89,0,0,0,0
59055,-0.20,-88,0,0,0,0
59091,-0.13,-79,0,0,0,0
59127,-0.15,-56,0,0,0,0
59163,-0.13,-30,0,0,0,0
59199,-0.19,-20,0,0,0,0
59235,-0.18,-32,0,0,0,0
59271,-0.16,-55,0,0,0,0
59307,-0.13,-78,0,0,0,0
59343,-0.12,-94,0,0,0,0
59379,-0.17,-100,0,0,0,0
59415,-0.13,-97,0,0,0,0
59451,-0.14,-87,0,0,0,0
59487,-0.10,-80,0,0,0,0
59523,-0.20,-82,0,0,0,0
59559,-0.16,-91,0,0,0,0
59595,-0.14,-102,0,0,0,0
59631,-0.16,-110,0,0,0,0
59667,-0.11,-112,0,0,0,0
59703,-0.14,-109,0,0,0,0
59739,-0.11,-102,0,0,0,0
59775,-0.06,-97,0,0,0,0
59811,-0.03,-96,0,0,0,0
59847,-0.22,-96,0,0,0,0
59883,-0.11,-92,0,0,0,0
59919,-0.15,-84,0,0,0,0
59955,-0.13,-74,0,0,0,0
59991,-0.14,-68,0,0,0,0
60027,-0.20,-66,0,0,0,0
60063,-0.13,-68,0,0,0,0
60099,-0.08,-66,0,0,0,0
60135,-0.15,-52,0,0,0,0
60171,-0.13,-32,0,0,0,0
60207,-0.13,-18,0,0,0,0
60243,-0.11,-19,0,0,0,0
60279,-0.16,-40,0,0,0,0
60315,-0.14,-70,0,0,0,0
60351,-0.18,-90,0,0,0,0
60387,-0.12,-94,0,0,0,0
60423,-0.23,-87,0,0,0,0
60459,-0.23,-80,0,0,0,0
60495,-0.17,-78,0,0,0,0
60531,-0.12,-80,0,0,0,0
60567,-0.15,-84,0,0,0,0
60603,-0.08,-89,0,0,0,0
60639,-0.16,-96,0,0,0,0
60675,-0.09,-100,0,0,0,0
60711,-0.13,-100,0,0,0,0
60747,-0.13,-95,0,0,0,0
60783,-0.18,-87,0,0,0,0
60819,-0.11,-81,0,0,0,0
60855,-0.18,-76,0,0,0,0
60891,-0.17,-73,0,0,0,0
60927,-0.11,-70,0,0,0,0
60963,-0.15,-70,0,0,0,0
60999,-0.18,-71,0,0,0,0
61035,-0.16,-67,0,0,0,0
61071,-0.23,-50,0,0,0,0
61107,-0.13,-26,0,0,0,0
61143,-0.13,-13,0,0,0,0
61179,-0.17,-24,0,0,0,0
61215,-0.17,-50,0,0,0,0
61251,-0.10,-78,0,0,0,0
61287,-0.16,-94,0,0,0,0
61323,-0.09,-90,0,0,0,0
61359,-0.14,-73,0,0,0,0
61395,-0.10,-62,0,0,0,0
61431,-0.15,-66,0,0,0,0
61467,-0.18,-78,0,0,0,0
61503,-0.12,-95,0,0,0,0
61539,-0.08,-113,0,0,0,0
61575,-0.21,-119,0,0,0,0
61611,-0.13,-116,0,0,0,0
61647,-0.11,-107,0,0,0,0
61683,-0.16,-94,0,0,0,0
61719,-0.21,-78,0,0,0,0
61755,-0.09,-62,0,0,0,0
61791,-0.21,-50,0,0,0,0
61827,-0.14,-49,0,0,0,0
61863,-0.12,-58,0,0,0,0
61899,-0.14,-72,0,0,0,0
61935,-0.14,-86,0,0,0,0
61971,-0.08,-91,0,0,0,0
62007,-0.17,-80,0,0,0,0
62043,-0.08,-52,0,0,0,0
62079,-0.12,-16,0,0,0,0
62115,-0.06,3,0,0,0,0
62151,-0.12,-8,0,0,0,0
62187,-0.11,-43,0,0,0,0
62223,-0.15,-85,0,0,0,0
62259,-0.12,-113,0,0,0,0
62295,-0.14,-113,0,0,0,0
62331,-0.08,-96,0,0,0,0
62367,-0.07,-84,0,0,0,0
62403,-0.10,-86,0,0,0,0
62439,-0.08,-100,0,0,0,0
62475,-0.13,-115,0,0,0,0
62511,-0.02,-125,0,0,0,0
62547,-0.06,-124,0,0,0,0
62583,-0.12,-111,0,0,0,0
62619,-0.14,-96,0,0,0,0
62655,-0.16,-88,0,0,0,0
62691,-0.11,-87,0,0,0,0
62727,-0.15,-83,0,0,0,0
62763,-0.17,-72,0,0,0,0
62799,-0.16,-64,0,0,0,0
62835,-0.13,-61,0,0,0,0
62871,-0.13,-64,0,0,0,0
62907,-0.07,-72,0,0,0,0
62943,-0.21,-79,0,0,0,0
62979,-0.09,-82,0,0,0,0
63015,-0.13,-78,0,0,0,0
63051,-0.15,-62,0,0,0,0
63087,-0.19,-32,0,0,0,0
63123,-0.16,-1,0,0,0,0
63159,-0.27,9,0,0,0,0
63195,-0.16,-1,0,0,0,0
63231,-0.15,-26,0,0,0,0
63267,-0.10,-52,0,0,0,0
63303,-0.21,-72,0,0,0,0
63339,-0.17,-83,0,0,0,0
63375,-0.20,-86,0,0,0,0
63411,-0.08,-84,0,0,0,0
63447,-0.12,-85,0,0,0,0
63483,-0.10,-94,0,0,0,0
63519,-0.13,-109,0,0,0,0
63555,-0.12,-120,0,0,0,0
63591,-0.10,-123,0,0,0,0
63627,-0.09,-116,0,0,0,0
63663,-0.12,-99,0,0,0,0
63699,-0.16,-79,0,0,0,0
63735,-0.13,-67,0,0,0,0
63771,-0.22,-67,0,0,0,0
63807,-0.16,-74,0,0,0,0
63843,-0.19,-80,0,0,0,0
63879,-0.14,-85,0,0,0,0
63915,-0.14,-90,0,0,0,0
63951,-0.10,-93,0,0,0,0
63987,-0.20,-91,0,0,0,0
64023,-0.15,-85,0,0,0,0
64059,-0.18,-76,0,0,0,0
64095,-0.15,-59,0,0,0,0
64131,-0.09,-32,0,0,0,0
64167,-0.15,-7,0,0,0,0
64203,-0.11,1,0,0,0,0
64239,-0.18,-11,0,0,0,0
64275,-0.14,-38,0,0,0,0
64311,-0.13,-65,0,0,0,0
64347,-0.09,-81,0,0,0,0
64383,-0.20,-83,0,0,0,0
64419,-0.16,-75,0,0,0,0
64455,-0.15,-65,0,0,0,0
64491,-0.10,-64,0,0,0,0
64527,-0.18,-74,0,0,0,0
64563,-0.20,-90,0,0,0,0
64599,-0.11,-102,0,0,0,0
64635,-0.13,-104,0,0,0,0
64671,-0.17,-100,0,0,0,0
64707,-0.14,-94,0,0,0,0
64743,-0.16,-88,0,0,0,0
64779,-0.14,-80,0,0,0,0
64815,-0.20,-73,0,0,0,0
64851,-0.16,-70,0,0,0,0
64887,-0.14,-72,0,0,0,0
64923,-0.13,-77,0,0,0,0
64959,-0.12,-83,0,0,0,0
64995,-0.11,-90,0,0,0,0
65031,-0.21,-94,0,0,0,0
65067,-0.16,-91,0,0,0,0
65103,-0.18,-82,0,0,0,0
65139,-0.14,-66,0,0,0,0
65175,-0.14,-43,0,0,0,0
65211,-0.14,-16,0,0,0,0
65247,-0.21,2,0,0,0,0
65283,-0.11,-1,0,0,0,0
65319,-0.10,-24,0,0,0,0
65355,-0.12,-51,0,0,0,0
65391,-0.10,-68,0,0,0,0
65427,-0.10,-78,0,0,0,0
65463,-0.10,-83,0,0,0,0
65499,-0.09,-85,0,0,0,0
65535,-0.14,-85,0,0,0,0
65571,-0.14,-86,0,0,0,0
65607,-0.20,-87,0,0,0,0
65643,-0.21,-87,0,0,0,0
65679,-0.08,-88,0,0,0,0
65715,-0.11,-91,0,0,0,0
65751,-0.03,-94,0,0,0,0
65787,-0.05,-96,0,0,0,0
65823,-0.08,-96,0,0,0,0
65859,-0.07,-95,0,0,0,0
65895,-0.15,-92,0,0,0,0
65931,-0.12,-87,0,0,0,0
65967,-0.12,-84,0,0,0,0
66003,-0.07,-82,0,0,0,0
66039,-0.06,-81,0,0,0,0
66075,-0.12,-82,0,0,0,0
66111,-0.15,-85,0,0,0,0
66147,-0.03,-86,0,0,0,0
66183,-0.15,-86,0,0,0,0
66219,-0.12,-81,0,0,0,0
66255,-0.13,-70,0,0,0,0
66291,-0.05,-53,0,0,0,0
66327,-0.26,-37,0,0,0,0
66363,-0.14,-28,0,0,0,0
66399,-0.17,-33,0,0,0,0
66435,-0.03,-50,0,0,0,0
66471,-0.14,-72,0,0,0,0
66507,-0.03,-88,0,0,0,0
66543,-0.19,-92,0,0,0,0
66579,-0.08,-84,0,0,0,0
66615,-0.13,-71,0,0,0,0
66651,-0.13,-59,0,0,0,0
66687,-0.09,-45,0,0,0,0
66723,-0.03,-28,0,0,0,0
66759,-0.12,-9,0,0,0,0
66795,-0.05,6,0,0,0,0
66831,-0.12,30,0,0,0,0
66867,-0.09,87,0,0,0,0
66903,-0.04,180,0,0,0,0
66939,-0.07,232,0,0,0,0
66975,-0.06,159,0,0,0,0
67011,-0.04,-32,0,0,0,0
67047,-0.06,-256,0,0,0,0
67083,-0.12,-428,0,0,0,0
67119,-0.13,-511,0,0,0,0
67155,-0.04,-501,0,0,0,0
67191,-0.09,-335,0,0,0,0
67227,-0.11,23,0,0,0,0
67263,-0.09,425,0,0,0,0
67299,-0.07,448,0,0,0,0
67335,-0.07,-222,0,0,0,0
67371,-0.08,-1215,0,0,0,0
67407,-0.04,-2006,0,0,0,0
67443,-0.13,-2436,0,0,0,0
67479,-0.18,-2538,0,0,0,0
67515,-0.07,-2419,0,0,0,0
67551,-0.11,-2134,0,0,0,0
67587,-0.12,-1566,0,0,0,0
67623,-0.12,-604,0,0,0,0
67659,-0.16,532,0,0,0,0
67695,-0.16,1408,0,0,0,0
67731,-0.15,1750,0,0,0,0
67767,-0.12,1632,0,0,0,0
67803,-0.02,1332,0,0,0,0
67839,-0.18,1081,0,0,0,0
67875,-0.19,958,0,0,0,0
67911,-0.18,933,0,0,0,0
67947,-0.09,937,0,0,0,0
67983,-0.12,922,0,0,0,0
68019,-0.08,876,0,0,0,0
68055,-0.17,804,0,0,0,0
68091,-0.14,714,0,0,0,0
68127,-0.18,604,0,0,0,0
68163,-0.16,477,0,0,0,0
68199,-0.14,357,0,0,0,0
68235,-0.09,335,0,0,0,0
68271,-0.20,480,0,0,0,0
68307,-0.04,691,0,0,0,0
68343,-0.10,826,0,0,0,0
68379,-0.10,585,0,0,0,0
68415,-0.06,-261,0,0,0,0
68451,-0.09,-1334,0,0,0,0
68487,-0.14,-2147,0,0,0,0
68523,-0.09,-2572,0,0,0,0
68559,-0.11,-2662,0,0,0,0
68595,-0.05,-2533,0,0,0,0
68631,-0.20,-2295,0,0,0,0
