Time,Pressure,PPGSignal,BL_W40_T2.5_D10_C2,BL_W60_T2.5_D10_C2,BL_W40_T3.0_D10_C2,BL_W40_T2.0_D10_C2,BL_W40_T2.5_D15_C2,BL_W40_T2.5_D5_C2,BL_W40_T2.5_D10_C3,BL_W40_T2.5_D10_C1,BL_W20_T2.5_D10_C2,BL_W80_T2.5_D10_C2,DRV_W5_T20,DRV_W10_T20,DRV_W5_T30,DRV_W5_T10,THR_100,THR_150,THR_200,ENS_3of5
25659,-0.19,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25695,-0.21,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25731,-0.13,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25767,-0.28,3036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25803,-0.22,3033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25839,-0.18,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25875,-0.21,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25911,-0.28,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25947,-0.23,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25983,-0.17,3037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26019,-0.18,3038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26055,-0.27,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26091,-0.22,3041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26127,-0.21,3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26163,-0.25,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26199,-0.20,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26235,-0.11,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26271,-0.18,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26307,-0.25,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26343,-0.26,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26379,-0.15,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26415,-0.18,3036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26451,-0.16,3051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26487,-0.12,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26523,-0.22,3041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26559,-0.21,3028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26595,-0.22,3039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26631,-0.17,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26667,-0.16,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26703,-0.26,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26739,-0.17,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26775,-0.13,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26811,-0.18,3039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26847,-0.30,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26883,-0.20,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26919,-0.21,3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26955,-0.20,3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26991,-0.18,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27027,-0.28,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27063,-0.24,3038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27099,-0.22,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27135,-0.18,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27171,-0.28,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27207,-0.23,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27243,-0.22,3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27279,-0.24,3041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27315,-0.25,3033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27351,-0.18,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27387,-0.26,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27423,-0.13,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27459,-0.26,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27495,-0.23,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27531,-0.24,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27567,-0.21,3052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27603,-0.25,3056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27639,-0.25,3041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27675,-0.15,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27711,-0.18,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27747,-0.17,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27783,-0.24,3020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27819,-0.26,3039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27855,-0.21,3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27891,-0.14,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27927,-0.28,3036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27963,-0.22,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27999,-0.25,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28035,-0.19,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28071,-0.16,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28107,-0.26,3037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28143,-0.25,3033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28179,-0.24,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28215,-0.21,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28251,-0.21,3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28287,-0.21,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28323,-0.18,3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28359,-0.20,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28395,-0.19,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28431,-0.17,3038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28467,-0.18,3050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28503,-0.13,3047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28539,-0.21,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28575,-0.21,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28611,-0.20,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28647,-0.21,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28683,-0.15,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28719,-0.24,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28755,-0.19,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28791,-0.22,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28827,-0.19,3012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28863,-0.20,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28899,-0.19,3017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28935,-0.14,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28971,-0.22,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29007,-0.19,3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29043,-0.17,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29079,-0.23,3017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29115,-0.20,3059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29151,-0.17,3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29187,-0.22,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29223,-0.18,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29259,-0.24,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29295,-0.27,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29331,-0.23,3047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29367,-0.17,3039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29403,-0.25,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29439,-0.18,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29475,-0.25,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29511,-0.24,3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29547,-0.18,3039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29583,-0.16,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29619,-0.17,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29655,-0.15,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29691,-0.27,3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29727,-0.20,3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29763,-0.22,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29799,-0.17,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29835,-0.28,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29871,-0.16,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29907,-0.26,3041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29943,-0.24,3033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29979,-0.23,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30015,-0.22,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30051,-0.24,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30087,-0.27,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30123,-0.22,3044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30159,-0.21,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30195,-0.17,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30231,-0.23,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30267,-0.22,3033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30303,-0.25,3036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30339,-0.19,3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30375,-0.16,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30411,-0.20,3038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30447,-0.18,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30483,-0.19,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30519,-0.28,3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30555,-0.17,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30591,-0.31,3017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30627,-0.23,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30663,-0.24,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30699,-0.21,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30735,-0.24,3028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30771,-0.28,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30807,-0.19,3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30843,-0.24,3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30879,-0.29,3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30915,-0.24,3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30951,-0.22,3036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30987,-0.27,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31023,-0.27,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31059,-0.25,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31095,-0.27,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31131,-0.23,3069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31167,-0.30,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31203,-0.13,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31239,-0.20,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31275,-0.20,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31311,-0.20,3037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31347,-0.20,3041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31383,-0.19,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31419,-0.23,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31455,-0.24,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31491,-0.20,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31527,-0.20,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31563,-0.20,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31599,-0.20,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31635,-0.22,3039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31671,-0.24,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31707,-0.20,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31743,-0.21,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31779,-0.28,3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31815,-0.26,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31851,-0.23,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31887,-0.24,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31923,-0.20,3037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31959,-0.16,3042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31995,-0.22,3033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
