Time,Pressure,PPGSignal,BL_W40_T2.5_D10_C2,BL_W60_T2.5_D10_C2,BL_W40_T3.0_D10_C2,BL_W40_T2.0_D10_C2,BL_W40_T2.5_D15_C2,BL_W40_T2.5_D5_C2,BL_W40_T2.5_D10_C3,BL_W40_T2.5_D10_C1,BL_W20_T2.5_D10_C2,BL_W80_T2.5_D10_C2,DRV_W5_T20,DRV_W10_T20,DRV_W5_T30,DRV_W5_T10,THR_100,THR_150,THR_200,ENS_3of5
229635,-0.17,2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229671,-0.19,2997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229707,-0.18,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229743,-0.16,3042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229779,-0.17,3033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229815,-0.23,3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229851,-0.29,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229887,-0.20,3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229923,-0.24,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229959,-0.25,3041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229995,-0.23,3056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230031,-0.19,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230067,-0.23,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230103,-0.29,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230139,-0.25,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230175,-0.22,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230211,-0.18,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230247,-0.20,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230283,-0.26,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230319,-0.27,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230355,-0.17,3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230391,-0.24,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230427,-0.21,3039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230463,-0.22,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230499,-0.25,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230535,-0.23,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230571,-0.24,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230607,-0.24,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230643,-0.22,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230679,-0.28,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230715,-0.29,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230751,-0.25,2994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230787,-0.24,3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230823,-0.17,2998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230859,-0.32,2981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230895,-0.27,2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230931,-0.29,2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230967,-0.26,2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231003,-0.20,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231039,-0.22,3063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231075,-0.16,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231111,-0.22,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231147,-0.28,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231183,-0.27,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231219,-0.25,3020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231255,-0.21,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231291,-0.19,3083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231327,-0.23,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231363,-0.30,3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231399,-0.21,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231435,-0.25,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231471,-0.23,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231507,-0.16,3042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231543,-0.27,2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231579,-0.30,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231615,-0.32,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231651,-0.30,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231687,-0.31,2992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231723,-0.28,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231759,-0.29,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231795,-0.24,3039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231831,-0.20,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231867,-0.22,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231903,-0.31,3041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231939,-0.23,3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231975,-0.23,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232011,-0.30,2993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232047,-0.18,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232083,-0.26,3049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232119,-0.27,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232155,-0.34,3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232191,-0.27,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232227,-0.19,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232263,-0.25,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232299,-0.25,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232335,-0.23,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232371,-0.24,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232407,-0.32,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232443,-0.25,3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232479,-0.22,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232515,-0.27,3020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232551,-0.26,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232587,-0.24,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232623,-0.18,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232659,-0.25,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232695,-0.29,2993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232731,-0.23,2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232767,-0.29,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232803,-0.20,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232839,-0.32,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232875,-0.22,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232911,-0.21,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232947,-0.20,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232983,-0.23,3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233019,-0.22,3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233055,-0.27,2992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233091,-0.23,2987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233127,-0.33,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233163,-0.30,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233199,-0.29,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233235,-0.26,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233271,-0.27,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233307,-0.28,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233343,-0.27,3046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233379,-0.29,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233415,-0.21,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233451,-0.31,2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233487,-0.26,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233523,-0.24,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233559,-0.18,3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233595,-0.29,2997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233631,-0.23,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233667,-0.29,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233703,-0.24,2988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233739,-0.31,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233775,-0.26,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233811,-0.18,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233847,-0.32,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233883,-0.34,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233919,-0.25,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233955,-0.24,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233991,-0.27,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234027,-0.21,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234063,-0.34,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234099,-0.19,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234135,-0.24,3012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234171,-0.22,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234207,-0.34,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234243,-0.24,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234279,-0.21,3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234315,-0.28,2994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234351,-0.20,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234387,-0.33,2994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234423,-0.40,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234459,-0.33,2993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234495,-0.25,3037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234531,-0.26,3069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234567,-0.29,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234603,-0.28,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234639,-0.28,2981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234675,-0.23,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234711,-0.26,2991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234747,-0.24,3036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234783,-0.23,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234819,-0.28,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234855,-0.19,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234891,-0.23,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234927,-0.13,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234963,-0.25,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234999,-0.21,3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235035,-0.24,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235071,-0.26,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235107,-0.25,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235143,-0.22,3043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235179,-0.23,3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235215,-0.23,3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235251,-0.20,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235287,-0.29,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235323,-0.30,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235359,-0.22,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235395,-0.30,3038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235431,-0.30,3012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235467,-0.29,2993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235503,-0.26,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235539,-0.22,3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235575,-0.30,3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235611,-0.19,2996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235647,-0.25,2983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235683,-0.23,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235719,-0.28,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235755,-0.20,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235791,-0.18,3037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235827,-0.21,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235863,-0.19,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235899,-0.23,3042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235935,-0.28,3044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235971,-0.21,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236007,-0.24,3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236043,-0.22,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236079,-0.14,3049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236115,-0.28,3046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236151,-0.22,3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236187,-0.25,3028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236223,-0.28,3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236259,-0.19,2961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236295,-0.26,2992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236331,-0.15,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236367,-0.19,2992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236403,-0.24,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236439,-0.26,3038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236475,-0.22,3046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236511,-0.23,3058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236547,-0.16,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236583,-0.25,2996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236619,-0.22,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236655,-0.30,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236691,-0.29,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236727,-0.24,3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236763,-0.27,3040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236799,-0.18,2993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236835,-0.23,2957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236871,-0.23,2992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236907,-0.18,2997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236943,-0.29,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236979,-0.23,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237015,-0.17,3037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237051,-0.25,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237087,-0.22,3017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237123,-0.22,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237159,-0.27,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237195,-0.17,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237231,-0.24,3056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237267,-0.18,3041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237303,-0.24,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237339,-0.24,2991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237375,-0.23,3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237411,-0.22,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237447,-0.28,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237483,-0.28,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237519,-0.26,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237555,-0.22,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237591,-0.25,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237627,-0.26,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237663,-0.17,3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237699,-0.20,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237735,-0.30,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237771,-0.28,3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237807,-0.21,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237843,-0.23,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237879,-0.28,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237915,-0.18,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237951,-0.26,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237987,-0.23,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238023,-0.24,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238059,-0.22,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238095,-0.23,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238131,-0.23,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238167,-0.21,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238203,-0.19,2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238239,-0.20,3039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238275,-0.22,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238311,-0.17,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238347,-0.19,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238383,-0.19,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238419,-0.25,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238455,-0.25,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238491,-0.15,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238527,-0.16,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238563,-0.20,3057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238599,-0.22,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238635,-0.31,2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238671,-0.22,2997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238707,-0.24,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238743,-0.25,2992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238779,-0.20,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238815,-0.26,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238851,-0.22,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238887,-0.24,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238923,-0.17,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238959,-0.26,2955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238995,-0.21,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239031,-0.24,3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239067,-0.25,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239103,-0.30,2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239139,-0.29,3037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239175,-0.30,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239211,-0.18,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239247,-0.17,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239283,-0.23,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239319,-0.26,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239355,-0.19,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239391,-0.31,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239427,-0.23,3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239463,-0.20,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239499,-0.20,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239535,-0.15,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239571,-0.16,3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239607,-0.22,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239643,-0.20,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239679,-0.25,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239715,-0.22,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239751,-0.22,3016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239787,-0.24,2997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239823,-0.23,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239859,-0.13,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239895,-0.21,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239931,-0.13,3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239967,-0.20,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240003,-0.18,3017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240039,-0.23,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240075,-0.21,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240111,-0.24,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
