Time,Pressure,PPGSignal,rawPPGSignal,AUS_PULSE_HEARD,BL_W65_T3.00_D5_C2,BL_W70_T2.50_D5_C2,BL_W75_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W80_T2.50_D5_C2,BL_W75_T3.00_D5_C2,
30415,-0.25,-97,2905,0,0,0,0,0,0,0,0,0
30451,-0.21,-104,2927,0,0,0,0,0,0,0,0,0
30487,-0.21,-102,2957,0,0,0,0,0,0,0,0,0
30523,-0.22,-89,2960,0,0,0,0,0,0,0,0,0
30559,-0.1,-73,2929,0,0,0,0,0,0,0,0,0
30595,-0.24,-65,2914,0,0,0,0,0,0,0,0,0
30631,-0.15,-62,2960,0,0,0,0,0,0,0,0,0
30667,-0.25,-43,3155,0,0,0,0,0,0,0,0,0
30703,-0.17,21,3392,0,0,0,0,0,0,0,0,0
30739,-0.15,127,3376,0,0,0,0,0,0,0,0,0
30775,-0.14,219,3206,0,0,0,0,0,0,0,0,0
30811,-0.19,247,3123,0,0,0,0,0,0,0,0,0
30847,-0.18,213,3067,0,0,0,0,0,0,0,0,0
30883,-0.1,145,3042,0,0,0,0,0,0,0,0,0
30919,-0.16,73,3014,0,0,0,0,0,0,0,0,0
30955,-0.18,13,3029,0,0,0,0,0,0,0,0,0
30991,-0.15,-24,3024,0,0,0,0,0,0,0,0,0
31027,-0.13,-45,2982,0,0,0,0,0,0,0,0,0
31063,-0.23,-58,2984,0,0,0,0,0,0,0,0,0
31099,-0.22,-65,2993,0,0,0,0,0,0,0,0,0
31135,-0.23,-66,2979,0,0,0,0,0,0,0,0,0
31171,-0.2,-65,2960,0,0,0,0,0,0,0,0,0
31207,-0.17,-64,2961,0,0,0,0,0,0,0,0,0
31243,-0.2,-63,2981,0,0,0,0,0,0,0,0,0
31279,-0.16,-58,2973,0,0,0,0,0,0,0,0,0
31315,-0.2,-56,2934,0,0,0,0,0,0,0,0,0
31351,-0.18,-62,2929,0,0,0,0,0,0,0,0,0
31387,-0.2,-68,2961,0,0,0,0,0,0,0,0,0
31423,-0.18,-64,3026,0,0,0,0,0,0,0,0,0
31459,-0.18,-31,3248,0,0,0,0,0,0,0,0,0
31495,-0.21,52,3473,0,0,0,0,0,0,0,0,0
31531,-0.24,170,3395,0,0,0,0,0,0,0,0,0
31567,-0.11,255,3185,0,0,0,0,0,0,0,0,0
31603,-0.17,257,3045,0,0,0,0,0,0,0,0,0
31639,-0.24,187,3017,0,0,0,0,0,0,0,0,0
31675,-0.14,91,2994,0,0,0,0,0,0,0,0,0
31711,-0.21,9,3011,0,0,0,0,0,0,0,0,0
31747,-0.19,-39,3054,0,0,0,0,0,0,0,0,0
31783,-0.21,-51,3101,0,0,0,0,0,0,0,0,0
31819,-0.18,-35,3103,0,0,0,0,0,0,0,0,0
31855,-0.07,-13,3044,0,0,0,0,0,0,0,0,0
31891,-0.21,-3,3011,0,0,0,0,0,0,0,0,0
31927,-0.08,-12,2982,0,0,0,0,0,0,0,0,0
31963,-0.15,-31,2989,0,0,0,0,0,0,0,0,0
31999,-0.19,-51,2960,0,0,0,0,0,0,0,0,0
32035,-0.13,-70,2933,0,0,0,0,0,0,0,0,0
32071,-0.15,-87,2937,0,0,0,0,0,0,0,0,0
32107,-0.23,-96,2960,0,0,0,0,0,0,0,0,0
32143,-0.21,-93,2991,0,0,0,0,0,0,0,0,0
32179,-0.2,-71,3114,0,0,0,0,0,0,0,0,0
32215,-0.17,-13,3373,0,0,0,0,0,0,0,0,0
32251,-0.23,97,3570,0,0,0,0,0,0,0,0,0
32287,-0.19,229,3431,0,0,0,0,0,0,0,0,0
32323,-0.17,310,3259,0,0,0,0,0,0,0,0,0
32359,-0.15,304,3142,0,0,0,0,0,0,0,0,0
32395,-0.13,229,3057,0,0,0,0,0,0,0,0,0
32431,-0.16,124,3041,0,0,0,0,0,0,0,0,0
32467,-0.12,37,3145,0,0,0,0,0,0,0,0,0
32503,-0.23,-1,3216,0,0,0,0,0,0,0,0,0
32539,-0.23,1,3169,0,0,0,0,0,0,0,0,0
32575,-0.21,11,3070,0,0,0,0,0,0,0,0,0
32611,-0.15,0,2995,0,0,0,0,0,0,0,0,0
32647,-0.26,-34,2950,0,0,0,0,0,0,0,0,0
32683,-0.18,-76,2962,0,0,0,0,0,0,0,0,0
32719,-0.19,-109,2960,0,0,0,0,0,0,0,0,0
32755,-0.17,-130,2934,0,0,0,0,0,0,0,0,0
32791,-0.15,-138,2976,0,0,0,0,0,0,0,0,0
32827,-0.17,-134,2973,0,0,0,0,0,0,0,0,0
32863,-0.14,-125,2915,0,0,0,0,0,0,0,0,0
32899,-0.2,-121,2935,0,0,0,0,0,0,0,0,0
32935,-0.14,-98,3258,0,0,0,0,0,0,0,0,0
32971,-0.23,0,3734,0,0,0,0,0,0,0,0,0
33007,-0.23,183,3733,0,0,0,0,0,0,0,0,0
33043,-0.2,360,3495,0,0,0,0,0,0,0,0,0
33079,-0.22,438,3354,0,0,0,0,0,0,0,0,0
33115,-0.16,407,3271,0,0,0,0,0,0,0,0,0
33151,-0.22,312,3201,0,0,0,0,0,0,0,0,0
33187,-0.22,198,3163,0,0,0,0,0,0,0,0,0
33223,-0.25,94,3139,0,0,0,0,0,0,0,0,0
33259,-0.1,15,3101,0,0,0,0,0,0,0,0,0
33295,-0.2,-40,3083,0,0,0,0,0,0,0,0,0
33331,-0.21,-81,3029,0,0,0,0,0,0,0,0,0
33367,-0.18,-112,2997,0,0,0,0,0,0,0,0,0
33403,-0.24,-135,3007,0,0,0,0,0,0,0,0,0
33439,-0.2,-145,3008,0,0,0,0,0,0,0,0,0
33475,-0.16,-143,3035,0,0,0,0,0,0,0,0,0
33511,-0.21,-127,3059,0,0,0,0,0,0,0,0,0
33547,-0.13,-105,3047,0,0,0,0,0,0,0,0,0
33583,-0.21,-88,3002,0,0,0,0,0,0,0,0,0
33619,-0.17,-81,3051,0,0,0,0,0,0,0,0,0
33655,-0.23,-53,3383,0,0,0,0,0,0,0,0,0
33691,-0.17,55,3878,0,0,0,0,0,0,0,0,0
33727,-0.17,246,3829,0,0,0,0,0,0,0,0,0
33763,-0.2,414,3485,0,0,0,0,0,0,0,0,0
33799,-0.19,457,3310,0,0,0,0,0,0,0,0,0
33835,-0.13,379,3225,0,0,0,0,0,0,0,0,0
33871,-0.21,246,3202,0,0,0,0,0,0,0,0,0
33907,-0.16,119,3226,0,0,0,0,0,0,0,0,0
33943,-0.16,33,3235,0,0,0,0,0,0,0,0,0
33979,-0.2,-12,3203,0,0,0,0,0,0,0,0,0
34015,-0.11,-39,3119,0,0,0,0,0,0,0,0,0
34051,-0.19,-68,3026,0,0,0,0,0,0,0,0,0
34087,-0.1,-109,2981,0,0,0,0,0,0,0,0,0
34123,-0.18,-151,3007,0,0,0,0,0,0,0,0,0
34159,-0.21,-175,3051,0,0,0,0,0,0,0,0,0
34195,-0.19,-174,3086,0,0,0,0,0,0,0,0,0
34231,-0.13,-152,3089,0,0,0,0,0,0,0,0,0
34267,-0.19,-125,3071,0,0,0,0,0,0,0,0,0
34303,-0.17,-102,3109,0,0,0,0,0,0,0,0,0
34339,-0.17,-58,3461,0,0,0,0,0,0,0,0,0
34375,-0.2,58,3910,0,0,0,0,0,0,0,0,0
34411,-0.14,246,3850,0,0,0,0,0,0,0,0,0
34447,-0.16,401,3504,0,0,0,0,0,0,0,0,0
34483,-0.19,429,3280,0,0,0,0,0,0,0,0,0
34519,-0.14,334,3149,0,0,0,0,0,0,0,0,0
34555,-0.15,181,3152,0,0,0,0,0,0,0,0,0
34591,-0.2,43,3215,0,0,0,0,0,0,0,0,0
34627,-0.11,-41,3222,0,0,0,0,0,0,0,0,0
34663,-0.16,-79,3169,0,0,0,0,0,0,0,0,0
34699,-0.19,-95,3107,0,0,0,0,0,0,0,0,0
34735,-0.12,-115,3009,0,0,0,0,0,0,0,0,0
34771,-0.18,-147,2987,0,0,0,0,0,0,0,0,0
34807,-0.21,-179,3041,0,0,0,0,0,0,0,0,0
34843,-0.12,-190,3089,0,0,0,0,0,0,0,0,0
34879,-0.14,-179,3046,0,0,0,0,0,0,0,0,0
34915,-0.2,-167,2976,0,0,0,0,0,0,0,0,0
34951,-0.25,-166,2979,0,0,0,0,0,0,0,0,0
34987,-0.2,-151,3296,0,0,0,0,0,0,0,0,0
35023,-0.16,-45,3982,0,0,0,0,0,0,0,0,0
35059,-0.2,185,4095,0,0,0,0,0,0,0,0,0
35095,-0.19,429,3708,0,0,0,0,0,0,0,0,0
35131,-0.17,533,3347,0,0,0,0,0,0,0,0,0
35167,-0.3,463,3217,0,0,0,0,0,0,0,0,0
35203,-0.22,293,3166,0,0,0,0,0,0,0,0,0
35239,-0.15,117,3219,0,0,0,0,0,0,0,0,0
35275,-0.11,-1,3321,0,0,0,0,0,0,0,0,0
35311,-0.15,-48,3309,0,0,0,0,0,0,0,0,0
35347,-0.18,-54,3216,0,0,0,0,0,0,0,0,0
35383,-0.21,-58,3157,0,0,0,0,0,0,0,0,0
35419,-0.15,-76,3132,0,0,0,0,0,0,0,0,0
35455,-0.21,-102,3069,0,0,0,0,0,0,0,0,0
35491,-0.1,-134,3035,0,0,0,0,0,0,0,0,0
35527,-0.23,-166,3026,0,0,0,0,0,0,0,0,0
35563,-0.16,-190,3024,0,0,0,0,0,0,0,0,0
35599,-0.22,-203,3008,0,0,0,0,0,0,0,0,0
35635,-0.12,-203,3055,0,0,0,0,0,0,0,0,0
35671,-0.12,-164,3457,0,0,0,0,0,0,0,0,0
35707,-0.15,-22,4095,0,0,0,0,0,0,0,0,0
35743,-0.26,228,4095,0,0,0,0,0,0,0,0,0
35779,-0.22,453,3571,0,0,0,0,0,0,0,0,0
35815,-0.17,509,3306,0,0,0,0,0,0,0,0,0
35851,-0.13,401,3226,0,0,0,0,0,0,0,0,0
35887,-0.18,220,3135,0,0,0,0,0,0,0,0,0
35923,-0.22,42,3131,0,0,0,0,0,0,0,0,0
35959,-0.14,-86,3182,0,0,0,0,0,0,0,0,0
35995,-0.2,-150,3184,0,0,0,0,0,0,0,0,0
36031,-0.21,-168,3145,0,0,0,0,0,0,0,0,0
36067,-0.1,-166,3120,0,0,0,0,0,0,0,0,0
36103,-0.15,-164,3059,0,0,0,0,0,0,0,0,0
36139,-0.15,-171,3030,0,0,0,0,0,0,0,0,0
36175,-0.23,-185,3047,0,0,0,0,0,0,0,0,0
36211,-0.13,-191,3062,0,0,0,0,0,0,0,0,0
36247,-0.21,-190,3022,0,0,0,0,0,0,0,0,0
36283,-0.11,-192,2965,0,0,0,0,0,0,0,0,0
36319,-0.16,-204,2937,0,0,0,0,0,0,0,0,0
36355,-0.13,-208,3098,0,0,0,0,0,0,0,0,0
36391,-0.07,-150,3637,0,0,0,0,0,0,0,0,0
36427,-0.18,29,4095,0,0,0,0,0,0,0,0,0
36463,-0.1,282,3840,0,0,0,0,0,0,0,0,0
36499,-0.2,457,3448,0,0,0,0,0,0,0,0,0
36535,-0.22,465,3285,0,0,0,0,0,0,0,0,0
36571,-0.18,337,3094,0,0,0,0,0,0,0,0,0
36607,-0.2,147,3010,0,0,0,0,0,0,0,0,0
36643,-0.14,-33,3065,0,0,0,0,0,0,0,0,0
36679,-0.18,-156,3059,0,0,0,0,0,0,0,0,0
36715,-0.19,-223,2949,0,0,0,0,0,0,0,0,0
36751,-0.14,-265,2865,0,0,0,0,0,0,0,0,0
36787,-0.14,-302,2849,0,0,0,0,0,0,0,0,0
36823,-0.2,-326,2876,0,0,0,0,0,0,0,0,0
36859,-0.17,-329,2910,0,0,0,0,0,0,0,0,0
36895,-0.16,-306,2983,0,0,0,0,0,0,0,0,0
36931,-0.17,-261,3018,0,0,0,0,0,0,0,0,0
36967,-0.21,-211,2943,0,0,0,0,0,0,0,0,0
37003,-0.19,-187,2799,0,0,0,0,0,0,0,0,0
37039,-0.18,-205,2745,0,0,0,0,0,0,0,0,0
37075,-0.11,-233,2963,0,0,0,0,0,0,0,0,0
37111,-0.15,-191,3521,0,0,0,0,0,0,0,0,0
37147,-0.09,-16,3943,0,0,0,0,0,0,0,0,0
37183,-0.14,238,3737,0,0,0,0,0,0,0,0,0
37219,-0.12,427,3445,0,0,0,0,0,0,0,0,0
37255,-0.27,471,3330,0,0,0,0,0,0,0,0,0
37291,-0.16,397,3215,0,0,0,0,0,0,0,0,0
37327,-0.14,258,3050,0,0,0,0,0,0,0,0,0
37363,-0.22,94,2933,0,0,0,0,0,0,0,0,0
37399,-0.13,-62,2887,0,0,0,0,0,0,0,0,0
37435,-0.13,-187,2839,0,0,0,0,0,0,0,0,0
37471,-0.24,-270,2834,0,0,0,0,0,0,0,0,0
37507,-0.13,-310,2882,0,0,0,0,0,0,0,0,0
37543,-0.21,-308,2919,0,0,0,0,0,0,0,0,0
37579,-0.18,-275,2944,0,0,0,0,0,0,0,0,0
37615,-0.23,-230,2948,0,0,0,0,0,0,0,0,0
37651,-0.16,-185,2974,0,0,0,0,0,0,0,0,0
37687,-0.18,-146,2979,0,0,0,0,0,0,0,0,0
37723,-0.17,-114,3014,0,0,0,0,0,0,0,0,0
37759,-0.23,-81,3088,0,0,0,0,0,0,0,0,0
37795,-0.21,-31,3311,0,0,0,0,0,0,0,0,0
37831,-0.22,55,3459,0,0,0,0,0,0,0,0,0
37867,-0.18,155,3312,0,0,0,0,0,0,0,0,0
37903,-0.21,205,3088,0,0,0,0,0,0,0,0,0
37939,-0.21,176,3060,0,0,0,0,0,0,0,0,0
37975,-0.21,104,3059,0,0,0,0,0,0,0,0,0
38011,-0.2,30,3035,0,0,0,0,0,0,0,0,0
38047,-0.17,-25,3046,0,0,0,0,0,0,0,0,0
38083,-0.19,-55,3071,0,0,0,0,0,0,0,0,0
38119,-0.19,-66,3013,0,0,0,0,0,0,0,0,0
38155,-0.19,-73,2967,0,0,0,0,0,0,0,0,0
38191,-0.17,-89,2908,0,0,0,0,0,0,0,0,0
38227,-0.18,-116,2890,0,0,0,0,0,0,0,0,0
38263,-0.2,-144,2883,0,0,0,0,0,0,0,0,0
38299,-0.15,-164,2895,0,0,0,0,0,0,0,0,0
38335,-0.19,-170,2893,0,0,0,0,0,0,0,0,0
38371,-0.1,-165,2928,0,0,0,0,0,0,0,0,0
38407,-0.23,-147,2944,0,0,0,0,0,0,0,0,0
38443,-0.17,-122,2950,0,0,0,0,0,0,0,0,0
38479,-0.21,-102,2899,0,0,0,0,0,0,0,0,0
38515,-0.27,-95,2867,0,0,0,0,0,0,0,0,0
38551,-0.13,-103,2867,0,0,0,0,0,0,0,0,0
38587,-0.19,-108,2961,0,0,0,0,0,0,0,0,0
38623,-0.22,-80,3197,0,0,0,0,0,0,0,0,0
38659,-0.14,-4,3281,0,0,0,0,0,0,0,0,0
38695,-0.24,86,3152,0,0,0,0,0,0,0,0,0
38731,-0.14,136,3027,0,0,0,0,0,0,0,0,0
38767,-0.17,127,3009,0,0,0,0,0,0,0,0,0
38803,-0.11,84,2982,0,0,0,0,0,0,0,0,0
38839,-0.2,29,2925,0,0,0,0,0,0,0,0,0
38875,-0.16,-21,2951,0,0,0,0,0,0,0,0,0
38911,-0.1,-57,2957,0,0,0,0,0,0,0,0,0
38947,-0.15,-73,2947,0,0,0,0,0,0,0,0,0
38983,-0.15,-79,2906,0,0,0,0,0,0,0,0,0
39019,-0.22,-86,2893,0,0,0,0,0,0,0,0,0
39055,-0.15,-93,2902,0,0,0,0,0,0,0,0,0
39091,-0.17,-95,2923,0,0,0,0,0,0,0,0,0
39127,-0.11,-91,2898,0,0,0,0,0,0,0,0,0
39163,-0.21,-88,2890,0,0,0,0,0,0,0,0,0
39199,-0.24,-85,2905,0,0,0,0,0,0,0,0,0
39235,-0.18,-77,2949,0,0,0,0,0,0,0,0,0
39271,-0.18,-62,2941,0,0,0,0,0,0,0,0,0
39307,-0.14,-48,2917,0,0,0,0,0,0,0,0,0
39343,-0.22,-41,2899,0,0,0,0,0,0,0,0,0
39379,-0.26,-43,2867,0,0,0,0,0,0,0,0,0
39415,-0.16,-54,2863,0,0,0,0,0,0,0,0,0
39451,0.86,-59,2989,0,0,0,0,0,0,0,0,0
39487,1.6,-31,3184,0,0,0,0,0,0,0,0,0
39523,4.18,37,3211,0,0,0,0,0,0,0,0,0
39559,5.42,110,3104,0,0,0,0,0,0,0,0,0
39595,5.18,142,2987,0,0,0,0,0,0,0,0,0
39631,12.29,120,2918,0,0,0,0,0,0,0,0,0
39667,11.29,65,2913,0,0,0,0,0,0,0,0,0
39703,10.54,9,2944,0,0,0,0,0,0,0,0,0
39739,12.21,-24,2992,0,0,0,0,0,0,0,0,0
39775,12.22,-31,2975,0,0,0,0,0,0,0,0,0
39811,10.13,-26,2949,0,0,0,0,0,0,0,0,0
39847,8.53,-25,2897,0,0,0,0,0,0,0,0,0
39883,8.88,-35,2893,0,0,0,0,0,0,0,0,0
39919,13.63,-52,2870,0,0,0,0,0,0,0,0,0
39955,11.19,-67,2891,0,0,0,0,0,0,0,0,0
39991,9.06,-76,2895,0,0,0,0,0,0,0,0,0
40027,11.98,-75,2897,0,0,0,0,0,0,0,0,0
40063,13.51,-68,2909,0,0,0,0,0,0,0,0,0
40099,10.94,-58,2910,0,0,0,0,0,0,0,0,0
40135,9.92,-49,2903,0,0,0,0,0,0,0,0,0
40171,15.04,-41,2917,0,0,0,0,0,0,0,0,0
40207,13.11,-30,2981,0,0,0,0,0,0,0,0,0
40243,10.8,-1,3139,0,0,0,0,0,0,0,0,0
40279,14.02,53,3183,0,0,0,0,0,0,0,0,0
40315,15.22,111,3071,0,0,0,0,0,0,0,0,0
40351,12.56,135,2971,0,0,0,0,0,0,0,0,0
40387,12.98,112,2941,0,0,0,0,0,0,0,0,0
40423,17.07,65,2928,0,0,0,0,0,0,0,0,0
40459,14.48,16,2929,0,0,0,0,0,0,0,0,0
40495,12.78,-18,2943,0,0,0,0,0,0,0,0,0
40531,18.52,-35,2949,0,0,0,0,0,0,0,0,0
40567,16.14,-38,2946,0,0,0,0,0,0,0,0,0
40603,13.84,-35,2927,0,0,0,0,0,0,0,0,0
40639,18.1,-34,2908,0,0,0,0,0,0,0,0,0
40675,18.16,-38,2891,0,0,0,0,0,0,0,0,0
40711,15.4,-46,2896,0,0,0,0,0,0,0,0,0
40747,16.84,-50,2928,0,0,0,0,0,0,0,0,0
40783,19.61,-47,2943,0,0,0,0,0,0,0,0,0
40819,17.26,-36,2948,0,0,0,0,0,0,0,0,0
40855,15.47,-24,2907,0,0,0,0,0,0,0,0,0
40891,21.01,-21,2896,0,0,0,0,0,0,0,0,0
40927,19.62,-24,2927,0,0,0,0,0,0,0,0,0
40963,17.32,-17,3047,0,0,0,0,0,0,0,0,0
40999,19.82,18,3178,0,0,0,0,0,0,0,0,0
41035,22.12,78,3157,0,0,0,0,0,0,0,0,0
41071,19.61,127,3053,0,0,0,0,0,0,0,0,0
41107,17.7,137,2987,0,0,0,0,0,0,0,0,0
41143,23.06,108,2955,0,0,0,0,0,0,0,0,0
41179,22.42,59,2898,0,0,0,0,0,0,0,0,0
41215,20.33,8,2928,0,0,0,0,0,0,0,0,0
41251,20.42,-26,2960,0,0,0,0,0,0,0,0,0
41287,25.14,-37,2974,0,0,0,0,0,0,0,0,0
41323,23.14,-32,2964,0,0,0,0,0,0,0,0,0
41359,21.17,-23,2954,0,0,0,0,0,0,0,0,0
41395,23.13,-16,2938,0,0,0,0,0,0,0,0,0
41431,26.46,-18,2903,0,0,0,0,0,0,0,0,0
41467,24.13,-26,2915,0,0,0,0,0,0,0,0,0
41503,22.33,-35,2931,0,0,0,0,0,0,0,0,0
41539,24.83,-38,2941,0,0,0,0,0,0,0,0,0
41575,27.71,-35,2925,0,0,0,0,0,0,0,0,0
41611,25.87,-32,2911,0,0,0,0,0,0,0,0,0
41647,24.09,-33,2914,0,0,0,0,0,0,0,0,0
41683,26.17,-27,3018,0,0,0,0,0,0,0,0,0
41719,29.57,1,3155,0,0,0,0,0,0,0,0,0
41755,27.59,53,3125,0,0,0,0,0,0,0,0,0
41791,25.79,98,3056,0,0,0,0,0,0,0,0,0
41827,26.48,112,2995,0,0,0,0,0,0,0,0,0
41863,30.95,91,2954,0,0,0,0,0,0,0,0,0
41899,29.64,53,2945,0,0,0,0,0,0,0,0,0
41935,27.85,15,2969,0,0,0,0,0,0,0,0,0
41971,26.35,-7,2987,0,0,0,0,0,0,0,0,0
42007,30.94,-12,3002,0,0,0,0,0,0,0,0,0
42043,31.91,-6,2991,0,0,0,0,0,0,0,0,0
42079,29.88,0,2948,0,0,0,0,0,0,0,0,0
42115,28.11,-5,2919,0,0,0,0,0,0,0,0,0
42151,29.29,-18,2937,0,0,0,0,0,0,0,0,0
42187,33.45,-29,2937,0,0,0,0,0,0,0,0,0
42223,32.52,-35,2924,0,0,0,0,0,0,0,0,0
42259,30.87,-40,2912,0,0,0,0,0,0,0,0,0
42295,29.31,-45,2899,0,0,0,0,0,0,0,0,0
42331,33.39,-52,2887,0,0,0,0,0,0,0,0,0
42367,35.26,-58,2911,0,0,0,0,0,0,0,0,0
42403,33.61,-53,2992,0,0,0,0,0,0,0,0,0
42439,32.15,-24,3121,0,0,0,0,0,0,0,0,0
42475,32.8,30,3137,0,0,0,0,0,0,0,0,0
42511,37.24,84,3059,0,0,0,0,0,0,0,0,0
42547,36.59,106,2998,0,0,0,0,0,0,0,0,0
42583,34.84,93,2986,0,0,0,0,0,0,0,0,0
42619,33.25,62,2960,0,0,0,0,0,0,0,0,0
42655,36.87,29,2963,0,0,0,0,0,0,0,0,0
42691,39.93,5,2994,0,0,0,0,0,0,0,0,0
42727,38.28,-1,3023,0,0,0,0,0,0,0,0,0
42763,36.61,2,2994,0,0,0,0,0,0,0,0,0
42799,35.32,6,2975,0,0,0,0,0,0,0,0,0
42835,39.38,4,2963,0,0,0,0,0,0,0,0,0
42871,41.77,-1,2956,0,0,0,0,0,0,0,0,0
42907,40.04,-8,2981,0,0,0,0,0,0,0,0,0
42943,38.58,-9,2987,0,0,0,0,0,0,0,0,0
42979,37.24,-4,2993,0,0,0,0,0,0,0,0,0
43015,40.85,1,2989,0,0,0,0,0,0,0,0,0
43051,43.74,5,2981,0,0,0,0,0,0,0,0,0
43087,43.29,6,2983,0,0,0,0,0,0,0,0,0
43123,41.74,7,3009,0,0,0,0,0,0,0,0,0
43159,40.53,20,3157,0,0,0,0,0,0,0,0,0
43195,42.51,64,3302,0,0,0,0,0,0,0,0,0
43231,46.57,130,3245,0,0,0,0,0,0,0,0,0
43267,46.25,179,3136,0,0,0,0,0,0,0,0,0
43303,44.59,181,3045,0,0,0,0,0,0,0,0,0
43339,43.48,141,3029,0,0,0,0,0,0,0,0,0
43375,42.41,86,3018,0,0,0,0,0,0,0,0,0
43411,46.14,38,3031,0,0,0,0,0,0,0,0,0
43447,48.95,8,3061,0,0,0,0,0,0,0,0,0
43483,48.4,0,3081,0,0,0,0,0,0,0,0,0
43519,47.05,6,3054,0,0,0,0,0,0,0,0,0
43555,46.17,11,3021,0,0,0,0,0,0,0,0,0
43591,45.78,6,2992,0,0,0,0,0,0,0,0,0
43627,49.68,-7,2991,0,0,0,0,0,0,0,0,0
43663,52.3,-22,2992,0,0,0,0,0,0,0,0,0
43699,51.07,-31,2999,0,0,0,0,0,0,0,0,0
43735,50.17,-35,2992,0,0,0,0,0,0,0,0,0
43771,49.6,-36,2985,0,0,0,0,0,0,0,0,0
43807,48.67,-37,2989,0,0,0,0,0,0,0,0,0
43843,51.23,-28,3120,0,0,0,0,0,0,0,0,0
43879,54.77,8,3265,0,0,0,0,0,0,0,0,0
43915,56.13,73,3269,0,0,0,0,0,0,0,0,0
43951,54.46,133,3170,0,0,0,0,0,0,0,0,0
43987,53.33,152,3055,0,0,0,0,0,0,0,0,0
44023,52.59,121,2992,0,0,0,0,0,0,0,0,0
44059,52.11,62,2992,0,0,0,0,0,0,0,0,0
44095,56.35,8,3039,0,0,0,0,0,0,0,0,0
44131,59.5,-20,3071,0,0,0,0,0,0,0,0,0
44167,58.76,-22,3071,0,0,0,0,0,0,0,0,0
44203,57.35,-12,3037,0,0,0,0,0,0,0,0,0
44239,56.4,-9,2999,0,0,0,0,0,0,0,0,0
44275,55.73,-19,2983,0,0,0,0,0,0,0,0,0
44311,55.34,-36,2961,0,0,0,0,0,0,0,0,0
44347,59.42,-55,2955,0,0,0,0,0,0,0,0,0
44383,62.41,-70,2947,0,0,0,0,0,0,0,0,0
44419,63.42,-78,2973,0,0,0,0,0,0,0,0,0
44455,62.23,-75,2992,0,0,0,0,0,0,0,0,0
44491,61.44,-60,3042,0,0,0,0,0,0,0,0,0
44527,60.96,-25,3228,0,0,0,0,0,0,0,0,0
44563,60.66,45,3376,0,0,0,0,0,0,0,0,0
44599,60.12,137,3323,0,0,0,0,0,0,0,0,0
44635,60.68,202,3200,0,0,0,0,0,0,0,0,0
44671,63.55,209,3119,0,0,0,0,0,0,0,0,0
44707,66.29,166,3071,0,0,0,0,0,0,0,0,0
44743,68.35,100,3038,0,0,0,0,0,0,0,0,0
44779,68.17,38,3071,0,0,0,0,0,0,0,0,0
44815,67.27,0,3094,0,0,0,0,0,0,0,0,0
44851,66.85,-13,3094,0,0,0,0,0,0,0,0,0
44887,66.51,-15,3061,0,0,0,0,0,0,0,0,0
44923,66.29,-18,3025,0,0,0,0,0,0,0,0,0
44959,65.98,-29,3002,0,0,0,0,0,0,0,0,0
44995,65.78,-46,2981,0,0,0,0,0,0,0,0,0
45031,65.56,-63,2980,0,0,0,0,0,0,0,0,0
45067,67.91,-74,2995,0,0,0,0,0,0,0,0,0
45103,70.54,-76,3017,0,0,0,0,0,0,0,0,0
45139,72.17,-67,3051,0,0,0,0,0,0,0,0,0
45175,73.84,-34,3266,0,0,0,0,0,0,0,0,0
45211,75.52,45,3507,0,0,0,0,0,0,0,0,0
45247,76.01,165,3505,0,0,0,0,0,0,0,0,0
45283,75.07,268,3358,0,0,0,0,0,0,0,0,0
45319,75.28,301,3193,0,0,0,0,0,0,0,0,0
45355,75.57,255,3110,0,0,0,0,0,0,0,0,0
45391,75.17,163,3088,0,0,0,0,0,0,0,0,0
45427,75.11,71,3110,0,0,0,0,0,0,0,0,0
45463,75.27,8,3131,0,0,0,0,0,0,0,0,0
45499,75.55,-21,3132,0,0,0,0,0,0,0,0,0
45535,75.43,-30,3110,0,0,0,0,0,0,0,0,0
45571,75.77,-30,3107,0,0,0,0,0,0,0,0,0
45607,76.19,-27,3111,0,0,0,0,0,0,0,0,0
45643,76.32,-27,3057,0,0,0,0,0,0,0,0,0
45679,76.54,-39,2992,0,0,0,0,0,0,0,0,0
45715,76.84,-65,2954,0,0,0,0,0,0,0,0,0
45751,77.76,-99,2939,0,0,0,0,0,0,0,0,0
45787,78.56,-130,2941,0,0,0,0,0,0,0,0,0
45823,78.94,-145,3003,0,0,0,0,0,0,0,0,0
45859,79.7,-120,3280,0,0,0,0,0,0,0,0,0
45895,79.92,-22,3617,0,0,0,0,0,0,0,0,0
45931,80.27,139,3619,0,0,0,0,0,0,0,0,0
45981,81.64,283,3393,0,0,0,0,0,0,0,0,0
46030,82.46,331,3196,0,0,0,0,0,0,0,0,0
46079,84.64,274,3088,0,0,0,0,0,0,0,0,0
46128,86.99,162,3071,0,0,0,0,0,0,0,0,0
46177,89.46,51,3112,0,0,0,0,0,0,0,0,0
46226,89.65,-24,3111,0,0,0,0,0,0,0,0,0
46275,86.19,-66,3050,0,0,0,0,0,0,0,0,0
46324,86.67,-94,2997,0,0,0,0,0,0,0,0,0
46373,89.03,-119,2964,0,0,0,0,0,0,0,0,0
46422,92.05,-139,2989,0,0,0,0,0,0,0,0,0
46471,95.07,-147,3012,0,0,0,0,0,0,0,0,0
