time,pressure,rawPPG,ppg
45488,-0.15,2954,0
45524,-0.08,2959,-7
45560,-0.19,2965,-5
45596,-0.15,2960,0
45632,-0.17,2976,4
45668,-0.15,2951,8
45704,-0.15,2947,9
45740,-0.11,2949,5
45776,-0.10,2951,1
45812,-0.20,2960,0
45848,-0.19,2954,0
45884,-0.24,2951,-1
45920,-0.16,2958,-2
45956,-0.13,2945,-1
45992,-0.08,2959,0
46028,-0.16,2987,3
46064,-0.21,2980,9
46100,-0.25,3003,17
46136,-0.20,2992,25
46172,-0.17,2960,28
46208,-0.13,2959,22
46244,-0.19,2960,12
46280,-0.21,2970,3
46316,-0.14,2982,0
46352,-0.09,2969,1
46388,-0.15,2944,1
46424,-0.19,2945,-3
46460,-0.17,2953,-10
46496,-0.17,2913,-16
46532,-0.18,2928,-23
46568,-0.17,2961,-27
46604,-0.20,2959,-23
46640,-0.12,2949,-15
46676,-0.20,2951,-9
46712,-0.18,3001,-3
46748,-0.18,3021,7
46784,-0.20,2992,21
46820,-0.25,2963,28
46856,-0.20,2929,22
46892,-0.12,2946,7
46928,-0.17,2960,-5
46964,-0.14,2963,-11
47000,-0.18,2961,-10
47036,-0.17,2953,-9
47072,-0.15,2946,-8
47108,-0.16,2958,-9
47144,-0.14,2948,-9
47180,-0.17,2927,-11
47216,-0.11,2946,-14
47252,-0.11,2973,-13
47288,-0.20,2976,-7
47324,-0.17,2953,0
47360,-0.08,2955,1
47396,-0.14,2951,0
47432,-0.26,2972,-1
47468,-0.17,2971,-2
47504,-0.20,2962,-1
47540,-0.15,2956,1
47576,-0.14,2958,3
47612,-0.10,2963,3
47648,-0.11,2967,4
47684,-0.20,2980,6
47720,-0.14,2980,9
47756,-0.21,2971,13
47792,-0.20,2960,13
47828,-0.16,2937,9
47864,-0.18,2898,-1
47900,-0.22,2927,-17
47936,-0.23,2953,-27
47972,-0.03,2970,-25
48008,-0.16,2963,-15
48044,-0.22,2975,-4
48080,-0.16,2981,5
48116,-0.18,2969,12
48152,-0.23,2970,16
48188,-0.15,2970,17
48224,-0.19,2961,16
48260,-0.26,2955,12
48296,-0.19,2971,8
48332,-0.18,2960,5
48368,-0.24,2945,2
48404,-0.18,2946,-1
48440,-0.14,2960,-5
48476,-0.20,2960,-5
48512,-0.22,2960,-3
48548,-0.21,2966,-1
48584,-0.13,2959,0
48620,-0.15,2938,0
48656,-0.15,2950,-3
48692,-0.15,2987,-4
48728,-0.14,2948,-2
48764,-0.18,2938,-2
48800,-0.22,2943,-5
48836,-0.20,2975,-7
48872,-0.15,2973,-3
48908,-0.14,2961,2
48944,-0.21,2967,6
48980,-0.14,2960,8
49016,-0.16,2960,8
49052,-0.18,2961,6
49088,-0.19,2960,3
49124,-0.11,2961,2
49160,-0.18,2961,0
49196,-0.21,2960,0
49232,-0.12,2957,0
49268,-0.20,2975,0
49304,-0.17,2965,3
49340,-0.24,2957,4
49376,-0.20,2961,3
49412,-0.14,2963,1
49448,-0.21,2965,1
49484,-0.20,2971,2
49520,-0.22,2957,3
49556,-0.10,2956,1
49592,-0.18,2951,-2
49628,-0.22,2960,-7
49664,-0.22,2957,-8
49700,-0.16,2977,-5
49736,-0.14,2960,-1
49772,-0.21,2960,0
49808,-0.14,2951,0
49844,-0.13,2948,-2
49880,-0.17,3008,-2
49916,-0.18,2975,2
49952,-0.19,2934,6
49988,-0.12,2937,0
50024,-0.17,2959,-7
50060,-0.16,2959,-9
50096,-0.27,2954,-8
50132,-0.16,2948,-7
50168,-0.15,2999,-5
50204,-0.11,2986,2
50240,-0.21,2961,10
50276,-0.25,2960,12
50312,-0.12,2966,8
50348,-0.18,2957,4
50384,-0.20,2954,0
50420,-0.21,2969,-2
50456,-0.14,2986,0
50492,-0.17,2978,5
50528,-0.18,2963,8
50564,-0.12,2931,5
50600,-0.23,2898,-6
50636,-0.21,2931,-22
50672,-0.12,2965,-29
50708,-0.07,2963,-25
50744,-0.19,2960,-14
50780,-0.17,2986,-3
50816,-0.15,3001,8
50852,-0.20,2985,19
50888,-0.16,2950,25
50924,-0.17,2956,22
50960,-0.15,2957,13
50996,-0.11,2960,3
51032,-0.11,2960,-2
51068,-0.15,2951,-5
51104,-0.15,2959,-6
51140,-0.15,2959,-6
51176,-0.19,2958,-4
51212,-0.14,2959,-3
51248,-0.19,2967,-3
51284,-0.20,2989,0
51320,-0.21,2974,5
51356,-0.20,2959,8
51392,-0.20,2941,6
51428,-0.20,2908,-2
51464,-0.23,2914,-16
51500,-0.15,2959,-26
51536,-0.16,2961,-25
51572,-0.21,2967,-16
51608,-0.22,2972,-5
51644,-0.19,2995,5
51680,-0.17,2992,16
51716,-0.15,2973,24
51752,-0.20,2957,25
51788,-0.18,2960,18
51824,-0.24,2960,9
51860,-0.16,2960,2
51896,-0.17,2979,-1
51932,-0.12,2929,-4
51968,-0.18,2912,-12
52004,-0.20,2933,-22
52040,-0.14,2954,-26
52076,-0.19,2959,-21
52112,-0.16,2947,-14
52148,-0.19,2963,-8
52184,-0.19,3003,0
52220,-0.20,2990,12
52256,-0.15,2966,22
52292,-0.23,2938,22
52328,-0.16,2966,14
52364,-0.17,2977,6
52400,-0.09,2963,4
52436,-0.10,2942,3
52472,-0.18,2938,0
52508,-0.15,2970,-4
52544,-0.21,2986,-3
52580,-0.18,2962,2
52616,-0.15,2945,4
52652,-0.17,2954,3
52688,-0.06,2959,0
52724,-0.09,2969,0
52760,-0.18,2967,0
52796,-0.14,2962,0
52832,-0.25,2953,0
52868,-0.18,2962,0
52904,-0.19,2929,-2
52940,-0.16,2905,-10
52976,-0.21,2946,-20
53012,-0.19,2975,-22
53048,-0.22,2969,-13
53084,-0.27,2965,-2
53120,-0.18,2960,5
53156,-0.13,2968,10
53192,-0.19,2949,10
53228,-0.14,2923,5
53264,-0.15,2944,-3
53300,-0.04,2958,-9
53336,-0.15,2967,-7
53372,-0.17,2966,-2
53408,-0.20,2962,3
53444,-0.21,2953,6
53480,-0.21,2951,4
53516,-0.19,2949,0
53552,-0.22,2960,-3
53588,-0.20,2974,-3
53624,-0.17,2963,0
53660,-0.15,2959,3
53696,-0.08,2974,6
53732,-0.24,2964,8
53768,-0.15,2983,10
53804,-0.28,2961,12
53840,-0.15,2949,10
53876,-0.16,2959,6
53912,-0.10,2954,1
53948,-0.22,2960,0
53984,-0.27,2960,-1
54020,-0.15,2946,-2
54056,-0.13,2951,-5
54092,-0.19,2962,-6
54128,-0.22,2966,-4
54164,-0.22,2967,0
54200,-0.14,2974,4
54236,-0.22,2957,7
54272,-0.18,2949,6
54308,-0.02,2961,2
54344,-0.14,2974,0
54380,-0.14,2973,0
54416,-0.17,2956,2
54452,-0.14,2951,2
54488,-0.08,2960,1
54524,-0.12,2957,0
54560,-0.18,2958,0
54596,-0.18,2954,-2
54632,-0.07,2955,-4
54668,-0.15,2958,-5
54704,-0.13,2975,-3
54740,-0.22,2960,0
54776,-0.19,2961,1
54812,-0.19,2954,0
54848,-0.19,2958,-3
54884,-0.09,2961,-4
54920,-0.25,2960,-2
54956,-0.17,2951,0
54992,-0.13,2958,0
55028,-0.17,2962,0
55064,-0.18,2963,0
55100,-0.14,2967,1
55136,-0.16,2955,3
55172,-0.14,2967,3
55208,-0.22,2969,4
55244,-0.16,2960,5
55280,-0.15,2955,4
55316,-0.16,2959,2
55352,-0.20,2960,0
55388,-0.20,2965,0
55424,-0.16,2951,0
55460,-0.08,2958,-1
55496,-0.17,2951,-3
55532,-0.23,2961,-4
55568,-0.20,2962,-2
55604,-0.26,2950,-1
55640,-0.17,2955,-2
55676,-0.20,2966,-3
55712,-0.11,2977,-1
55748,-0.18,2961,1
55784,-0.13,2954,2
55820,-0.22,2949,0
55856,-0.11,2960,-2
55892,-0.21,2960,-3
55928,-0.16,2953,-3
55964,-0.18,2965,-3
56000,-0.14,2967,-1
56036,-0.15,2966,0
56072,-0.20,2960,-1
56108,-0.16,2955,-1
56144,-0.17,2958,0
56180,-0.10,2963,0
56216,-0.24,2974,1
56252,-0.12,2971,3
56288,-0.13,2960,6
56324,-0.21,2945,5
56360,-0.19,2958,1
56396,-0.22,2971,-1
56432,-0.20,2965,-1
56468,-0.12,2951,0
56504,-0.12,2959,0
56540,-0.12,2959,0
56576,-0.21,2955,-1
56612,-0.16,2957,-2
56648,-0.22,2957,-3
56684,-0.13,2960,-2
56720,-0.18,2959,-2
56756,-0.11,2947,-2
56792,-0.21,2960,-3
56828,-0.20,2973,-2
56864,-0.14,2965,0
56900,-0.24,2960,1
56936,-0.19,2951,2
56972,-0.20,2957,1
57008,-0.25,2944,-1
57044,-0.18,2943,-6
57080,-0.14,2950,-12
57116,-0.14,2973,-11
57152,-0.09,2971,-4
57188,-0.10,2961,2
57224,-0.13,2955,6
57260,-0.11,2955,6
57296,-0.14,2953,4
57332,-0.17,2959,3
57368,-0.15,2954,1
57404,-0.13,2953,-1
57440,-0.21,2962,-3
57476,-0.20,2946,-3
57512,-0.19,2962,-3
57548,-0.12,2974,0
57584,-0.19,2958,3
57620,-0.17,2959,5
57656,-0.18,2959,5
57692,-0.15,2964,4
57728,-0.17,2957,2
57764,-0.13,2944,0
57800,-0.13,2967,-3
57836,-0.11,2970,-2
57872,-0.13,2967,1
57908,-0.20,2970,5
57944,-0.12,2960,7
57980,-0.07,2963,7
58016,-0.19,2949,4
58052,-0.15,2958,1
58088,-0.14,2971,0
58124,-0.15,2960,0
58160,-0.15,2954,0
58196,-0.13,2967,0
58232,-0.17,3003,6
58268,-0.15,2975,14
58304,-0.21,2960,17
58340,-0.11,2960,14
58376,-0.20,2946,6
58412,-0.22,2950,-2
58448,-0.18,2961,-8
58484,-0.15,2970,-8
58520,-0.14,2976,-5
58556,-0.16,2947,-2
58592,-0.15,2937,-3
58628,-0.21,2973,-6
58664,-0.16,2971,-6
58700,-0.18,2970,-2
58736,-0.14,2947,0
58772,-0.11,2917,-2
58808,-0.19,2928,-12
58844,-0.22,2950,-20
58880,-0.22,2949,-21
58916,-0.20,2963,-16
58952,-0.23,2961,-9
58988,-0.20,3007,0
59024,-0.12,3008,14
59060,-0.22,2979,26
59096,-0.20,2958,28
59132,-0.16,2963,21
59168,-0.22,2975,12
59204,-0.18,2966,6
59240,-0.18,2969,3
59276,-0.16,2962,1
59312,-0.19,2955,-1
59348,-0.22,2960,-5
59384,-0.15,2960,-9
59420,-0.22,2958,-9
59456,-0.10,2958,-9
59492,-0.15,2957,-8
59528,-0.14,2963,-8
59564,-0.15,2951,-6
59600,-0.15,2967,-5
59636,-0.20,2963,-3
59672,-0.15,2960,0
59708,-0.14,2979,2
59744,-0.11,2961,5
59780,-0.15,2960,6
59816,-0.13,2960,3
59852,-0.17,2964,1
59888,-0.21,2973,0
59924,-0.14,2958,0
59960,-0.15,2960,0
59996,-0.15,2951,-1
60032,-0.15,2956,-4
60068,-0.21,2950,-7
60104,-0.10,2922,-11
60140,-0.15,2928,-18
60176,-0.26,2960,-23
60212,-0.16,2976,-19
60248,-0.19,2985,-7
60284,-0.07,2974,4
60320,-0.13,2992,13
60356,-0.19,3003,19
60392,-0.13,2966,23
60428,-0.08,2951,21
60464,-0.22,2944,11
60500,-0.19,2975,2
60536,-0.21,2977,0
60572,-0.19,2960,1
60608,-0.20,2957,2
60644,-0.11,2947,0
60680,-0.19,2919,-5
60716,-0.18,2928,-13
60752,-0.13,2943,-20
60788,-0.20,2977,-20
60824,-0.17,2986,-11
60860,-0.12,2957,0
60896,-0.11,2943,4
60932,-0.15,2943,1
60968,-0.16,2945,-3
61004,-0.20,2925,-9
61040,-0.18,2995,-10
61076,-0.19,2981,-2
61112,-0.16,2951,6
61148,-0.15,2950,9
61184,-0.19,2943,5
61220,-0.21,2935,0
61256,-0.09,2950,-4
61292,-0.16,2960,-6
61328,-0.17,2957,-3
61364,-0.17,2906,-2
61400,-0.17,2915,-9
61436,-0.16,2959,-15
61472,-0.21,2959,-12
61508,-0.17,2971,-3
61544,-0.17,2971,9
61580,-0.19,2977,18
61616,-0.08,2964,21
61652,-0.09,2962,19
61688,-0.15,2995,16
61724,-0.13,2983,18
61760,-0.20,2986,22
61796,-0.22,2973,24
61832,-0.19,2976,20
61868,-0.17,2962,15
61904,-0.13,2945,7
61940,-0.24,2975,0
61976,-0.19,2981,-1
62012,-0.16,2970,1
62048,-0.13,2965,3
62084,-0.20,2960,3
62120,-0.20,2970,1
62156,-0.24,2942,0
62192,-0.13,2929,-5
62228,-0.17,2960,-12
62264,-0.22,2977,-14
62300,-0.19,2956,-10
62336,-0.16,2947,-9
62372,-0.16,2973,-11
62408,-0.22,3012,-7
62444,-0.19,3006,6
62480,-0.19,2990,19
62516,-0.15,2983,25
62552,-0.11,2981,25
62588,-0.21,2987,21
62624,-0.15,2978,15
62660,-0.23,2971,9
62696,-0.23,2977,4
62732,-0.19,2974,1
62768,-0.10,2985,0
62804,-0.21,3019,2
62840,-0.17,3009,9
62876,-0.18,3035,19
62912,-0.19,3066,29
62948,-0.13,3051,41
62984,-0.13,3037,48
63020,-0.13,3050,48
63056,-0.11,3035,43
63092,-0.10,3044,35
63128,-0.14,3042,29
63164,-0.20,3035,24
63200,-0.18,3022,17
63236,-0.12,3015,8
63272,-0.17,3001,0
63308,-0.20,2994,-9
63344,-0.16,2977,-21
63380,-0.21,2971,-32
63416,-0.15,2976,-42
63452,-0.24,2999,-45
63488,-0.24,3021,-41
63524,-0.12,3020,-29
63560,-0.22,3022,-16
63596,-0.17,3018,-8
63632,-0.18,3007,-5
63668,-0.20,3008,-6
63704,-0.21,3003,-9
63740,-0.17,2992,-12
63776,-0.13,2971,-18
63812,-0.13,2960,-28
63848,-0.15,2967,-38
63884,-0.16,2965,-44
63920,-0.17,2968,-45
63956,-0.19,2966,-43
63992,-0.17,2970,-40
64028,-0.14,2991,-34
64064,-0.14,2966,-26
64100,-0.19,2977,-19
64136,-0.14,2987,-15
64172,-0.16,2979,-11
64208,-0.21,2963,-9
64244,-0.12,2959,-11
64280,-0.19,2950,-17
64316,-0.19,2965,-22
64352,-0.17,2958,-24
64388,-0.16,2945,-24
64424,-0.27,2928,-24
64460,-0.14,2940,-26
64496,-0.15,2959,-25
64532,-0.16,2951,-20
64568,-0.23,2957,-14
64604,-0.17,2945,-9
64640,-0.19,2950,-6
64676,-0.23,2945,-6
64712,-0.19,2969,-5
64748,-0.16,2957,-1
64784,-0.18,2961,2
64820,-0.14,2954,6
64856,-0.21,2959,8
64892,-0.16,2960,10
64928,-0.21,2953,11
64964,-0.13,2955,11
65000,-0.17,2960,11
65036,-0.11,2963,12
65072,-0.19,2992,15
65108,-0.19,2979,21
65144,-0.25,2959,25
65180,-0.24,2978,24
65216,-0.13,2979,23
65252,-0.21,2971,24
65288,-0.20,2960,22
65324,-0.17,2960,18
65360,-0.18,2957,11
65396,-0.14,2942,4
65432,-0.16,2943,-1
65468,-0.17,2972,-4
65504,-0.17,2977,-1
65540,-0.19,2970,5
65576,-0.15,2946,10
65612,-0.14,2949,9
65648,-0.19,2963,4
65684,-0.13,2978,3
65720,-0.14,2977,7
65756,-0.19,2944,11
65792,-0.19,2945,9
65828,-0.18,2947,5
65864,-0.14,2967,1
65900,-0.16,2960,0
65936,-0.13,2966,1
65972,-0.20,2973,3
66008,-0.17,2948,4
66044,-0.21,2922,0
66080,-0.13,2931,-8
66116,-0.22,2970,-12
66152,-0.18,2974,-7
66188,-0.18,2959,0
66224,-0.15,2974,5
66260,-0.14,2975,10
66296,-0.21,2960,13
66332,-0.16,2957,13
66368,-0.20,2954,10
66404,-0.20,2980,8
66440,-0.18,2970,8
66476,-0.29,2964,9
66512,-0.19,2970,8
66548,-0.14,2972,7
66584,-0.18,2978,8
66620,-0.12,2971,9
66656,-0.17,2970,10
66692,-0.13,2992,12
66728,-0.15,3014,17
66764,-0.19,2995,24
66800,-0.22,2977,27
66836,-0.19,2962,21
66872,-0.24,2963,11
66908,-0.06,2958,1
66944,-0.15,2928,-8
66980,-0.13,2944,-19
67016,-0.14,2982,-24
67052,-0.21,2981,-21
67088,-0.17,2961,-13
67124,-0.13,2946,-8
67160,-0.18,3006,-6
67196,-0.17,3007,1
67232,-0.17,2965,10
67268,-0.13,2942,11
67304,-0.13,2951,3
67340,-0.21,2981,-4
67376,-0.19,2995,-4
67412,-0.25,2985,0
67448,-0.19,2955,1
67484,-0.14,2947,-3
67520,-0.12,2935,-12
67556,-0.19,2946,-19
67592,-0.23,2965,-22
67628,-0.21,2947,-21
67664,-0.20,2941,-19
67700,-0.19,2938,-19
67736,-0.19,2946,-19
67772,-0.24,2943,-17
67808,-0.18,2960,-14
67844,-0.20,2954,-9
67880,-0.19,2944,-5
67916,-0.17,2961,-3
67952,-0.12,2935,-3
67988,-0.16,2927,-5
68024,-0.25,2951,-9
68060,-0.08,2945,-10
68096,-0.15,2957,-5
68132,-0.08,2943,-1
68168,-0.14,2974,2
68204,-0.18,2999,9
68240,-0.17,2979,18
68276,-0.22,2931,21
68312,-0.13,2885,11
68348,-0.18,2925,-7
68384,-0.18,2979,-18
68420,-0.17,3002,-10
68456,-0.15,2991,7
68492,-0.17,2960,22
68528,-0.19,2983,26
68564,-0.14,2974,26
68600,-0.13,2960,23
68636,-0.12,2948,16
68672,-0.23,2960,7
68708,-0.16,2959,1
68744,-0.12,2961,0
68780,-0.21,2951,-1
68816,-0.12,2955,-3
68852,-0.11,2955,-4
68888,-0.11,2989,-5
68924,-0.16,2973,-2
68960,-0.15,2991,4
68996,-0.13,2951,9
69032,-0.14,2953,8
69068,-0.08,2887,0
69104,-0.15,2896,-18
69140,-0.10,2946,-32
69176,-0.16,2966,-32
69212,-0.16,2972,-20
69248,-0.19,2971,-4
69284,-0.17,3008,11
69320,-0.07,2987,25
69356,-0.21,2989,33
69392,-0.20,2983,33
69428,-0.17,2962,28
69464,-0.14,2979,20
69500,-0.14,2972,14
69536,-0.15,2975,10
69572,-0.25,2976,8
69608,-0.19,2973,7
69644,-0.19,2955,4
69680,-0.21,2933,-1
69716,-0.19,2952,-8
69752,-0.20,2953,-12
69788,-0.09,2949,-13
69824,-0.18,2960,-13
69860,-0.22,2986,-9
69896,-0.21,3008,0
69932,-0.14,2978,10
69968,-0.18,2957,14
70004,-0.22,2946,9
70040,-0.16,2951,0
70076,-0.18,2940,-10
70112,-0.19,2955,-15
70148,-0.10,2960,-17
70184,-0.15,2942,-15
70220,-0.17,2944,-15
70256,-0.17,2963,-15
70292,-0.26,2958,-13
70328,-0.14,2971,-7
70364,-0.16,2979,-1
70400,-0.23,2986,5
70436,-0.22,2979,12
70472,-0.14,2960,14
70508,-0.17,2964,10
70544,-0.21,2950,5
70580,-0.24,2950,-1
70616,-0.17,2945,-7
70652,-0.13,2966,-10
70688,-0.19,2960,-10
70724,-0.19,2955,-8
70760,-0.14,2946,-8
70796,-0.12,2938,-9
70832,-0.16,2880,-16
70868,-0.14,2878,-30
70904,-0.08,2918,-43
70940,-0.22,2944,-44
70976,-0.21,2960,-31
71012,-0.21,2955,-13
71048,-0.20,2938,0
71084,-0.18,2955,5
71120,-0.19,2958,8
71156,-0.15,2948,10
71192,-0.15,2940,11
71228,-0.11,2985,14
71264,-0.07,2975,23
71300,-0.14,2960,29
71336,-0.20,2961,28
71372,-0.17,2958,22
71408,-0.24,2946,14
71444,-0.20,2944,6
71480,-0.19,2960,1
71516,-0.19,2981,2
71552,-0.20,2970,9
71588,-0.13,2959,15
71624,-0.18,2958,16
71660,-0.10,2958,13
71696,-0.16,2957,9
71732,-0.21,2967,7
71768,-0.22,2973,8
71804,-0.26,2966,10
71840,-0.24,2962,10
71876,-0.17,2949,7
71912,-0.25,2967,2
71948,-0.21,2975,0
71984,-0.15,2991,3
72020,-0.17,2959,6
72056,-0.23,2928,4
72092,-0.21,2929,-4
72128,-0.18,2943,-14
72164,-0.16,2958,-18
72200,-0.23,2955,-16
72236,-0.21,2967,-10
72272,-0.21,2966,-3
72308,-0.11,2963,1
72344,-0.11,2951,2
72380,-0.15,2899,-3
72416,-0.21,2939,-13
72452,-0.21,2975,-19
72488,-0.17,2994,-12
72524,-0.24,2960,-1
72560,-0.17,2963,6
72596,-0.14,2992,11
72632,-0.16,2989,17
72668,-0.17,2983,22
72704,-0.20,2987,25
72740,-0.14,2988,25
72776,-0.16,2986,22
72812,-0.26,2973,18
72848,-0.15,2966,12
72884,-0.18,2970,6
72920,-0.14,2966,0
72956,-0.30,2959,-4
72992,-0.25,2918,-12
73028,-0.17,2939,-21
73064,-0.20,2980,-25
73100,-0.15,2990,-18
73136,-0.18,2985,-5
73172,-0.19,2970,5
73208,-0.15,2961,10
73244,-0.16,2960,8
73280,-0.14,2982,3
73316,-0.17,2981,2
73352,-0.13,2962,1
73388,-0.16,2951,0
73424,-0.14,2942,-6
73460,-0.22,2945,-14
73496,-0.27,2959,-19
73532,-0.14,2960,-18
73568,-0.13,2960,-14
73604,-0.12,2978,-8
73640,-0.19,2983,-2
73676,-0.14,2992,5
73712,-0.21,2992,12
73748,-0.23,2977,16
73784,-0.11,2968,15
73820,-0.10,2974,10
73856,-0.15,2975,5
73892,-0.13,2965,1
73928,-0.14,2978,-1
73964,-0.13,2965,-3
74000,-0.14,2960,-5
74036,-0.25,2925,-11
74072,-0.28,2917,-20
74108,-0.18,2913,-31
74144,-0.19,2950,-34
74180,-0.19,2953,-30
74216,-0.18,2943,-22
74252,-0.17,2937,-17
74288,-0.20,2953,-14
74324,-0.13,2944,-11
74360,-0.16,2955,-8
74396,-0.19,2951,-5
74432,-0.16,2922,-4
74468,-0.17,2933,-7
74504,-0.18,2947,-10
74540,-0.18,2938,-10
74576,-0.17,2957,-8
74612,-0.19,2954,-3
74648,-0.17,2991,3
74684,-0.16,2982,14
74720,-0.14,2967,23
74756,-0.21,2971,27
74792,-0.16,2967,26
74828,-0.24,2960,22
74864,-0.18,2960,16
74900,-0.21,2965,11
74936,-0.17,2992,10
74972,-0.20,2993,14
75008,-0.19,2963,20
75044,-0.14,2960,19
75080,-0.21,2977,13
75116,-0.17,2935,7
75152,-0.07,2939,0
75188,-0.25,2969,-5
75224,-0.22,3000,-3
75260,-0.18,3007,6
75296,-0.16,2982,18
75332,-0.19,3007,25
75368,-0.20,2994,29
75404,-0.18,2986,29
75440,-0.22,2979,25
75476,-0.08,2959,17
75512,-0.21,2937,3
75548,-0.13,2938,-11
75584,-0.22,2947,-22
75620,-0.21,2953,-27
75656,-0.16,2954,-28
75692,-0.17,2957,-25
75728,-0.22,2971,-20
75764,-0.19,2978,-12
75800,-0.29,2969,-4
75836,-0.22,2967,0
75872,-0.19,2960,1
75908,-0.11,2971,0
75944,-0.16,2975,0
75980,-0.21,2975,1
76016,-0.20,2975,3
76052,-0.19,2983,4
76088,-0.20,2990,6
76124,-0.19,2980,8
76160,-0.17,2973,9
76196,-0.13,2987,8
76232,-0.24,2967,6
76268,-0.15,2947,2
76304,-0.19,2928,-7
76340,-0.21,2927,-20
76376,-0.23,2941,-29
76412,-0.19,2957,-30
76448,-0.18,2917,-28
76484,-0.17,2877,-31
76520,-0.21,2926,-38
76556,-0.13,2946,-39
76592,-0.23,2955,-28
76628,-0.14,2965,-12
76664,-0.21,2975,1
76700,-0.16,2998,14
76736,-0.22,2981,23
76772,-0.15,2975,28
76808,-0.15,2965,26
76844,-0.20,2953,20
76880,-0.18,2946,12
76916,-0.18,2961,4
76952,-0.24,2974,1
76988,-0.16,2965,1
77024,-0.16,2961,3
77060,-0.21,2967,4
77096,-0.17,2960,4
77132,-0.12,2964,4
77168,-0.14,2969,4
77204,-0.15,2975,4
77240,-0.12,2967,6
77276,-0.13,2966,8
77312,-0.11,2976,9
77348,-0.11,2979,9
77384,-0.18,2966,10
77420,-0.22,2975,9
77456,-0.11,2977,8
77492,-0.13,2999,8
77528,-0.21,3018,13
77564,-0.02,2989,21
77600,-0.19,2975,23
77636,-0.13,2969,18
77672,-0.16,2960,9
77708,-0.14,2960,0
77744,-0.09,2953,-6
77780,-0.14,2963,-10
77816,-0.17,2943,-14
77852,-0.12,2906,-22
77888,-0.11,2959,-30
77924,-0.12,2992,-29
77960,-0.14,2993,-16
77996,-0.12,2967,-1
78032,-0.14,2973,7
78068,-0.17,3007,11
78104,-0.16,2995,17
78140,-0.12,2976,20
78176,-0.15,2960,16
78212,-0.18,2947,5
78248,-0.21,2923,-8
78284,-0.10,2909,-24
78320,-0.18,2916,-39
78356,-0.18,2939,-44
78392,-0.15,2976,-38
78428,-0.15,2988,-23
78464,-0.11,2971,-5
78500,-0.11,2955,5
78536,-0.20,2953,8
78572,-0.13,2961,6
78608,-0.16,2976,5
78644,-0.05,2988,8
78680,-0.09,2999,14
78716,-0.17,2981,19
78752,-0.13,2945,19
78788,-0.15,2928,10
78824,-0.16,2941,-3
78860,-0.16,2960,-14
78896,-0.13,2983,-15
78932,-0.17,2973,-7
78968,-0.15,2961,0
79004,-0.11,2958,4
79040,-0.12,2943,3
79076,-0.10,2931,-2
79112,-0.21,2939,-11
79148,-0.22,2953,-15
79184,-0.11,2954,-14
79220,-0.16,2942,-11
79256,-0.10,2960,-9
79292,-0.10,2960,-6
79328,-0.10,2946,-2
79364,-0.16,2937,-1
79400,-0.20,2949,-2
79436,-0.25,2960,-2
79472,-0.11,2976,1
79508,-0.08,2967,7
79544,-0.11,2959,11
79580,-0.13,2963,12
79616,-0.15,2958,11
79652,-0.19,2955,9
79688,-0.16,2960,6
79724,-0.20,2974,5
79760,-0.18,2979,8
79796,-0.15,2974,12
79832,-0.16,2977,16
79868,-0.17,2946,17
79904,-0.17,2960,13
79940,-0.12,2946,5
79976,-0.12,2951,-3
80012,-0.17,2960,-8
80048,-0.18,2976,-7
80084,-0.11,2971,0
80120,-0.10,2991,9
80156,-0.09,2965,15
80192,-0.21,2945,14
80228,-0.04,2944,6
80264,-0.15,2945,-3
80300,-0.18,2952,-10
80336,-0.11,2990,-10
80372,-0.24,2973,-4
80408,-0.12,2967,3
80444,-0.11,2960,6
80480,-0.19,2965,5
80516,-0.17,2959,3
80552,-0.17,2949,0
80588,-0.16,2960,-5
80624,-0.13,2976,-7
80660,-0.21,2949,-4
80696,-0.10,2953,-2
80732,-0.13,2960,-3
80768,-0.23,2982,-3
80804,-0.15,2985,0
80840,-0.17,2966,3
80876,-0.14,2953,4
80912,-0.09,2956,1
80948,-0.09,2942,-4
80984,-0.16,2930,-11
81020,-0.18,2907,-21
81056,-0.17,2922,-30
81092,-0.13,2921,-36
81128,-0.19,2950,-35
81164,-0.10,2979,-25
81200,-0.12,2990,-8
81236,-0.14,2965,9
81272,-0.18,2960,19
81308,-0.16,2957,20
81344,-0.20,2976,18
81380,-0.13,2975,16
81416,-0.18,2960,14
81452,-0.18,2954,10
81488,-0.11,2951,5
81524,-0.18,2951,2
81560,-0.20,2960,0
81596,-0.11,2965,1
81632,-0.19,2951,2
81668,-0.19,2960,2
81704,-0.13,2967,2
81740,-0.15,2955,3
81776,-0.15,2960,3
81812,-0.15,2975,2
81848,-0.19,2973,4
81884,-0.20,2966,8
81920,-0.21,2962,9
81956,-0.17,2941,6
81992,-0.19,2944,0
82028,-0.14,2948,-8
82064,-0.08,2946,-12
82100,-0.15,2974,-10
82136,-0.15,2969,-4
82172,-0.18,2963,2
82208,-0.15,2953,5
82244,-0.17,2970,5
82280,-0.22,2971,7
82316,-0.23,2963,8
82352,-0.24,2953,7
82388,-0.13,2933,2
82424,-0.22,2958,-3
82460,-0.11,2959,-6
82496,-0.18,2975,-5
82532,-0.23,2967,-1
82568,-0.23,2956,1
82604,-0.18,2958,1
82640,-0.19,2941,-1
82676,-0.16,2941,-4
82712,-0.20,2954,-7
82748,-0.20,2959,-7
82784,-0.22,2949,-5
82820,-0.19,2960,-3
82856,-0.11,2959,0
82892,-0.23,2951,1
82928,-0.15,2947,0
