time,pressure,rawPPG,ppg
BL_W15_T2.5_D10,38561,130,0.126
BL_W15_T2.5_D10,39121,123,0.050
BL_W15_T3.0_D10,38561,130,0.126
BL_W15_T3.0_D10,39177,123,0.050
BL_W15_T3.5_D10,38561,130,0.050
BL_W15_T4.0_D10,38561,130,0.050
BL_W20_T1.0_D10,38561,130,0.740
BL_W20_T1.0_D10,39121,123,0.660
BL_W20_T1.0_D10,40129,111,0.580
BL_W20_T1.0_D10,41137,100,0.500
BL_W20_T1.0_D10,42033,83,0.420
BL_W20_T1.0_D10,42985,65,0.340
BL_W20_T1.0_D10,43881,52,0.260
BL_W20_T1.0_D10,44721,42,0.126
BL_W20_T1.0_D10,45617,35,0.050
BL_W20_T1.5_D10,38561,130,0.740
BL_W20_T1.5_D10,39121,123,0.660
BL_W20_T1.5_D10,40185,111,0.580
BL_W20_T1.5_D10,41137,100,0.500
BL_W20_T1.5_D10,42089,82,0.420
BL_W20_T1.5_D10,43041,64,0.340
BL_W20_T1.5_D10,43937,51,0.260
BL_W20_T1.5_D10,44721,42,0.126
BL_W20_T1.5_D10,45617,35,0.050
BL_W20_T2.0_D10,38561,130,0.130
BL_W20_T2.0_D10,39121,123,0.126
BL_W20_T2.0_D10,40241,110,0.050
BL_W20_T2.5_D10,38561,130,0.126
BL_W20_T2.5_D10,39121,123,0.050
BL_W20_T3.0_D10,38561,130,0.126
BL_W20_T3.0_D10,39121,123,0.050
BL_W20_T3.5_D10,38561,130,0.126
BL_W20_T3.5_D10,39121,123,0.050
BL_W20_T4.0_D10,38561,130,0.126
BL_W20_T4.0_D10,39121,123,0.050
BL_W30_T1.0_D10,39121,123,0.660
BL_W30_T1.0_D10,40129,111,0.580
BL_W30_T1.0_D10,41137,100,0.500
BL_W30_T1.0_D10,42033,83,0.420
BL_W30_T1.0_D10,42985,65,0.340
BL_W30_T1.0_D10,43881,52,0.260
BL_W30_T1.0_D10,44721,42,0.126
BL_W30_T1.0_D10,45617,35,0.050
BL_W30_T1.5_D10,39121,123,0.660
BL_W30_T1.5_D10,40129,111,0.580
BL_W30_T1.5_D10,41137,100,0.500
BL_W30_T1.5_D10,42033,83,0.420
BL_W30_T1.5_D10,42985,65,0.340
BL_W30_T1.5_D10,43881,52,0.260
BL_W30_T1.5_D10,44721,42,0.126
BL_W30_T1.5_D10,45617,35,0.050
BL_W30_T2.0_D10,39121,123,0.260
BL_W30_T2.0_D10,43937,51,0.260
BL_W30_T2.0_D10,40185,111,0.126
BL_W30_T2.0_D10,44777,42,0.126
BL_W30_T2.0_D10,45673,34,0.050
BL_W30_T2.0_D10,41137,100,0.010
BL_W30_T2.5_D10,39121,123,0.126
BL_W30_T2.5_D10,40241,110,0.050
BL_W30_T3.0_D10,39121,123,0.050
BL_W30_T3.5_D10,39121,123,0.050
BL_W30_T4.0_D10,39121,123,0.050
BL_W40_T1.0_D10,39121,123,0.660
BL_W40_T1.0_D10,40129,111,0.580
BL_W40_T1.0_D10,41137,100,0.500
BL_W40_T1.0_D10,42033,83,0.420
BL_W40_T1.0_D10,42985,65,0.340
BL_W40_T1.0_D10,43881,52,0.260
BL_W40_T1.0_D10,44721,42,0.126
BL_W40_T1.0_D10,45617,35,0.050
BL_W40_T1.5_D10,39121,123,0.660
BL_W40_T1.5_D10,40129,111,0.580
BL_W40_T1.5_D10,41137,100,0.500
BL_W40_T1.5_D10,42089,82,0.420
BL_W40_T1.5_D10,43041,64,0.340
BL_W40_T1.5_D10,43937,51,0.260
BL_W40_T1.5_D10,44721,42,0.126
BL_W40_T1.5_D10,45617,35,0.050
BL_W40_T2.0_D10,39121,123,0.260
BL_W40_T2.0_D10,40129,111,0.126
BL_W40_T2.0_D10,44777,42,0.126
BL_W40_T2.0_D10,45673,34,0.050
BL_W40_T2.0_D10,41137,100,0.010
BL_W40_T2.5_D10,39121,123,0.260
BL_W40_T2.5_D10,40185,111,0.126
BL_W40_T2.5_D10,41193,99,0.050
BL_W40_T3.0_D10,39121,123,0.126
BL_W40_T3.0_D10,40241,110,0.050
BL_W40_T3.5_D10,39121,123,0.050
BL_W40_T4.0_D10,39121,123,0.050
BL_W50_T1.0_D10,39121,123,0.660
BL_W50_T1.0_D10,40129,111,0.580
BL_W50_T1.0_D10,41137,100,0.500
BL_W50_T1.0_D10,42033,83,0.420
BL_W50_T1.0_D10,42985,65,0.340
BL_W50_T1.0_D10,43937,51,0.260
BL_W50_T1.0_D10,44721,42,0.126
BL_W50_T1.0_D10,45617,35,0.050
BL_W50_T1.5_D10,39121,123,0.660
BL_W50_T1.5_D10,40129,111,0.580
BL_W50_T1.5_D10,41137,100,0.500
BL_W50_T1.5_D10,42033,83,0.420
BL_W50_T1.5_D10,43041,64,0.340
BL_W50_T1.5_D10,43937,51,0.260
BL_W50_T1.5_D10,44721,42,0.126
BL_W50_T1.5_D10,45617,35,0.050
BL_W50_T2.0_D10,39177,123,0.340
BL_W50_T2.0_D10,40129,111,0.260
BL_W50_T2.0_D10,41137,100,0.126
BL_W50_T2.0_D10,44777,42,0.126
BL_W50_T2.0_D10,45673,34,0.050
BL_W50_T2.0_D10,42089,82,0.010
BL_W50_T2.5_D10,39177,123,0.260
BL_W50_T2.5_D10,40185,111,0.126
BL_W50_T2.5_D10,41193,99,0.050
BL_W50_T3.0_D10,39177,123,0.126
BL_W50_T3.0_D10,40185,111,0.050
BL_W50_T3.5_D10,39177,123,0.050
BL_W50_T4.0_D10,39177,123,0.050
BL_W60_T1.0_D10,39177,123,0.660
BL_W60_T1.0_D10,40129,111,0.580
BL_W60_T1.0_D10,41081,101,0.500
BL_W60_T1.0_D10,42033,83,0.420
BL_W60_T1.0_D10,42985,65,0.340
BL_W60_T1.0_D10,43881,52,0.260
BL_W60_T1.0_D10,44721,42,0.126
BL_W60_T1.0_D10,45617,35,0.050
BL_W60_T1.5_D10,39177,123,0.660
BL_W60_T1.5_D10,40129,111,0.580
BL_W60_T1.5_D10,41137,100,0.500
BL_W60_T1.5_D10,42033,83,0.420
BL_W60_T1.5_D10,43041,64,0.340
BL_W60_T1.5_D10,43937,51,0.260
BL_W60_T1.5_D10,44721,42,0.126
BL_W60_T1.5_D10,45617,35,0.050
BL_W60_T2.0_D10,39177,123,0.340
BL_W60_T2.0_D10,40129,111,0.260
BL_W60_T2.0_D10,41137,100,0.126
BL_W60_T2.0_D10,44777,42,0.126
BL_W60_T2.0_D10,45673,34,0.050
BL_W60_T2.0_D10,42089,82,0.010
BL_W60_T2.5_D10,39177,123,0.260
BL_W60_T2.5_D10,40129,111,0.126
BL_W60_T2.5_D10,41137,100,0.050
BL_W60_T3.0_D10,39177,123,0.260
BL_W60_T3.0_D10,40185,111,0.126
BL_W60_T3.0_D10,41193,99,0.050
BL_W60_T3.5_D10,39177,123,0.126
BL_W60_T3.5_D10,40185,111,0.050
BL_W60_T4.0_D10,39233,122,0.050
BL_W70_T1.0_D10,39177,123,0.660
BL_W70_T1.0_D10,40129,111,0.580
BL_W70_T1.0_D10,41081,101,0.500
BL_W70_T1.0_D10,42033,83,0.420
BL_W70_T1.0_D10,42985,65,0.340
BL_W70_T1.0_D10,43937,51,0.260
BL_W70_T1.0_D10,44721,42,0.126
BL_W70_T1.0_D10,45617,35,0.050
BL_W70_T1.5_D10,39177,123,0.660
BL_W70_T1.5_D10,40129,111,0.580
BL_W70_T1.5_D10,41137,100,0.500
BL_W70_T1.5_D10,42033,83,0.420
BL_W70_T1.5_D10,43041,64,0.340
BL_W70_T1.5_D10,43937,51,0.260
BL_W70_T1.5_D10,44721,42,0.126
BL_W70_T1.5_D10,45617,35,0.050
BL_W70_T2.0_D10,39177,123,0.340
BL_W70_T2.0_D10,40129,111,0.260
BL_W70_T2.0_D10,41137,100,0.126
BL_W70_T2.0_D10,44777,42,0.126
BL_W70_T2.0_D10,45673,34,0.050
BL_W70_T2.0_D10,42089,82,0.010
BL_W70_T2.5_D10,39177,123,0.260
BL_W70_T2.5_D10,40129,111,0.126
BL_W70_T2.5_D10,41137,100,0.050
BL_W70_T3.0_D10,39177,123,0.260
BL_W70_T3.0_D10,40185,111,0.126
BL_W70_T3.0_D10,41193,99,0.050
BL_W70_T3.5_D10,39233,122,0.126
BL_W70_T3.5_D10,40185,111,0.050
BL_W70_T4.0_D10,39233,122,0.126
BL_W70_T4.0_D10,40241,110,0.050
BL_W80_T1.0_D10,39177,123,0.660
BL_W80_T1.0_D10,40129,111,0.580
BL_W80_T1.0_D10,41081,101,0.500
BL_W80_T1.0_D10,42033,83,0.420
BL_W80_T1.0_D10,42985,65,0.340
BL_W80_T1.0_D10,43881,52,0.260
BL_W80_T1.0_D10,44721,42,0.126
BL_W80_T1.0_D10,45617,35,0.050
BL_W80_T1.5_D10,39177,123,0.660
BL_W80_T1.5_D10,40129,111,0.580
BL_W80_T1.5_D10,41137,100,0.500
BL_W80_T1.5_D10,42033,83,0.420
BL_W80_T1.5_D10,43041,64,0.340
BL_W80_T1.5_D10,43937,51,0.260
BL_W80_T1.5_D10,44721,42,0.126
BL_W80_T1.5_D10,45617,35,0.050
BL_W80_T2.0_D10,39177,123,0.340
BL_W80_T2.0_D10,40129,111,0.260
BL_W80_T2.0_D10,41137,100,0.126
BL_W80_T2.0_D10,44777,42,0.126
BL_W80_T2.0_D10,45673,34,0.050
BL_W80_T2.0_D10,42089,82,0.010
BL_W80_T2.5_D10,39177,123,0.340
BL_W80_T2.5_D10,40129,111,0.260
BL_W80_T2.5_D10,41137,100,0.126
BL_W80_T2.5_D10,42089,82,0.050
BL_W80_T3.0_D10,39233,122,0.260
BL_W80_T3.0_D10,40185,111,0.126
BL_W80_T3.0_D10,41137,100,0.050
BL_W80_T3.5_D10,39233,122,0.260
BL_W80_T3.5_D10,40185,111,0.126
BL_W80_T3.5_D10,41193,99,0.050
BL_W80_T4.0_D10,39233,122,0.126
BL_W80_T4.0_D10,40241,110,0.050
Ensemble,0,0,0
OscSys,0,-1,0
OscMAP,0,-1,0
OscDia,0,-1,0
EstDia,0,-2,0
#SUMMARY_END
