Time,Pressure,PPGSignal,BL_W20_T2.5_D10_C2,BL_W40_T2.5_D10_C2,BL_W60_T2.5_D10_C2,BL_W80_T2.5_D10_C2
175686,-0.42,-69,0,0,0,0
175727,-0.41,-55,0,0,0,0
175768,-0.45,-44,0,0,0,0
175809,-0.43,-54,0,0,0,0
175850,-0.41,-84,0,0,0,0
175891,-0.38,-115,0,0,0,0
175932,-0.48,-122,0,0,0,0
175973,-0.43,-106,0,0,0,0
176014,-0.40,-93,0,0,0,0
176055,-0.46,-95,0,0,0,0
176096,-0.41,-96,0,0,0,0
176137,-0.45,-78,0,0,0,0
176178,-0.44,-58,0,0,0,0
176219,-0.44,-67,0,0,0,0
176260,-0.41,-98,0,0,0,0
176301,-0.42,-133,0,0,0,0
176342,-0.42,-140,0,0,0,0
176383,-0.44,-112,0,0,0,0
176424,-0.39,-76,0,0,0,0
176465,-0.39,-51,0,0,0,0
176506,-0.37,-47,0,0,0,0
176547,-0.37,-57,0,0,0,0
176588,-0.33,-75,0,0,0,0
176629,-0.38,-89,0,0,0,0
176670,-0.42,-79,0,0,0,0
176711,-0.36,-55,0,0,0,0
176752,-0.34,-49,0,0,0,0
176793,-0.40,-60,0,0,0,0
176834,-0.41,-75,0,0,0,0
176875,-0.35,-97,0,0,0,0
176916,-0.36,-119,0,0,0,0
176957,-0.39,-128,0,0,0,0
176998,-0.40,-130,0,0,0,0
177039,-0.42,-127,0,0,0,0
177080,-0.41,-107,0,0,0,0
177121,-0.37,-75,0,0,0,0
177162,-0.37,-56,0,0,0,0
177203,-0.35,-59,0,0,0,0
177244,-0.41,-72,0,0,0,0
177285,-0.40,-75,0,0,0,0
177326,-0.35,-68,0,0,0,0
177367,-0.31,-54,0,0,0,0
177408,-0.34,-41,0,0,0,0
177449,-0.37,-36,0,0,0,0
177490,-0.38,-35,0,0,0,0
177531,-0.39,-34,0,0,0,0
177572,-0.41,-37,0,0,0,0
177613,-0.43,-38,0,0,0,0
177654,-0.39,-42,0,0,0,0
177695,-0.35,-51,0,0,0,0
177736,-0.36,-52,0,0,0,0
177777,-0.42,-55,0,0,0,0
177818,-0.31,-89,0,0,0,0
177859,-0.40,-133,0,0,0,0
177900,-0.39,-144,0,0,0,0
177941,-0.41,-131,0,0,0,0
177982,-0.36,-128,0,0,0,0
178023,-0.42,-132,0,0,0,0
178064,-0.39,-133,0,0,0,0
178105,-0.37,-137,0,0,0,0
178146,-0.40,-143,0,0,0,0
178187,-0.39,-136,0,0,0,0
178228,-0.34,-117,0,0,0,0
178269,-0.38,-93,0,0,0,0
178310,-0.42,-59,0,0,0,0
178351,-0.38,-29,0,0,0,0
178392,-0.37,-20,0,0,0,0
178433,-0.41,-37,0,0,0,0
178474,-0.36,-62,0,0,0,0
178515,-0.32,-81,0,0,0,0
178556,-0.32,-81,0,0,0,0
178597,-0.39,-62,0,0,0,0
178638,-0.42,-49,0,0,0,0
178679,-0.42,-51,0,0,0,0
178720,-0.34,-69,0,0,0,0
178761,-0.36,-98,0,0,0,0
178802,-0.39,-116,0,0,0,0
178843,-0.33,-106,0,0,0,0
178884,-0.32,-74,0,0,0,0
178925,-0.36,-45,0,0,0,0
178966,-0.30,-37,0,0,0,0
179007,-0.36,-46,0,0,0,0
179048,-0.36,-61,0,0,0,0
179089,-0.33,-77,0,0,0,0
179130,-0.34,-85,0,0,0,0
179171,-0.38,-82,0,0,0,0
179212,-0.40,-78,0,0,0,0
179253,-0.36,-76,0,0,0,0
179294,-0.38,-72,0,0,0,0
179335,-0.33,-68,0,0,0,0
179376,-0.30,-65,0,0,0,0
179417,-0.41,-65,0,0,0,0
179458,-0.32,-69,0,0,0,0
179499,-0.40,-75,0,0,0,0
179540,-0.39,-75,0,0,0,0
179581,-0.47,-68,0,0,0,0
179622,-0.36,-59,0,0,0,0
179663,-0.37,-54,0,0,0,0
179704,-0.41,-55,0,0,0,0
179745,-0.24,-59,0,0,0,0
179786,-0.32,-64,0,0,0,0
179827,-0.37,-69,0,0,0,0
179868,-0.35,-76,0,0,0,0
179909,-0.36,-83,0,0,0,0
179950,-0.40,-88,0,0,0,0
179991,-0.45,-85,0,0,0,0
180032,-0.33,-73,0,0,0,0
180073,-0.36,-63,0,0,0,0
180114,-0.36,-65,0,0,0,0
180155,-0.38,-78,0,0,0,0
180196,-0.33,-91,0,0,0,0
180237,-0.36,-90,0,0,0,0
180278,-0.32,-75,0,0,0,0
180319,-0.26,-62,0,0,0,0
180360,-0.38,-59,0,0,0,0
180401,-0.39,-62,0,0,0,0
180442,-0.33,-67,0,0,0,0
180483,-0.35,-73,0,0,0,0
180524,-0.37,-82,0,0,0,0
180565,-0.39,-90,0,0,0,0
180606,-0.36,-95,0,0,0,0
180647,-0.36,-97,0,0,0,0
180688,-0.35,-97,0,0,0,0
180729,-0.35,-92,0,0,0,0
180770,-0.35,-82,0,0,0,0
180811,-0.34,-73,0,0,0,0
180852,-0.34,-69,0,0,0,0
180893,-0.36,-72,0,0,0,0
180934,-0.37,-79,0,0,0,0
180975,-0.35,-86,0,0,0,0
181016,-0.35,-89,0,0,0,0
181057,-0.30,-87,0,0,0,0
181098,-0.32,-83,0,0,0,0
181139,-0.35,-81,0,0,0,0
181180,-0.31,-80,0,0,0,0
181221,-0.34,-80,0,0,0,0
181262,-0.34,-79,0,0,0,0
181303,-0.38,-77,0,0,0,0
181344,-0.41,-77,0,0,0,0
181385,-0.31,-79,0,0,0,0
181426,-0.38,-81,0,0,0,0
181467,-0.39,-82,0,0,0,0
181508,-0.33,-82,0,0,0,0
181549,-0.37,-82,0,0,0,0
181590,-0.34,-84,0,0,0,0
181631,-0.31,-86,0,0,0,0
181672,-0.29,-87,0,0,0,0
181713,-0.30,-87,0,0,0,0
181754,-0.32,-83,0,0,0,0
181795,-0.36,-77,0,0,0,0
181836,-0.36,-73,0,0,0,0
181877,-0.33,-73,0,0,0,0
181918,-0.40,-78,0,0,0,0
181959,-0.35,-81,0,0,0,0
182000,-0.32,-80,0,0,0,0
182041,-0.34,-79,0,0,0,0
182082,-0.42,-79,0,0,0,0
182123,-0.36,-80,0,0,0,0
182164,-0.39,-77,0,0,0,0
182205,-0.35,-70,0,0,0,0
182246,-0.38,-65,0,0,0,0
182287,-0.38,-66,0,0,0,0
182328,-0.37,-68,0,0,0,0
182369,-0.41,-67,0,0,0,0
182410,-0.37,-66,0,0,0,0
182451,-0.41,-68,0,0,0,0
182492,-0.41,-73,0,0,0,0
182533,-0.44,-77,0,0,0,0
182574,-0.42,-79,0,0,0,0
182615,-0.45,-81,0,0,0,0
182656,-0.37,-83,0,0,0,0
182697,-0.39,-85,0,0,0,0
182738,-0.36,-85,0,0,0,0
182779,-0.42,-81,0,0,0,0
182820,-0.35,-72,0,0,0,0
182861,-0.39,-67,0,0,0,0
182902,-0.40,-66,0,0,0,0
182943,-0.40,-69,0,0,0,0
182984,-0.41,-73,0,0,0,0
183025,-0.34,-75,0,0,0,0
183066,-0.35,-77,0,0,0,0
183107,-0.43,-79,0,0,0,0
183148,-0.40,-84,0,0,0,0
183189,-0.38,-85,0,0,0,0
183230,-0.43,-80,0,0,0,0
183271,-0.40,-75,0,0,0,0
183312,-0.34,-73,0,0,0,0
183353,-0.44,-71,0,0,0,0
183394,-0.34,-71,0,0,0,0
183435,-0.40,-75,0,0,0,0
183476,-0.36,-79,0,0,0,0
183517,-0.47,-81,0,0,0,0
183558,-0.41,-81,0,0,0,0
183599,-0.38,-82,0,0,0,0
183640,-0.34,-84,0,0,0,0
183681,-0.35,-89,0,0,0,0
183722,-0.40,-89,0,0,0,0
183763,-0.43,-87,0,0,0,0
183804,-0.42,-85,0,0,0,0
183845,-0.34,-82,0,0,0,0
183886,-0.37,-75,0,0,0,0
183927,-0.39,-66,0,0,0,0
183968,-0.39,-61,0,0,0,0
184009,-0.37,-60,0,0,0,0
184050,-0.32,-62,0,0,0,0
184091,-0.42,-67,0,0,0,0
184132,-0.45,-73,0,0,0,0
184173,-0.40,-79,0,0,0,0
184214,-0.42,-83,0,0,0,0
184255,-0.28,-83,0,0,0,0
184296,-0.43,-81,0,0,0,0
184337,-0.34,-80,0,0,0,0
184378,-0.41,-80,0,0,0,0
184419,-0.44,-80,0,0,0,0
184460,-0.34,-81,0,0,0,0
184501,-0.34,-81,0,0,0,0
184542,-0.33,-79,0,0,0,0
184583,-0.36,-77,0,0,0,0
184624,-0.38,-79,0,0,0,0
184665,-0.45,-84,0,0,0,0
184706,-0.31,-87,0,0,0,0
184747,-0.38,-87,0,0,0,0
184788,-0.34,-84,0,0,0,0
184829,-0.30,-81,0,0,0,0
184870,-0.40,-79,0,0,0,0
184911,-0.35,-76,0,0,0,0
184952,-0.37,-72,0,0,0,0
184993,-0.38,-67,0,0,0,0
185034,-0.43,-65,0,0,0,0
185075,-0.43,-69,0,0,0,0
185116,-0.34,-75,0,0,0,0
185157,-0.36,-72,0,0,0,0
185198,-0.43,-63,0,0,0,0
185239,-0.42,-60,0,0,0,0
185280,-0.28,-64,0,0,0,0
185321,-0.39,-75,0,0,0,0
185362,-0.35,-87,0,0,0,0
185403,-0.35,-88,0,0,0,0
185444,-0.36,-82,0,0,0,0
185485,-0.41,-72,0,0,0,0
185526,-0.36,-60,0,0,0,0
185567,-0.47,-65,0,0,0,0
185608,-0.35,-76,0,0,0,0
185649,-0.40,-79,0,0,0,0
185690,-0.32,-84,0,0,0,0
185731,-0.45,-105,0,0,0,0
185772,-0.33,-126,0,0,0,0
185813,-0.37,-122,0,0,0,0
185854,-0.25,-97,0,0,0,0
185895,-0.37,-70,0,0,0,0
185936,-0.34,-51,0,0,0,0
185977,-0.39,-35,0,0,0,0
186018,-0.47,-28,0,0,0,0
186059,-0.42,-35,0,0,0,0
186100,-0.41,-42,0,0,0,0
186141,-0.37,-43,0,0,0,0
186182,-0.35,-46,0,0,0,0
186223,-0.40,-58,0,0,0,0
186264,-0.39,-82,0,0,0,0
186305,-0.38,-102,0,0,0,0
186346,-0.43,-107,0,0,0,0
186387,-0.37,-109,0,0,0,0
186428,-0.35,-111,0,0,0,0
186469,-0.41,-105,0,0,0,0
186510,-0.35,-97,0,0,0,0
186551,-0.44,-99,0,0,0,0
186592,-0.35,-103,0,0,0,0
186633,-0.39,-104,0,0,0,0
186674,-0.44,-101,0,0,0,0
186715,-0.37,-97,0,0,0,0
186756,-0.43,-92,0,0,0,0
186797,-0.34,-78,0,0,0,0
186838,-0.29,-65,0,0,0,0
186879,-0.28,-66,0,0,0,0
186920,-0.34,-77,0,0,0,0
186961,-0.39,-85,0,0,0,0
187002,-0.34,-92,0,0,0,0
187043,-0.36,-96,0,0,0,0
187084,-0.36,-92,0,0,0,0
187125,-0.41,-79,0,0,0,0
187166,-0.37,-71,0,0,0,0
187207,-0.43,-78,0,0,0,0
187248,-0.44,-88,0,0,0,0
187289,-0.37,-88,0,0,0,0
187330,-0.37,-85,0,0,0,0
187371,-0.47,-79,0,0,0,0
187412,-0.47,-72,0,0,0,0
187453,-0.43,-64,0,0,0,0
187494,-0.34,-57,0,0,0,0
187535,-0.47,-49,0,0,0,0
187576,-0.40,-37,0,0,0,0
187617,-0.41,-28,0,0,0,0
187658,-0.39,-22,0,0,0,0
187699,-0.35,-20,0,0,0,0
187740,-0.39,-24,0,0,0,0
187781,-0.37,-31,0,0,0,0
187822,-0.35,-46,0,0,0,0
187863,-0.39,-71,0,0,0,0
187904,-0.32,-99,0,0,0,0
187945,-0.41,-117,0,0,0,0
187986,-0.43,-113,0,0,0,0
188027,-0.38,-88,0,0,0,0
188068,-0.34,-63,0,0,0,0
188109,-0.45,-57,0,0,0,0
188150,-0.39,-70,0,0,0,0
188191,-0.36,-82,0,0,0,0
188232,-0.32,-80,0,0,0,0
188273,-0.35,-79,0,0,0,0
188314,-0.36,-85,0,0,0,0
188355,-0.32,-89,0,0,0,0
188396,-0.38,-93,0,0,0,0
188437,-0.43,-97,0,0,0,0
188478,-0.32,-96,0,0,0,0
188519,-0.35,-85,0,0,0,0
188560,-0.42,-73,0,0,0,0
188601,-0.43,-69,0,0,0,0
188642,-0.41,-71,0,0,0,0
188683,-0.42,-68,0,0,0,0
188724,-0.45,-61,0,0,0,0
188765,-0.41,-60,0,0,0,0
188806,-0.38,-62,0,0,0,0
188847,-0.40,-70,0,0,0,0
188888,-0.33,-89,0,0,0,0
188929,-0.34,-109,0,0,0,0
188970,-0.34,-114,0,0,0,0
189011,-0.39,-106,0,0,0,0
189052,-0.43,-100,0,0,0,0
189093,-0.44,-102,0,0,0,0
189134,-0.39,-106,0,0,0,0
189175,-0.43,-103,0,0,0,0
189216,-0.36,-90,0,0,0,0
189257,-0.39,-80,0,0,0,0
189298,-0.45,-81,0,0,0,0
189339,-0.38,-88,0,0,0,0
189380,-0.40,-87,0,0,0,0
189421,-0.40,-81,0,0,0,0
189462,-0.40,-76,0,0,0,0
189503,-0.30,-79,0,0,0,0
189544,-0.43,-86,0,0,0,0
189585,-0.44,-87,0,0,0,0
189626,-0.33,-84,0,0,0,0
189667,-0.38,-79,0,0,0,0
189708,-0.39,-74,0,0,0,0
189749,-0.34,-71,0,0,0,0
189790,-0.40,-72,0,0,0,0
189831,-0.37,-74,0,0,0,0
189872,-0.34,-76,0,0,0,0
189913,-0.38,-80,0,0,0,0
189954,-0.35,-82,0,0,0,0
189995,-0.37,-80,0,0,0,0
190036,-0.39,-77,0,0,0,0
190077,-0.45,-77,0,0,0,0
190118,-0.42,-78,0,0,0,0
190159,-0.36,-79,0,0,0,0
190200,-0.37,-78,0,0,0,0
190241,-0.37,-77,0,0,0,0
190282,-0.28,-75,0,0,0,0
190323,-0.40,-73,0,0,0,0
190364,-0.41,-74,0,0,0,0
190405,-0.32,-76,0,0,0,0
190446,-0.38,-77,0,0,0,0
190487,-0.39,-76,0,0,0,0
190528,-0.36,-70,0,0,0,0
190569,-0.33,-64,0,0,0,0
190610,-0.43,-64,0,0,0,0
190651,-0.40,-70,0,0,0,0
190692,-0.30,-74,0,0,0,0
190733,-0.34,-77,0,0,0,0
190774,-0.31,-79,0,0,0,0
190815,-0.45,-78,0,0,0,0
190856,-0.32,-73,0,0,0,0
190897,-0.34,-67,0,0,0,0
190938,-0.31,-63,0,0,0,0
190979,-0.37,-64,0,0,0,0
191020,-0.38,-70,0,0,0,0
191061,-0.39,-76,0,0,0,0
191102,-0.37,-81,0,0,0,0
191143,-0.42,-84,0,0,0,0
191184,-0.46,-85,0,0,0,0
191225,-0.37,-84,0,0,0,0
191266,-0.34,-82,0,0,0,0
191307,-0.43,-81,0,0,0,0
191348,-0.34,-78,0,0,0,0
191389,-0.36,-72,0,0,0,0
191430,-0.35,-69,0,0,0,0
191471,-0.33,-70,0,0,0,0
191512,-0.36,-74,0,0,0,0
191553,-0.40,-76,0,0,0,0
191594,-0.38,-77,0,0,0,0
191635,-0.36,-80,0,0,0,0
191676,-0.34,-84,0,0,0,0
191717,-0.35,-84,0,0,0,0
191758,-0.39,-80,0,0,0,0
191799,-0.37,-74,0,0,0,0
191840,-0.39,-70,0,0,0,0
191881,-0.39,-69,0,0,0,0
191922,-0.37,-70,0,0,0,0
191963,-0.35,-72,0,0,0,0
192004,-0.31,-75,0,0,0,0
192045,-0.34,-79,0,0,0,0
192086,-0.35,-82,0,0,0,0
192127,-0.37,-84,0,0,0,0
192168,-0.42,-84,0,0,0,0
192209,-0.33,-81,0,0,0,0
192250,-0.38,-77,0,0,0,0
192291,-0.32,-75,0,0,0,0
192332,-0.42,-75,0,0,0,0
192373,-0.41,-76,0,0,0,0
192414,-0.28,-75,0,0,0,0
192455,-0.35,-77,0,0,0,0
192496,-0.41,-79,0,0,0,0
192537,-0.32,-80,0,0,0,0
192578,-0.36,-79,0,0,0,0
192619,-0.33,-78,0,0,0,0
192660,-0.32,-79,0,0,0,0
192701,-0.37,-81,0,0,0,0
192742,-0.39,-84,0,0,0,0
192783,-0.33,-85,0,0,0,0
192824,-0.34,-80,0,0,0,0
192865,-0.38,-72,0,0,0,0
192906,-0.40,-54,0,0,0,0
192947,-0.38,35,0,0,0,0
192988,-0.32,242,0,0,0,0
193029,-0.32,457,0,0,0,0
193070,-0.35,498,0,0,0,0
193111,-0.30,327,0,0,0,0
193152,-0.38,107,0,0,0,0
193193,-0.41,7,0,0,0,0
193234,-0.41,-21,0,0,0,0
193275,-0.37,-138,0,0,0,0
193316,-0.38,-338,0,0,0,0
193357,-0.34,-486,0,0,0,0
193398,-0.47,-513,0,0,0,0
193439,-0.39,-446,0,0,0,0
193480,-0.35,-343,0,0,0,0
193521,-0.33,-253,0,0,0,0
193562,-0.31,-196,0,0,0,0
193603,-0.32,-168,0,0,0,0
193644,-0.23,-158,0,0,0,0
193685,-0.36,-153,0,0,0,0
193726,-0.35,-150,0,0,0,0
193767,-0.40,-152,0,0,0,0
193808,-0.33,-160,0,0,0,0
193849,-0.44,-171,0,0,0,0
193890,-0.38,-179,0,0,0,0
193931,-0.40,-177,0,0,0,0
193972,-0.35,-158,0,0,0,0
194013,-0.38,-125,0,0,0,0
194054,-0.31,-87,0,0,0,0
194095,-0.27,-55,0,0,0,0
194136,-0.34,-30,0,0,0,0
194177,-0.35,-3,0,0,0,0
194218,-0.39,14,0,0,0,0
194259,-0.36,7,0,0,0,0
194300,-0.25,-21,0,0,0,0
194341,-0.40,-58,0,0,0,0
194382,-0.37,-84,0,0,0,0
194423,-0.33,-97,0,0,0,0
194464,-0.35,-100,0,0,0,0
194505,-0.39,-97,0,0,0,0
194546,-0.39,-91,0,0,0,0
194587,-0.37,-84,0,0,0,0
194628,-0.31,-77,0,0,0,0
194669,-0.37,-73,0,0,0,0
194710,-0.32,-74,0,0,0,0
194751,-0.37,-76,0,0,0,0
194792,-0.36,-77,0,0,0,0
194833,-0.37,-78,0,0,0,0
194874,-0.38,-79,0,0,0,0
194915,-0.37,-81,0,0,0,0
194956,-0.34,-83,0,0,0,0
194997,-0.44,-86,0,0,0,0
195038,-0.38,-91,0,0,0,0
195079,-0.43,-91,0,0,0,0
195120,-0.42,-86,0,0,0,0
195161,-0.38,-80,0,0,0,0
195202,-0.37,-74,0,0,0,0
195243,-0.39,-69,0,0,0,0
195284,-0.36,-64,0,0,0,0
195325,-0.44,-59,0,0,0,0
195366,-0.36,-56,0,0,0,0
195407,-0.40,-56,0,0,0,0
195448,-0.39,-59,0,0,0,0
195489,-0.36,-66,0,0,0,0
195530,-0.44,-72,0,0,0,0
195571,-0.41,-75,0,0,0,0
195612,-0.34,-70,0,0,0,0
195653,-0.35,-64,0,0,0,0
195694,-0.41,-61,0,0,0,0
195735,-0.34,-61,0,0,0,0
195776,-0.39,-63,0,0,0,0
195817,-0.39,-66,0,0,0,0
195858,-0.29,-70,0,0,0,0
195899,-0.32,-74,0,0,0,0
195940,-0.29,-75,0,0,0,0
195981,-0.33,-75,0,0,0,0
196022,-0.34,-74,0,0,0,0
196063,-0.35,-72,0,0,0,0
196104,-0.40,-67,0,0,0,0
196145,-0.37,-60,0,0,0,0
196186,-0.36,-55,0,0,0,0
196227,-0.37,-51,0,0,0,0
196268,-0.35,-53,0,0,0,0
196309,-0.35,-61,0,0,0,0
196350,-0.31,-71,0,0,0,0
196391,-0.40,-78,0,0,0,0
196432,-0.40,-80,0,0,0,0
196473,-0.40,-80,0,0,0,0
196514,-0.42,-79,0,0,0,0
196555,-0.36,-77,0,0,0,0
196596,-0.40,-75,0,0,0,0
196637,-0.40,-73,0,0,0,0
196678,-0.39,-73,0,0,0,0
196719,-0.36,-73,0,0,0,0
196760,-0.26,-74,0,0,0,0
196801,-0.30,-73,0,0,0,0
196842,-0.43,-72,0,0,0,0
196883,-0.33,-74,0,0,0,0
196924,-0.27,-81,0,0,0,0
196965,-0.34,-88,0,0,0,0
197006,-0.33,-90,0,0,0,0
197047,-0.43,-91,0,0,0,0
197088,-0.31,-91,0,0,0,0
197129,-0.37,-89,0,0,0,0
197170,-0.35,-98,0,0,0,0
197211,-0.31,-107,0,0,0,0
197252,-0.30,-87,0,0,0,0
197293,-0.33,-45,0,0,0,0
197334,-0.38,-3,0,0,0,0
197375,-0.31,31,0,0,0,0
197416,-0.39,70,0,0,0,0
197457,-0.45,112,0,0,0,0
197498,-0.37,126,0,0,0,0
197539,-0.41,88,0,0,0,0
197580,-0.37,16,0,0,0,0
197621,-0.40,-32,0,0,0,0
197662,-0.35,-27,0,0,0,0
197703,-0.42,6,0,0,0,0
197744,-0.46,25,0,0,0,0
197785,-0.38,18,0,0,0,0
197826,-0.37,8,0,0,0,0
197867,-0.40,0,0,0,0,0
197908,-0.36,-28,0,0,0,0
197949,-0.40,-84,0,0,0,0
197990,-0.38,-147,0,0,0,0
198031,-0.37,-187,0,0,0,0
198072,-0.39,-192,0,0,0,0
198113,-0.36,-177,0,0,0,0
198154,-0.32,-168,0,0,0,0
198195,-0.31,-174,0,0,0,0
198236,-0.26,-188,0,0,0,0
198277,-0.32,-200,0,0,0,0
198318,-0.24,-206,0,0,0,0
198359,-0.26,-204,0,0,0,0
198400,-0.38,-195,0,0,0,0
198441,-0.33,-184,0,0,0,0
198482,-0.37,-175,0,0,0,0
198523,-0.30,-165,0,0,0,0
198564,-0.39,-155,0,0,0,0
198605,-0.36,-151,0,0,0,0
198646,-0.35,-149,0,0,0,0
198687,-0.36,-143,0,0,0,0
198728,-0.37,-132,0,0,0,0
198769,-0.42,-118,0,0,0,0
198810,-0.39,-106,0,0,0,0
198851,-0.39,-100,0,0,0,0
198892,-0.31,-99,0,0,0,0
198933,-0.37,-95,0,0,0,0
198974,-0.43,-79,0,0,0,0
199015,-0.35,-57,0,0,0,0
199056,-0.28,-47,0,0,0,0
199097,-0.42,-59,0,0,0,0
199138,-0.33,-78,0,0,0,0
199179,-0.39,-89,0,0,0,0
199220,-0.39,-91,0,0,0,0
199261,-0.43,-91,0,0,0,0
199302,-0.43,-94,0,0,0,0
199343,-0.38,-99,0,0,0,0
199384,-0.38,-100,0,0,0,0
199425,-0.40,-94,0,0,0,0
199466,-0.42,-86,0,0,0,0
199507,-0.38,-80,0,0,0,0
199548,-0.45,-78,0,0,0,0
199589,-0.47,-79,0,0,0,0
199630,-0.43,-78,0,0,0,0
199671,-0.36,-77,0,0,0,0
199712,-0.40,-76,0,0,0,0
199753,-0.43,-74,0,0,0,0
199794,-0.36,-71,0,0,0,0
199835,-0.32,-66,0,0,0,0
199876,-0.34,-60,0,0,0,0
199917,-0.38,-57,0,0,0,0
199958,-0.41,-60,0,0,0,0
199999,-0.47,-67,0,0,0,0
200040,-0.31,-72,0,0,0,0
200081,-0.41,-74,0,0,0,0
200122,-0.35,-74,0,0,0,0
200163,-0.39,-72,0,0,0,0
200204,-0.36,-70,0,0,0,0
200245,-0.49,-67,0,0,0,0
200286,-0.41,-64,0,0,0,0
200327,-0.38,-67,0,0,0,0
200368,-0.36,-74,0,0,0,0
200409,-0.39,-78,0,0,0,0
200450,-0.41,-72,0,0,0,0
200491,-0.45,-62,0,0,0,0
200532,-0.38,-57,0,0,0,0
200573,-0.39,-62,0,0,0,0
200614,-0.41,-74,0,0,0,0
200655,-0.39,-84,0,0,0,0
200696,-0.34,-83,0,0,0,0
200737,-0.42,-72,0,0,0,0
200778,-0.33,-59,0,0,0,0
200819,-0.42,-51,0,0,0,0
200860,-0.29,-49,0,0,0,0
200901,-0.32,-51,0,0,0,0
200942,-0.36,-56,0,0,0,0
200983,-0.39,-60,0,0,0,0
201024,-0.32,-59,0,0,0,0
201065,-0.34,-57,0,0,0,0
201106,-0.38,-60,0,0,0,0
201147,-0.41,-65,0,0,0,0
201188,-0.32,-69,0,0,0,0
201229,-0.38,-70,0,0,0,0
201270,-0.43,-70,0,0,0,0
201311,-0.43,-70,0,0,0,0
201352,-0.36,-71,0,0,0,0
201393,-0.40,-74,0,0,0,0
201434,-0.36,-75,0,0,0,0
201475,-0.36,-74,0,0,0,0
201516,-0.39,-70,0,0,0,0
201557,-0.41,-66,0,0,0,0
201598,-0.41,-67,0,0,0,0
201639,-0.45,-65,0,0,0,0
201680,-0.41,-46,0,0,0,0
201721,-0.37,-12,0,0,0,0
201762,-0.42,10,0,0,0,0
201803,-0.35,0,0,0,0,0
201844,-0.29,-35,0,0,0,0
201885,-0.35,-69,0,0,0,0
201926,-0.38,-90,0,0,0,0
201967,-0.39,-99,0,0,0,0
202008,-0.37,-104,0,0,0,0
202049,-0.41,-105,0,0,0,0
202090,-0.38,-104,0,0,0,0
202131,-0.37,-103,0,0,0,0
202172,-0.37,-100,0,0,0,0
202213,-0.42,-97,0,0,0,0
202254,-0.37,-95,0,0,0,0
202295,-0.41,-94,0,0,0,0
202336,-0.35,-94,0,0,0,0
202377,-0.42,-92,0,0,0,0
202418,-0.40,-89,0,0,0,0
202459,-0.35,-87,0,0,0,0
202500,-0.35,-90,0,0,0,0
202541,-0.37,-96,0,0,0,0
202582,-0.35,-99,0,0,0,0
202623,-0.42,-93,0,0,0,0
202664,-0.45,-76,0,0,0,0
202705,-0.45,-62,0,0,0,0
202746,-0.36,-57,0,0,0,0
202787,-0.37,-59,0,0,0,0
202828,-0.41,-63,0,0,0,0
202869,-0.36,-78,0,0,0,0
202910,-0.41,-99,0,0,0,0
202951,-0.40,-98,0,0,0,0
202992,-0.36,-75,0,0,0,0
203033,-0.32,-55,0,0,0,0
203074,-0.40,-59,0,0,0,0
203115,-0.41,-86,0,0,0,0
203156,-0.37,-107,0,0,0,0
203197,-0.38,-105,0,0,0,0
203238,-0.34,-80,0,0,0,0
203279,-0.45,-58,0,0,0,0
203320,-0.41,-54,0,0,0,0
203361,-0.38,-56,0,0,0,0
203402,-0.35,-52,0,0,0,0
203443,-0.37,-48,0,0,0,0
203484,-0.38,-61,0,0,0,0
203525,-0.33,-91,0,0,0,0
203566,-0.32,-114,0,0,0,0
203607,-0.39,-109,0,0,0,0
203648,-0.31,-86,0,0,0,0
203689,-0.32,-73,0,0,0,0
203730,-0.43,-76,0,0,0,0
203771,-0.37,-78,0,0,0,0
203812,-0.34,-72,0,0,0,0
203853,-0.45,-64,0,0,0,0
203894,-0.34,-64,0,0,0,0
203935,-0.35,-76,0,0,0,0
203976,-0.32,-93,0,0,0,0
204017,-0.37,-100,0,0,0,0
204058,-0.44,-92,0,0,0,0
204099,-0.37,-74,0,0,0,0
204140,-0.47,-59,0,0,0,0
204181,-0.40,-58,0,0,0,0
204222,-0.38,-67,0,0,0,0
204263,-0.43,-76,0,0,0,0
204304,-0.40,-78,0,0,0,0
204345,-0.41,-80,0,0,0,0
204386,-0.33,-92,0,0,0,0
204427,-0.41,-109,0,0,0,0
204468,-0.36,-121,0,0,0,0
204509,-0.29,-125,0,0,0,0
204550,-0.39,-116,0,0,0,0
204591,-0.42,-97,0,0,0,0
204632,-0.36,-77,0,0,0,0
204673,-0.41,-65,0,0,0,0
204714,-0.37,-67,0,0,0,0
204755,-0.48,-73,0,0,0,0
204796,-0.41,-73,0,0,0,0
204837,-0.35,-72,0,0,0,0
204878,-0.42,-80,0,0,0,0
204919,-0.43,-80,0,0,0,0
204960,-0.38,-65,0,0,0,0
205001,-0.38,-48,0,0,0,0
205042,-0.40,-38,0,0,0,0
205083,-0.39,-45,0,0,0,0
205124,-0.47,-63,0,0,0,0
205165,-0.35,-78,0,0,0,0
205206,-0.43,-85,0,0,0,0
205247,-0.41,-90,0,0,0,0
205288,-0.45,-91,0,0,0,0
205329,-0.47,-88,0,0,0,0
205370,-0.36,-87,0,0,0,0
205411,-0.40,-90,0,0,0,0
205452,-0.40,-93,0,0,0,0
205493,-0.44,-91,0,0,0,0
205534,-0.41,-85,0,0,0,0
205575,-0.39,-81,0,0,0,0
205616,-0.41,-83,0,0,0,0
205657,-0.42,-87,0,0,0,0
205698,-0.40,-85,0,0,0,0
