Time,Pressure,PPGSignal,rawPPGSignal,AUS_PULSE_HEARD,BaselineBeat,Osc_Amp,Osc_SBP,MAP,Osc_DBP,Est_DBP,EnsembleSystolic,BL_W20_T2.0_D5,BL_W20_T2.0_D10,BL_W20_T2.5_D5,BL_W20_T2.5_D10,BL_W20_T3.0_D5,BL_W20_T3.0_D10,BL_W20_T3.5_D5,BL_W20_T3.5_D10,BL_W30_T2.0_D5,BL_W30_T2.0_D10,BL_W30_T2.5_D5,BL_W30_T2.5_D10,BL_W30_T3.0_D5,BL_W30_T3.0_D10,BL_W30_T3.5_D5,BL_W30_T3.5_D10,BL_W40_T2.0_D5,BL_W40_T2.0_D10,BL_W40_T2.5_D5,BL_W40_T2.5_D10,BL_W40_T3.0_D5,BL_W40_T3.0_D10,BL_W40_T3.5_D5,BL_W40_T3.5_D10,BL_W50_T2.0_D5,BL_W50_T2.0_D10,BL_W50_T2.5_D5,BL_W50_T2.5_D10,BL_W50_T3.0_D5,BL_W50_T3.0_D10,BL_W50_T3.5_D5,BL_W50_T3.5_D10,Env_W10,DRV_T2,Env_W15,DRV_T3,Env_W20,DRV_T4,Env_W25,DRV_T5,Env_W30,DRV_T6,Env_W35,DRV_T7,Env_W40,DRV_T8,Env_W45,DRV_T9,Env_W50,DRV_T10
66739,118.71,8,3023,0,0,1.63,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,0,121,0,121,0,121,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66789,118.48,11,2986,0,0,1.63,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,0,121,0,121,0,121,0,121,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66839,118.45,11,2992,0,0,1.63,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,0,121,0,121,0,121,0,121,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66889,119.15,9,3002,0,0,1.63,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,0,121,0,121,0,121,0,121,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66939,119.25,7,3022,0,0,0.73,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,0,121,0,121,0,121,0,121,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66989,118.80,6,3006,0,1,0.73,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,0,121,0,121,0,121,0,121,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67039,118.18,5,3009,0,0,0.73,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,0,121,0,121,0,121,0,121,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67089,117.47,7,3143,0,0,0.73,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,0,121,0,121,0,121,0,121,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67139,117.11,17,3142,0,0,0.73,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,0,121,0,121,0,121,117,117,0,117,0,117,0,118,117,117,0,117,0,117,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67189,116.89,30,3088,0,0,0.73,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,0,121,117,117,117,117,117,117,0,118,117,117,117,117,117,117,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67239,116.46,39,3057,0,0,0.73,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,0,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67289,116.22,39,3059,0,0,0.73,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,0,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67339,115.92,33,3029,0,0,0.73,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,0,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67389,115.56,23,3035,0,0,0.73,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,0,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67439,115.19,11,3069,0,0,0.73,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,0,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67489,114.97,2,3082,0,0,0.73,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,0,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67539,114.83,-3,3062,0,0,0.73,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,0,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67589,115.49,-7,3052,0,0,0.73,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,0,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67639,115.77,-11,3039,0,0,2.61,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,0,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67689,115.40,-16,3042,0,1,2.61,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,0,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67739,114.89,-17,3189,0,0,2.61,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,0,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67789,114.17,-3,3418,0,0,2.61,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,0,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67839,113.69,31,3419,0,0,2.61,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,0,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67889,113.51,72,3312,0,0,2.61,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,0,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67939,113.19,101,3285,0,0,2.61,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67989,112.97,112,3246,0,0,2.61,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68039,112.64,106,3248,0,0,2.61,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68089,112.32,88,3222,0,0,2.61,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68139,112.02,62,3200,0,0,2.61,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68189,111.65,32,3225,0,0,2.61,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68239,111.50,5,3231,0,0,2.61,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68289,111.89,-17,3199,0,0,2.61,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68339,112.52,-38,3143,0,0,3.41,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68389,112.50,-59,3120,0,1,3.41,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68439,112.08,-73,3334,0,0,3.41,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68489,111.56,-60,3840,0,0,3.41,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68539,110.95,0,4063,0,0,3.41,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68589,110.69,92,3882,0,0,3.41,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68639,110.60,177,3649,0,0,3.41,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68689,110.13,223,3541,0,0,3.41,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68739,109.82,225,3451,0,0,3.41,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68789,109.56,191,3456,0,0,3.41,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68839,109.16,137,3461,0,0,3.41,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68889,108.79,76,3419,0,0,3.41,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68939,108.52,14,3338,0,0,3.41,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68989,108.73,-46,3357,0,0,3.41,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69039,109.40,-98,3333,0,0,3.41,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69089,109.47,-140,3299,0,0,5.94,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69139,109.16,-169,3447,0,1,5.94,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69189,108.62,-162,4095,0,0,5.94,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69239,107.92,-103,4095,0,0,5.94,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69289,107.56,-9,4095,0,0,5.94,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69339,107.31,83,3935,0,0,5.94,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69389,106.94,145,3690,0,0,5.94,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69439,106.73,162,3637,0,0,5.94,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69489,106.29,139,3571,0,0,5.94,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
69539,105.89,89,3536,0,0,5.94,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
69589,105.54,23,3418,0,0,5.94,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
69639,105.34,-50,3345,0,0,5.94,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
69689,105.97,-124,3328,0,0,5.94,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
69739,106.54,-190,3330,0,0,3.94,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
69789,106.34,-239,3363,0,1,3.94,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
69839,105.97,-249,4095,0,0,3.94,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
69889,105.44,-200,4095,0,0,3.94,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
69939,104.74,-106,4095,0,0,3.94,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
69989,104.47,-2,4095,0,0,3.94,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
70039,104.08,90,4095,0,0,3.94,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
70089,103.74,161,4095,1,0,3.94,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
70139,103.42,205,4015,1,0,3.94,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
70189,103.03,216,3843,1,0,3.94,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
70239,102.62,188,3664,1,0,3.94,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
70289,102.41,124,3482,0,0,3.94,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
70339,102.18,31,3379,0,0,3.94,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
70389,102.78,-74,3344,0,0,3.94,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
70439,103.39,-176,3309,0,0,5.93,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
70489,103.43,-260,3356,0,0,5.93,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
70539,103.25,-299,4095,0,1,5.93,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
70589,102.85,-270,4095,0,0,5.93,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
70639,102.13,-187,4095,0,0,5.93,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
70689,101.77,-85,4095,0,0,5.93,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
70739,101.37,10,4095,0,0,5.93,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
70789,101.00,75,3472,0,0,5.93,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
70839,100.50,85,3566,0,0,5.93,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
70889,100.17,56,3681,0,0,5.93,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
70939,99.86,14,3535,0,0,5.93,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
70988,99.66,-38,3309,0,0,5.93,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
71037,99.38,-107,3120,0,0,5.93,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
71086,99.65,-189,2999,0,0,5.93,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
71135,100.47,-274,2935,1,0,8.28,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
71185,100.57,-348,2928,1,0,8.28,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
71235,100.40,-388,3490,1,1,8.28,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
71285,100.16,-355,4095,1,0,8.28,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
71335,99.61,-240,4095,1,0,8.28,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
71384,99.19,-80,4095,0,0,8.28,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
71433,98.81,78,3888,0,0,8.28,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
71482,98.47,187,3254,0,0,8.28,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
71531,97.96,212,3008,0,0,8.28,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
71580,97.56,159,2945,0,0,8.28,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
71629,97.13,63,2959,0,0,8.28,109,86,84,71.92,114.16,122,121,122,121,122,140,122,140,117,121,117,121,117,121,113,121,117,117,117,117,117,117,116,118,117,117,117,117,117,117,117,117,0,116,0,106,0,106,0,106,0,106,0,106,0,106,0,106,0,106
