Time,Pressure,PPGSignal,BaselineBeat,Osc_Amp,Osc_SBP,MAP,Osc_DBP,Est_DBP,EnsembleSystolic,BL_W25_T2.0_D10,BL_W25_T2.2_D10,BL_W25_T2.4_D10,BL_W25_T2.6_D10,BL_W25_T3.0_D10,BL_W30_T2.0_D10,BL_W30_T2.2_D10,BL_W30_T2.4_D10,BL_W30_T2.6_D10,BL_W30_T3.0_D10,BL_W35_T2.0_D10,BL_W35_T2.2_D10,BL_W35_T2.4_D10,BL_W35_T2.6_D10,BL_W35_T3.0_D10,BL_W40_T2.0_D10,BL_W40_T2.2_D10,BL_W40_T2.4_D10,BL_W40_T2.6_D10,BL_W40_T3.0_D10
29358,227.32,45,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29407,224.04,72,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29457,222.23,94,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29506,220.82,101,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29556,219.77,93,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29605,218.89,75,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29655,218.15,62,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29704,217.40,77,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29754,216.84,106,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29804,216.28,128,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29854,215.78,145,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29903,215.19,164,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29953,214.67,177,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30002,214.13,178,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30052,213.85,169,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30101,213.45,160,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30151,213.02,156,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30200,212.59,159,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30250,212.48,167,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30300,212.18,169,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30350,211.76,158,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30400,211.50,139,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30450,211.15,118,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30500,211.02,104,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30550,210.69,104,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30600,210.49,110,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30650,210.17,110,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30700,210.07,108,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30750,209.81,108,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30800,209.62,110,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30850,209.37,113,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30900,209.27,112,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30950,208.93,106,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31000,208.81,102,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31050,208.54,106,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31100,208.78,123,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31150,208.67,146,1,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31200,208.29,160,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31250,208.13,157,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31300,207.95,139,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31350,207.79,114,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31400,207.75,91,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31450,207.43,86,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31500,207.37,98,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31550,207.16,117,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31600,206.96,133,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31650,206.76,140,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31700,206.67,137,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31750,206.40,133,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31800,206.23,130,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31850,206.19,126,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31900,206.11,120,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31950,206.01,113,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32000,205.96,105,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32050,206.03,96,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32100,205.78,86,1,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32150,205.58,81,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32200,205.45,89,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32250,205.28,100,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32300,205.09,104,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32350,204.95,99,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32400,204.69,91,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32450,204.29,85,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32500,204.20,84,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32550,203.80,90,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32600,203.58,97,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32650,203.33,101,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32700,203.03,98,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32750,202.79,83,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32800,202.56,62,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32850,202.28,47,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32900,202.02,40,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32950,201.80,30,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33000,201.93,19,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33050,201.48,8,1,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33100,201.09,-1,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33150,200.85,-11,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33200,200.65,-23,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33250,200.50,-33,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33300,200.26,-28,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33350,200.06,-11,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33400,199.86,0,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33450,199.75,10,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33500,199.40,24,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33550,199.33,27,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33600,199.01,15,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33650,198.79,-5,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33700,198.65,-23,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33750,198.50,-29,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33800,198.31,-22,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33850,198.34,-12,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33900,198.26,-9,1,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33950,197.95,-5,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34000,197.77,0,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34050,197.48,-2,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34100,197.23,-15,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34150,197.07,-31,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34200,196.82,-38,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34250,196.66,-33,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34300,196.41,-20,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34350,196.14,-6,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34400,195.98,2,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34450,195.68,2,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34500,195.87,-6,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34550,195.50,-16,1,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34600,195.28,-24,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34650,195.05,-23,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34700,194.79,-10,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34750,194.61,2,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34800,194.76,7,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34850,194.40,6,1,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34900,194.09,-2,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34950,193.81,-15,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35000,193.65,-30,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35050,193.37,-38,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35100,193.21,-30,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35150,192.95,-13,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35200,192.60,-6,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35250,192.54,-13,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35300,192.32,-18,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35350,192.02,-15,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35400,191.85,-8,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35450,191.64,-3,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35500,191.36,-4,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35550,191.25,-7,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35600,190.97,-9,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35650,190.82,-12,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35700,190.98,-13,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35750,190.66,-8,1,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35800,190.38,0,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35850,190.25,8,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35900,189.95,4,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35950,189.76,-7,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36000,189.61,-11,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36050,189.33,2,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36100,189.19,22,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36150,189.10,36,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36200,188.97,42,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36250,188.71,42,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36300,188.61,36,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36350,188.43,13,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36400,188.29,-17,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36450,188.27,-31,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36500,188.36,-20,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36550,188.05,-2,1,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36600,187.79,8,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36650,187.59,13,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36700,187.49,14,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36750,187.29,7,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36800,187.13,-1,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36850,186.83,-1,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36900,186.66,8,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36950,186.52,20,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37000,186.31,28,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37050,186.15,28,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37100,185.94,15,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37150,185.83,0,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37200,185.76,-11,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37250,185.30,-17,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37300,185.59,-17,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37350,185.68,-16,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37400,185.23,-20,1,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37450,185.01,-27,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37500,184.90,-34,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37550,184.67,-38,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37600,184.49,-38,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37650,184.27,-33,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37700,184.08,-27,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37750,183.99,-22,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37800,183.65,-18,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37850,183.51,-15,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37900,183.30,-13,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37950,183.06,-9,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38000,182.88,-6,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38050,182.62,-3,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38100,182.43,0,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38150,182.27,4,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38200,182.09,12,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38250,182.05,20,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38300,182.17,22,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38350,181.65,13,1,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38400,181.43,-5,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38450,181.23,-23,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38500,181.06,-32,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38550,180.81,-33,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38600,180.68,-27,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38650,180.36,-14,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38700,180.04,4,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38750,179.90,24,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38800,179.70,41,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38850,179.53,58,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38900,179.33,71,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38950,179.18,73,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39000,178.95,58,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39050,178.85,29,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39100,178.69,-1,0,0.00,99,83,78,78.79,91.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
