Time,Pressure,PPGSignal,rawPPGSignal,BaselineBeat,Osc_Amp,Osc_SBP,MAP,Osc_DBP,Est_DBP,EnsembleSystolic,BL_W25_T2.0_D10,BL_W25_T2.2_D10,BL_W25_T2.4_D10,BL_W25_T2.6_D10,BL_W25_T3.0_D10,BL_W30_T2.0_D10,BL_W30_T2.2_D10,BL_W30_T2.4_D10,BL_W30_T2.6_D10,BL_W30_T3.0_D10,BL_W35_T2.0_D10,BL_W35_T2.2_D10,BL_W35_T2.4_D10,BL_W35_T2.6_D10,BL_W35_T3.0_D10,BL_W40_T2.0_D10,BL_W40_T2.2_D10,BL_W40_T2.4_D10,BL_W40_T2.6_D10,BL_W40_T3.0_D10
17923,-0.26,-84,2526,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17959,-0.22,-24,3159,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17995,-0.19,165,4095,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18031,-0.25,509,4095,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18067,-0.27,862,4095,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18103,-0.31,1095,4095,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18139,-0.25,1113,2932,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18175,-0.29,783,1595,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18211,-0.25,148,1498,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18247,-0.28,-477,2089,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18283,-0.28,-791,2694,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18319,-0.27,-740,2960,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18355,-0.25,-484,2785,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18391,-0.22,-243,2399,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18427,-0.23,-149,2142,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18463,-0.18,-191,2122,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18499,-0.25,-275,2247,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18535,-0.23,-318,2354,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18571,-0.29,-295,2416,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18607,-0.20,-221,2528,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18643,-0.23,-114,2640,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18679,-0.24,-1,2597,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18715,-0.19,71,2363,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18751,-0.18,103,2770,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18787,-0.15,235,4095,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18823,-0.20,560,4095,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18859,-0.19,937,4095,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18895,-0.22,1201,4095,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18931,-0.22,1253,3119,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18967,-0.26,948,1495,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19003,-0.15,296,1383,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19039,-0.20,-375,2074,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19075,-0.17,-729,2614,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19111,-0.19,-725,2624,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19147,-0.15,-550,2351,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19183,-0.19,-398,2114,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19219,-0.12,-341,2060,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19255,-0.25,-340,2189,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19291,-0.22,-327,2352,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19327,-0.14,-268,2431,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19363,-0.16,-177,2473,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19399,-0.18,-81,2489,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19435,-0.17,-5,2461,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19471,-0.23,40,2439,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19507,-0.15,68,2601,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19543,-0.14,192,3982,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19579,-0.26,508,4095,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19615,-0.18,897,4095,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19651,-0.12,1184,4095,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19687,-0.26,1319,4095,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19723,-0.13,1323,4095,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19759,-0.18,1096,1837,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19795,-0.16,497,1351,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19831,-0.16,-250,1939,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19867,-0.31,-739,2634,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19903,-0.11,-823,2925,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19939,-0.15,-639,2781,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19975,-0.14,-411,2519,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011,-0.18,-277,2398,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20047,-0.13,-246,2374,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20083,-0.14,-267,2411,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20119,-0.19,-292,2418,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20155,-0.14,-299,2429,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191,-0.19,-288,2438,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20227,-0.14,-264,2445,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20263,-0.16,-232,2453,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20299,-0.14,-200,2449,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20335,-0.17,-167,2496,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20371,-0.23,-88,3206,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20407,-0.19,141,4095,0,0.00,109,105,84,101.55,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
